2267,2526,9909,10490,20154,26100,44198,54097,58314,61135,64131,87501,90266,93692,96025,96698,99624
15284,15642,21975,34123,37814,39320,43260,44313,47040,62015,67767,70431,73640,78386,80090,92990,93037
459,3118,19320,19593,26507,28964,34614,34906,46668,50468,52739,61617,75077,77488,94781,94874,96464,99470
785,2340,4460,16627,21315,27134,30948,36154,37649,68571,73221,73679,76182,84300,90333,90788,91270,91371
928,8096,13387,17688,20587,23766,27916,29752,40921,60727,62179,78182,81924,82984,83421,93142,95108,96419
1894,8687,9178,29120,35077,36676,43483,52033,53702,54692,55974,56922,58103,64582,81687,88881,91872,94564
1896,3467,14034,15834,17618,29899,37657,49552,49620,50832,51640,65325,75675,79153,86537,93798,96578,98012
2178,11666,14990,20127,24520,27144,30482,42766,48586,54190,61507,63132,63961,75636,87810,93428,96755,98249
2623,7099,15116,16250,20195,25446,32941,46103,46869,56737,61164,65902,66420,86220,89522,89724,90085,98711
3081,8644,9696,26579,28649,34912,39406,41216,43904,56803,59241,61310,71661,78977,85525,85866,87084,94573
4106,4468,14288,17963,27284,28165,35278,40961,54223,57217,58076,60327,82650,83658,85951,87074,87688,87750
4243,5515,9754,33197,36738,38436,38579,54398,55957,60187,60209,60373,60560,74504,79229,79628,80251,85369
4405,6540,17549,30641,31406,33896,34370,36068,37278,42987,66368,68637,73138,75210,77164,83060,98884,99526
4600,14899,20424,20811,21832,27268,44798,49463,51091,54540,59098,61746,75736,77426,77630,78083,88447,89235
4893,6434,9617,14240,17732,30466,31219,40585,51910,57376,58350,63123,68180,87211,88013,89670,98642,99466
5004,11715,19479,20650,21154,28937,35116,44425,48183,58800,62600,71066,72253,77321,78686,84400,85931,91407
5655,13731,18934,20875,23868,25331,35973,40504,50118,54986,55822,59625,76067,83454,84921,85377,87352,94534
5794,10609,18920,26570,27121,27766,33801,45918,47162,52950,63918,70390,70736,76369,76640,79970,89069,93424
6771,7141,9675,17743,27918,28632,31793,36952,57446,59280,65566,65635,74019,77259,80481,82794,93982,94040
7003,9918,20081,24179,31636,35038,37008,41699,50303,55018,60559,62155,65704,70200,75572,86962,87027,97065
7594,18884,27483,29383,29699,42757,42953,44556,44698,44708,44862,46894,71332,73427,77393,88411,90193,91900
9355,10930,16097,16571,17141,27034,37231,38603,40317,56598,59140,68463,76730,83380,84548,85188,93278,96523
9358,10739,16534,28380,39870,47143,47380,47528,47836,47886,47954,48466,51559,78494,82852,83356,85764,96028
13910,17539,21418,22154,29533,33463,34873,35092,37267,40058,48011,56243,84067,84349,87681,88520,88999,93950
232,5534,9920,15968,20941,21567,32752,33797,33971,41541,49409,53445,59267,84030,88262,88332,90353,93609,94197
279,6793,8398,13297,25746,30206,32411,35362,39391,58753,59605,62107,63985,64494,65529,68082,88253,95432,99004
695,16563,17288,19248,19764,22070,23863,28083,30588,33239,50219,69585,71002,76813,81757,83736,89114,91028,92472
732,3212,4350,5171,5419,7543,7623,12105,13900,14187,15970,16824,16927,21603,36674,44849,45676,65258,68961
770,13453,14657,15387,15868,21949,27029,32623,34418,54748,61017,64880,69518,69702,73529,75835,82723,90836,98185
1085,2710,7289,11258,12672,16077,34114,36204,52071,57911,64581,71761,72442,73705,74188,74221,81732,86114,86992
1296,6100,7471,21483,22868,23323,30283,41187,44932,53578,55061,56441,65889,66487,66981,75539,84209,96560,97439
1347,2185,3927,10342,15944,27496,41159,42286,42840,43126,44405,53170,56218,83885,84351,85900,87444,93690,97412
1383,13405,18247,18254,24786,27997,30683,32366,38640,46931,48613,62009,64618,66216,73753,74662,81112,94760,98692
1507,3683,17938,24683,31722,32908,33424,36010,37219,40673,48105,53547,56876,75438,76814,81343,81573,85255,98409
1601,3770,10238,12260,14165,31124,36179,40696,47987,52388,53383,58844,61628,64385,70325,84355,89986,90941,92872
1786,13946,20070,25819,27967,29885,35833,36945,38737,41057,42878,52637,57257,71313,82209,82622,82707,86332,87127
2793,4443,14501,21665,31927,32595,35157,39483,40072,40638,40862,56980,57815,69385,80166,80650,86037,87904,94054
2934,9183,15473,16775,19490,23162,29573,33646,35610,36664,44206,64663,72735,75435,81106,83362,84196,89613,99301
4065,5203,16109,20740,26222,31458,36967,41102,41495,47010,47570,61727,62497,65208,70002,80012,80388,87588,91764
4180,11125,15784,18620,21884,24991,30540,31718,34860,40257,46373,48134,67439,84648,85125,85860,86654,87686,91249
4249,10969,11705,21709,25775,25992,29958,42391,46200,54427,56238,61557,64980,67907,67913,70901,75177,81632,97447
4359,6800,7369,15665,16279,21095,22342,22821,24353,54738,61061,61739,65650,74497,82350,83665,96820,97453,98071
5685,6306,6319,26998,31771,32290,34138,34595,36291,38378,39811,49218,68124,72693,81551,81883,84814,90152,96110
6331,13871,16875,20629,20758,21713,29671,36856,42992,45787,56871,57570,62143,68074,70755,76628,82109,92947,94547
