8477,9322,9404
50,825,1030,2939,8070,8268,9045,9086,9123,9293
318,1292,2085,4101,7093,8344,8355,8377,8386,9378
4,121,199,2581,6484,6677,6847,7205,8143,9659,9809
113,436,2793,4156,5699,5845,6006,7162,8103,8547,8869
156,189,763,1114,2799,5544,8503,9046,9812,9827,9976
236,900,1929,2419,4146,4765,6772,8253,9100,9319,9890
251,1425,2128,4386,4824,4976,6906,6982,7882,8444,9525
288,1511,2018,3651,4092,5408,7247,7673,8061,8088,9692
382,2795,3085,3152,3461,4391,5156,7538,8009,9871,9889
400,1237,1861,3113,3192,5704,7034,7675,8887,8957,9669
496,1574,2245,2406,2415,5619,7573,7604,9166,9315,9316
634,2172,3040,3444,4969,5056,6206,6212,8409,8691,8896
837,980,1994,3948,4907,5786,6226,6450,8438,8463,9700
1149,1613,1674,2889,3857,6687,6783,7023,7934,8859,9261
1178,1521,3630,4202,4207,4885,5500,7863,7914,8406,8423
1336,2116,2135,4331,5545,6755,7026,7028,7058,7062,7337
1341,1399,2604,4021,4219,4555,5461,6081,8739,9410,9899
1347,1704,2097,4233,4243,5640,7073,7637,7906,7912,7937
1498,1590,2231,3792,4182,4337,7488,7763,8278,8283,8287
1543,2030,2240,2906,4198,4822,5270,7717,8987,8989,9027
1699,2806,3073,3545,3966,4125,6743,6768,6873,8763,9368
1,1741,1863,2722,2856,3783,4671,4727,7526,8211,9747,9881
43,1493,2914,3674,5158,6041,6154,6157,6161,6573,6581,6780
57,1014,1167,1831,2161,4993,5968,6070,8182,8214,8879,9193
75,1567,1660,1962,2860,3305,4744,4803,8092,9311,9654,9696
111,116,1525,2005,3701,4345,5177,6360,7002,8385,9020,9982
117,1223,1999,2223,2568,2600,6135,6235,7543,8519,8895,9672
119,793,1479,2757,3821,4695,4717,4819,7112,8160,9265,9992
120,926,1148,2425,3513,4015,4679,5284,6812,9331,9646,9830
129,1369,2583,2957,3080,3500,4135,4860,7856,8058,9538,9664
171,1104,1243,3260,4356,5123,5543,6895,7108,7310,7327,8289
229,839,966,1061,2022,5070,5711,6353,6558,9515,9561,9844
239,1485,1892,2875,4097,4208,4344,6258,6324,7862,8774,9371
246,296,350,1419,2967,3097,6134,6400,7529,9517,9801,9973
253,1688,3600,4501,4870,5211,5686,5912,6405,6515,6539,6549
293,1857,2702,3318,3774,4779,5099,5376,6013,6697,8230,9591
295,845,2898,3013,4272,4884,5170,5174,6947,7140,8326,8765
314,930,1560,1738,3265,5004,6093,6301,6372,8231,8259,9662
322,413,831,2999,5333,5365,5586,5596,6342,6651,8539,9752
326,910,2527,2717,3317,3543,4574,6127,6385,8986,9141,9176
328,1903,2321,3423,3656,3699,4786,5413,7020,8087,8312,8781
369,647,1283,2354,3242,6140,6162,6699,7075,7473,7765,8520
420,493,958,2146,3349,4189,5374,5631,7489,8398,9634,9648
422,1751,1924,2709,4649,4675,4957,6992,7387,7407,7425,7431
434,1607,1690,2131,2409,2986,4521,6676,8805,8810,8817,8843
449,1978,2576,2832,3061,3216,3293,6383,6495,8741,9095,9610
450,922,1072,1261,3399,4854,6253,6306,7839,8245,8329,8799
462,600,694,1983,2775,4602,6435,7110,7343,7989,8394,9342
474,1065,1119,2274,4712,5582,5639,5685,5727,7844,8555,9053
481,1215,3037,3883,3886,4058,4928,4999,6814,7204,7308,9916
503,520,882,953,2632,4681,5460,6396,8526,9043,9049,9084
507,779,806,2279,2933,3281,4933,6071,6930,9386,9838,9986
512,538,1143,2522,3035,3700,4515,7522,7684,8131,8690,9737
530,869,3219,3248,3715,3754,3816,5060,6197,8461,9291,9569
556,597,2573,3272,3960,4651,5026,6297,7459,7507,7682,8149
575,1840,2330,3010,3102,3404,5180,6785,7069,7097,7702,9635
642,823,1094,1480,1605,1974,5683,6669,9383,9435,9465,9476
669,2639,3333,3850,4072,4160,4171,4174,6337,6811,8549,8964
675,1315,1957,3194,3335,4196,5438,5769,7245,7290,8515,8800
686,1132,1330,2674,2899,4736,4896,6222,7833,7997,8412,8912
689,732,961,1598,2432,3252,6250,6816,7348,9093,9200,9358
