7073,9373,9410
4,229,779,2085,2912,3399,7065,7507,7673,8289,8800,9591,9838
43,120,1675,3144,3543,4907,4958,8058,8061,8070,8088,8211,9293
111,496,1690,2274,3085,5711,5961,6992,7500,7763,8103,8850,9635
129,1237,2210,2709,3281,4935,5170,5805,7689,7702,7721,9756,9827
236,1738,2083,2135,2583,3113,3966,6078,7529,9669,9672,9677,9692
253,326,825,3042,3523,5161,6161,7062,7717,8377,8385,8444,8895
420,1924,2409,2726,3333,3349,5180,5460,6500,8159,9020,9802,9889
436,1261,1983,2109,3013,4649,6041,7002,7348,7489,7914,9045,9881
538,686,1090,2419,3513,3545,3886,6396,8810,9291,9311,9315,9371
669,1811,2623,3010,4189,4555,4722,6743,7020,7684,8310,8412,8423
869,3061,4125,4146,4717,4819,5123,5596,5619,6234,6549,7752,9561
1,507,1560,2128,4058,4727,5156,5683,6337,6449,6718,7378,7844,9625
50,322,1751,2515,4156,4712,5177,5624,6070,6134,6873,7075,8329,9383
57,493,862,2131,2415,4345,5010,5699,5704,6024,8339,8691,8739,9662
75,2161,2775,3738,4219,4511,4695,4976,4999,5026,5853,8049,8539,8555
113,1525,2025,2705,4064,4331,4602,4635,4970,4993,6911,8324,9319,9654
116,882,1399,2544,3265,3404,4233,6093,6515,6581,8171,8268,8302,8398
117,1143,1282,1292,2397,3522,4675,5004,6051,8149,8386,8477,8690,8986
119,1093,1358,1861,2022,5413,5802,5845,5938,6140,6687,7431,9084,9378
121,837,900,928,1315,2321,4243,7069,7934,7937,7943,7989,8887,9747
156,369,806,823,1903,3216,4543,4744,6353,6895,9465,9476,9610,9812
171,793,1856,3260,3651,4097,4668,4783,5438,5686,6090,8519,9525,9634
189,449,2005,2330,2875,3535,3612,4824,6755,6972,7308,8628,8989,9700
199,400,953,1682,1863,4208,5545,6212,6510,7473,7493,7708,8009,9916
239,1112,1470,1595,1598,2898,4202,5270,6162,8131,8143,8729,8732,9890
246,382,1503,1527,3630,5727,5750,5769,5991,7093,7112,7538,7906,7997
251,314,1243,1986,3561,3817,5408,6071,6250,7377,7387,7488,8503,8515
288,1072,1361,2793,3699,4171,6013,6135,6157,6165,6558,6697,7862,9200
293,434,749,1314,1889,3500,3960,4337,7026,8287,8741,8957,9316,9368
295,422,692,1203,2581,2999,3883,4681,5376,9043,9049,9053,9093,9801
296,1272,1498,1613,1978,4784,5060,5586,7133,7147,7162,7394,8614,8634
318,675,1014,2518,2889,4101,5039,5047,6081,6154,8461,8463,8675,8736
328,1363,1902,2600,2604,2843,3219,3778,4634,8175,9100,9123,9241,9261
350,922,961,1419,2806,3533,5158,5365,5786,7288,7765,8406,8603,9809
413,1994,2487,2674,3073,4015,4032,4072,4182,7790,7811,7830,8283,9515
450,474,1178,3035,3101,3715,3761,4501,5040,7833,8763,8765,8774,8781
462,642,1283,3317,3857,3921,4272,5070,5126,6669,6677,8046,8843,9986
481,753,1369,2018,3252,4196,4736,4779,5374,7343,7425,7459,9086,9900
503,1567,2097,2245,3446,4260,5372,5631,5635,5912,6141,7896,8667,8799
512,556,926,1149,1407,2957,3821,6573,7082,7404,8326,8654,9095,9709
520,756,1004,1741,2795,3248,3759,5836,6258,7245,8437,8645,8963,8964
530,1511,1543,3278,3300,3423,4785,5211,6253,6666,6676,6783,8230,9982
575,1103,2832,3444,4754,4813,4928,5099,5559,6404,6495,6651,7675,7839
597,647,763,1947,2651,2757,5056,6450,6775,7526,7551,7573,8214,9664
600,1999,2567,2906,3850,4174,4478,4524,5349,6098,6297,7604,8549,9176
634,704,789,1119,1660,3754,4592,5968,6301,6683,7682,8394,9899,9992
689,1200,1223,2240,3774,4159,4198,5174,6226,6947,7105,7617,7882,9737
694,980,1042,1132,1574,2799,4008,4679,6785,8520,8768,8805,9166,9219
732,1085,2576,3121,3674,3700,3701,3838,4901,7407,8087,8109,8344,8896
752,1348,1688,2702,3293,3305,4021,4822,4957,5795,8182,8575,9193,9538
777,1094,1343,1493,2030,2522,3272,6539,6780,6906,8817,8859,8869,8870
831,1938,2116,2588,3242,3461,4362,5281,5284,5333,6235,8092,9435,9973
839,966,2606,3097,3194,4092,4386,4445,4453,5240,6415,9386,9404,9648
845,1061,1114,1336,3277,3515,4765,6342,6372,7247,7290,8160,8409,8438
863,1485,1674,1996,2933,3614,4801,5543,5824,6324,7058,7205,9192,9659
910,2389,3084,3335,3792,4860,4885,4933,5363,5640,6006,6484,8231,8259
930,979,1303,2527,2788,2939,3816,4854,4870,7640,8015,8879,9027,9604
958,1521,2231,2400,2406,2496,4356,6400,7140,7148,7310,7327,7337,9141
1030,1341,1722,2223,2426,3040,4036,4969,5761,7110,7637,8547,8987,9342
1057,2365,2425,2480,2861,3102,3531,3576,3629,7028,7090,9517,9569,9941
1065,1167,1215,1879,2299,2773,4160,6186,6893,7108,7522,7600,8658,9646
1088,1479,1508,1857,1929,1957,2172,4671,6206,6847,8912,9830,9844,9871
1104,1323,1347,2354,3037,3080,3192,4521,6127,6360,7543,9046,9358,9779
1148,1425,1974,2960,3362,3681,4207,5685,6768,6772,6811,6812,6814,9752
1161,2432,2646,2650,2856,2986,3154,3318,4344,6699,7863,8099,9976,9987
1204,1590,1607,3152,3390,3820,5500,5544,6222,6921,6930,6954,6982,8355
1330,2143,2157,2860,3379,3656,3969,5582,6306,6661,7013,7347,7856,7912
1480,1962,2279,2632,2914,2967,4786,4803,6383,6816,7204,7217,7463,9265
1496,1704,1840,2146,2645,2717,2741,4651,4951,6405,8526,9322,9331,9696
1533,1831,1892,2899,2949,4135,4896,5636,5639,6197,7010,7023,8253,8278
1605,1699,2639,2722,3600,3783,4515,4574,6385,6435,6707,7034,8161,8312
2280,2294,2568,2573,3454,3948,4391,4884,5402,5461,7097,7739,7835,8245
