116,189,246,293,296,556,575,823,922,1358,1857,2157,2415,2588,2806,3265,6258
1347,1480,1485,1751,1840,2705,2856,4146,5374,6301,6812,6873,7105,7327,8859,8879,9525,9709
1861,2245,2279,2321,2843,2957,3379,3715,3792,4445,5968,6954,6972,7404,9291,9311,9315,9322
119,910,1223,1994,2116,2860,2861,3152,5372,5699,6539,8214,8329,8526,8549,8843,9316,9752
474,1203,1831,1938,1974,3614,4171,4202,4207,4854,6093,7140,8009,8131,8763,8768,9193,9809
199,538,1132,1605,1892,3101,3816,4260,6772,6930,7684,7708,7717,7739,7752,7763,7790,9976
1,239,382,1093,1688,1690,2544,4675,5180,5284,5631,6372,6699,6755,8423,8539,9538,9700,9941
4,57,694,1103,2005,2741,3260,3399,3535,4092,4999,6071,6134,9176,9241,9342,9435,9476,9610
117,434,869,1065,1595,2425,2645,4649,5010,5402,6141,6222,6234,6337,7997,8614,9020,9625,9973
236,882,2294,2581,2632,2773,3335,4015,4765,4958,5349,5408,6226,6235,7488,8645,8658,8675,9219
251,1479,1493,2518,2775,3154,3850,4036,4754,5636,6078,6306,6383,6484,6515,7002,7310,8520,9830
253,1057,1085,1167,1811,2022,2650,2898,2999,4159,5991,6396,7387,8438,8463,8477,9465,9664,9992
449,1675,1999,2131,2949,4008,4182,4219,4671,4679,5060,5174,5938,6661,7247,7600,7844,7989,9899
369,481,689,1261,1341,1879,2280,2576,3035,5683,5761,7133,8287,8729,8732,8736,8739,8774,9889
171,496,503,704,1094,1143,4243,4344,4786,5727,6186,7112,7407,7675,7862,7912,7943,9084,9982
156,295,597,1119,1243,1369,2397,3272,4064,4717,4901,6893,8355,8667,8690,8691,9386,9662,9900
752,1112,1282,2604,2639,2832,3113,4198,5040,5211,6024,6360,7065,7073,7090,7097,7507,7721,9654
75,436,520,692,806,2109,3102,4021,5460,5686,5704,5786,6157,6581,8289,9591,9756,9801,9802
530,789,825,1348,1363,1399,3948,5836,6154,6666,6669,6775,6780,6785,7290,7308,7425,7856,8628
862,1722,1978,2522,2573,2793,2906,3362,4822,4870,5039,6250,6814,7378,7459,7551,7765,7896,9812
50,926,1204,1343,1498,2083,3545,3700,3838,5026,5559,6573,6847,8312,8386,8850,8869,8870,8895
314,647,958,1527,1924,2795,2967,3754,3857,5170,6162,6450,7062,7493,7538,8817,8963,8987,8989
1061,2240,2496,3037,3281,3600,4156,4574,5461,5500,5639,5685,5711,6324,6415,7023,7028,7034,8109
753,1104,1114,1521,2527,2583,3080,3513,3969,4651,4860,5270,5376,8143,8654,9027,9192,9368,9669
953,1148,1419,1560,1983,2389,3523,4453,4602,4681,5853,5961,6006,6051,7637,8406,8741,9331,9677
675,732,756,777,1272,1336,1574,2567,4196,5177,6098,6707,7830,7835,8986,9371,9383,9410,9692
979,1292,1607,1996,2354,2702,3656,4135,4722,5769,6165,6353,6385,6510,6677,7529,8259,8503,8781
462,1014,1315,2128,2365,2933,3248,3293,5619,5624,5750,6013,6090,6676,6947,7026,8412,9569,9890
111,669,763,1508,1525,2143,2426,3216,3446,4208,5544,6161,7573,8182,8519,9261,9404,9844,9871
120,845,1323,1330,1511,2788,2899,2986,3144,5438,6206,6718,7347,8344,8394,8398,8800,8887,8896
129,512,1947,2487,2651,3699,4592,4736,4779,4933,5156,5635,6500,6768,7082,7463,7937,8245,9123
686,2025,2161,2274,3085,3242,3305,3561,4345,4511,4635,4744,6435,6816,7093,8049,8377,9293,9737
113,1314,1699,2135,2223,3061,3084,3515,3886,4331,4969,4993,5912,7702,8171,8515,9265,9659,9827
1004,1533,1929,2330,2400,2409,2646,4362,4668,4784,4951,5070,6400,6449,6895,8211,9100,9561,9672
328,350,420,966,2606,2722,2875,3042,3821,4189,5824,6495,6687,8058,8385,8964,9373,9634,9635
1072,1200,1957,2757,3738,3761,3783,3883,4125,4543,4712,4970,6070,6253,6683,8070,8799,8912,9086
493,839,1682,1741,2799,3349,3423,3576,3612,4885,5333,5545,6342,8302,8339,8437,8547,8555,8575
642,779,837,1361,1598,2889,3252,3629,4783,5586,7147,7162,7204,7205,7217,7245,7473,9046,9319
1030,1090,1567,2018,2432,2960,3630,4058,4160,5056,5413,6081,6404,6743,7863,8046,8149,8159,9515
43,229,318,1283,2097,3010,3040,3778,4813,5281,5802,6558,7013,8175,8230,8231,8268,8324,9881
326,507,793,1042,1425,1962,2172,2717,3300,4233,5795,7833,8087,8253,8805,9043,9045,9049,9987
