331481,625201,733433,902747,902758,903316,903363,903532,903867,903883,903986,933576
1295,133116,340431,353118,529668,668658,948248,960610,981151,983658,983756,984005,984101,999328
7645,369369,428003,436772,484072,570502,940031,940080,940191,941100,941138,941168,951851,959221
14249,232884,364303,608918,611636,623962,915549,915801,916062,916227,916361,916464,916536,982191
21234,38046,349769,412560,584092,912067,933248,933698,933842,933991,934025,934042,934113,996416
40468,51659,198304,421438,576142,834959,908843,923153,940048,990780,990932,990960,991627,991830
44560,217086,264740,276323,708311,856962,924836,924860,924908,924989,925226,925301,941186,991855
45545,103091,236802,297706,690721,758765,885596,922681,967719,988309,988361,988516,988579,988752
58275,125943,351826,422922,570295,633113,858961,926687,980663,983377,984649,984751,984817,984864
69547,389347,451685,648196,732523,822021,822065,822335,822581,822738,822830,822836,822905,979534
73842,118395,121204,683567,683739,683843,749376,957733,957786,957903,958115,958253,958392,988995
86076,127499,152386,479186,488643,765031,958814,967792,967888,968099,968295,968350,968773,984311
112714,286842,385945,694990,736023,847729,847879,848058,848202,848354,848413,848449,848720,848825
140867,189142,274145,292574,561777,672332,963735,964931,964976,965287,965289,965316,965370,965402
153544,201714,226726,424855,566031,764304,789437,845835,923851,990815,990902,990968,991055,991106
176375,200505,275540,589882,645858,721455,778347,886066,919506,919656,919808,920052,921522,976571
249882,289358,410631,509803,660035,661040,697064,800963,833043,944582,947779,947780,949203,949980
112,131357,244868,447163,447952,645902,759864,851550,888713,890691,890820,890987,891070,891194,978900
2864,49872,276911,291678,302456,415173,684377,978010,978174,978334,978400,978480,978670,978815,978929
11555,118756,193942,251341,531593,697047,790059,896589,908134,908218,908244,908250,908451,908771,910193
16373,219377,309257,363995,605680,606016,618793,861526,861730,861749,862771,862959,914408,934337,952172
22000,34710,53626,189920,257421,723224,768736,927024,979366,980064,980105,980236,980441,980658,993612
30814,186654,274307,352132,354154,436948,662876,832733,929306,952016,953747,959710,959814,968640,997292
37415,159827,202688,214291,375940,522814,563690,935763,972543,972850,973248,973272,973376,973599,999827
44973,70342,165111,394151,436408,461814,880743,922139,922430,924130,925535,925641,925784,925882,926060
46709,78436,214587,411291,533742,588174,766459,803310,819968,917653,919657,921673,921914,921977,985593
51281,177761,208689,269725,599408,659070,867712,867958,868007,868135,870304,870330,870333,870568,931862
57085,322159,346304,459109,475143,544238,614240,644759,718060,718406,988356,989410,989449,989671,994754
89322,216108,321777,403753,497199,524310,606823,712004,839134,928325,928334,928423,928549,928607,998475
95017,119879,375365,377334,378496,515937,526896,683977,967317,967406,967454,967473,967486,967597,973509
97975,204314,206730,366212,422119,516300,533531,879637,938297,938307,938610,938708,938765,939096,992542
109064,229779,236464,558869,679030,787782,787827,787843,788115,788153,788319,788504,788620,788635,944139
122722,132698,148637,253463,328750,640851,716005,820907,846645,969256,969414,969452,969463,969525,993355
128811,227530,337888,470853,560562,707810,722391,723636,836546,836582,836632,837010,837065,865123,922704
136814,320208,334804,363666,522831,545278,571583,636986,637113,850815,981407,987198,987234,987583,987623
142444,192709,256404,353137,463017,590631,711458,761570,864693,904076,904133,904168,904240,904408,994055
165937,208544,237627,348186,368564,418696,751733,773882,837142,838667,936149,989112,989572,989601,997731
167864,229459,303790,317757,413493,471102,541030,725087,807384,913105,991935,991951,992004,992531,992651
219594,248470,265434,325106,535347,542287,627419,835440,892875,892904,893100,893138,893284,893357,893388
235913,314233,452277,502203,514339,600303,673592,709086,834765,834867,835484,835848,836020,836104,836109
97,93888,172765,322490,351564,473197,494895,516958,552511,932225,989915,990056,990061,990069,990137,990315
2447,45295,131855,134825,305415,333835,581400,797272,929705,931844,931875,931936,932115,932147,932261,996916
4290,88443,196914,280243,383694,452477,467851,496083,808016,875594,963843,963873,964043,964058,964846,976875
9481,10188,103160,253311,305455,342567,599856,811276,853792,919590,920157,920229,920364,920462,967222,994033
9671,26012,36458,88657,130482,416353,436860,851381,954045,980783,984273,984286,984409,984703,990655,992115
11214,116022,152599,295267,577660,641276,714761,793417,793442,793465,793585,793734,793739,793845,793882,993235
11510,23132,80112,283983,537806,778468,798213,798352,798382,801443,801667,801838,802004,802050,802054,930129
12404,107024,147306,236944,368770,434095,642252,676835,705150,782626,860968,903211,990989,991199,991380,999990
17581,114150,170685,369886,384176,414449,553782,590424,614655,797250,967939,968000,968089,969527,972906,977644
17715,53814,99250,273824,365964,405009,476235,587434,853665,952638,953030,953183,953255,953380,953416,999331
19455,75276,201858,218571,269052,459269,498010,570856,775780,869341,936904,988851,990789,990808,991049,995274
21962,185700,221958,231721,376585,496467,551629,632668,704267,831147,904568,926152,926304,926349,926601,987065
23205,81255,118499,196742,383168,398803,778948,816733,817697,828526,898206,898254,902708,902734,902764,902901
23230,33520,121029,193125,357511,388816,599206,601474,816374,955958,956572,956612,956718,956755,957272,976971
29056,31620,123097,174544,210968,243735,735035,768161,810202,869545,947537,979261,979290,979329,984841,984922
29605,33340,233276,298586,372625,579854,654008,682465,823190,825631,881238,887129,887408,887522,887565,887701
39854,217268,271310,271465,345977,428343,490493,552066,650388,691294,979015,979113,979135,979997,980188,995237
40205,117619,123047,396589,398921,674613,680092,687997,795477,795591,795850,795952,797312,863453,939629,948796
41613,50234,210225,254946,430788,508905,606946,633118,648694,735019,779883,990000,990100,990198,990233,990241
46708,210346,241655,364530,366985,487190,649860,789829,833214,836303,836595,836620,837577,837880,837905,837946
49516,89567,93344,287611,411064,552469,604076,724372,801482,890633,890734,890773,891028,891360,891549,891565
50042,84228,101281,196692,403909,570564,691563,741833,751570,849575,894230,894367,897982,898193,898347,926767
52526,125136,178605,267682,330575,347164,627230,767212,803296,803378,820950,945230,945400,945467,945495,945797
52686,250025,324789,357744,385014,429374,461169,604939,845358,845532,845584,845677,846237,846656,937436,972923
58516,118955,181362,186880,279398,441207,656074,690875,754770,816069,935009,935577,935718,935768,936563,988402
68889,98910,206087,265646,310380,549373,652951,760521,779962,859040,859113,859263,859265,859845,870362,991536
75243,101032,204991,316297,334325,423575,539021,628049,732794,782277,881692,962382,962485,962657,962785,981538
75344,237827,321451,384942,471862,488361,522053,572568,646734,781397,798305,820508,913738,913860,914254,987939
76289,298362,377714,435617,486381,517511,531092,598276,603721,627608,797811,830112,896454,897070,897353,979772
105765,117393,320202,459044,464469,506497,595473,596070,598782,701606,794106,917414,917502,918775,918859,919186
109574,210630,291170,337486,389680,453111,610483,631917,696667,767244,806329,906218,906237,906314,907170,920913
111583,159545,166968,193101,208583,426789,645355,772090,778368,870027,899157,900743,900896,901142,947186,969610
117071,152012,177951,388586,423920,451213,486943,633448,677839,707120,937940,938338,939534,939553,939812,939863
126499,131248,250095,259460,283990,295814,460071,511022,721151,970867,970905,971011,971353,971371,971442,984844
130001,182929,184137,241659,265123,400306,530239,619281,726454,783453,946787,967815,967968,968211,968334,968446
131378,150188,150212,297131,354882,476785,494709,525169,614409,821282,968406,968575,969094,969142,969233,990548
153487,158844,289682,352576,378218,445325,565725,626622,660037,683183,801140,926166,926305,927090,959904,996839
155215,200915,215390,301048,387641,388510,405019,605313,688523,692550,838204,993617,993720,993758,993889,997831
173212,362150,401167,415479,419294,430185,494855,498140,503320,631066,720560,843999,989333,989408,989458,989517
194851,195939,200199,204332,212458,449834,511977,642720,684056,802537,941464,961801,962035,962129,962347,962464
211340,242610,323787,351818,358401,413446,445181,585600,694855,726043,751882,937390,937535,941509,941516,988230
217252,225901,264904,363018,380193,405686,437962,529109,546364,764068,828550,934806,983692,989673,989785,990180
217533,226159,255500,257625,397991,465964,473837,634715,740032,768384,804536,908793,923985,925220,925368,925501
218314,253387,302833,306097,342890,416339,522041,574624,581474,694395,776712,872219,996789,997478,997598,997953
234094,264276,284359,319353,332667,465870,555198,784755,784967,785036,785299,785335,789037,789310,913774,977813
535,42875,49329,174045,188283,267536,479493,531473,653077,725556,850848,946163,987995,988169,988470,988645,988651
1366,259182,293773,295978,369179,437166,493730,498125,522470,581885,583535,902106,904781,904936,905198,905351,992382
2209,86992,113254,201582,300654,397688,487033,512193,606788,708243,908947,909025,909158,909483,909612,909673,978609
2712,14798,49019,177991,247703,327477,620416,661895,744423,763973,838864,854398,902234,903357,903839,907968,930076
4327,133164,178566,279545,428858,455948,467834,534470,557008,619324,665982,687807,962841,963362,963403,963454,985250
4484,98624,164586,173336,355333,434991,532808,591736,631209,657817,846869,868816,874367,880435,881353,922102,932277
4723,116551,238905,361848,423248,425058,438885,438978,537480,716208,861438,861453,861589,861947,862323,862760,977749
6323,27560,37050,183936,222027,316329,389172,597239,624393,899879,903683,940287,940317,940551,940678,940784,940935
7889,67215,74885,124017,162755,306043,503511,536711,661201,820967,823170,850795,974527,974722,975149,990991,996595
9049,31564,117829,325195,357682,377270,469189,592386,674811,675234,675842,810116,927654,927740,927900,964222,987460
9448,220095,251473,252429,287985,452334,569609,596175,707591,772819,785879,818599,820879,824339,825127,825429,830933
11445,102542,234888,262909,367706,368943,463977,472682,628821,633896,898677,898835,898915,898983,899019,899488,909417
12431,56457,70549,99792,204391,218978,301766,610334,656528,807212,919467,956862,977719,987003,987383,987542,996729
12797,46632,219237,376748,457449,518782,592298,640857,738129,738151,738272,738322,738476,738594,738966,839833,977600
16039,64320,154458,165919,184026,277167,351093,736543,743345,747823,849402,900664,913468,913857,914441,920411,998167
17738,228763,273035,275142,389888,413098,422216,502587,528894,533645,651663,924921,925391,925459,925527,925620,987556
17913,52540,58985,346048,357509,433180,507145,512665,525236,696517,864419,866698,866718,867633,930611,969524,977802
22168,61743,214883,271454,398182,536312,539681,552928,665783,813573,824580,824605,824822,824830,825054,825145,825400
22242,89991,137955,189032,303600,340292,456153,466330,786272,854338,876257,876348,876448,876475,878391,878934,942085
23504,108658,111044,226821,265153,318212,468361,517700,681742,709001,744506,924224,924458,924565,925382,982517,995295
24219,103925,155507,255025,258068,335758,393741,472271,826118,850078,850083,850327,850338,852160,852164,951423,969938
24276,65212,149963,358745,437539,437573,481490,581715,630454,658717,763643,801226,854146,854454,885125,896353,970512
25416,122938,140587,164889,356451,498211,498501,580120,708283,719641,724446,768121,795608,872032,939520,939539,996840
26210,112337,184489,227424,243716,273004,416311,430024,465270,803139,914171,914435,951754,951755,952063,986373,998668
26498,101101,280201,307849,365409,425806,506735,564843,717068,757056,773307,774209,774748,775109,874640,876961,949603
27576,95965,114834,285047,357529,424767,543862,587674,753699,753951,781349,781769,781923,782736,794530,989753,994179
27747,71046,128137,160568,402459,451051,451749,541920,655467,723596,819205,902563,902837,903127,903182,903242,903247
28581,34375,116172,204506,321672,381671,456472,493897,494739,570327,849572,960346,986421,986502,986742,988845,990303
29889,34392,179522,218286,266890,437989,523256,551538,557177,738201,776917,834276,912575,940049,949545,949861,950780
30370,151739,263078,271979,369656,383496,387209,489850,492503,514803,674617,901353,979912,980143,980195,980340,999900
30734,46926,163746,212516,289366,416005,476721,538661,652988,729702,799639,847903,874937,942551,942604,943022,943122
31018,122447,269949,358878,416909,521172,557590,575959,628357,650516,751027,827509,827735,827881,827913,828121,828162
31563,70916,100717,201711,339077,426206,428818,505577,607124,751513,767347,788081,965687,966427,966678,966756,966945
31853,236457,324523,327843,351510,444318,449359,481983,494686,537491,806281,889002,893376,893460,893484,894020,901497
35441,59330,123271,296600,381467,470300,492792,502099,651690,760693,777753,882725,882950,883165,883306,883771,883790
35703,58521,226091,271358,319291,354969,442189,493629,493837,545223,716264,954897,987328,987707,987827,988049,988260
36854,157787,234701,234729,237165,348170,366742,381063,606425,719876,797048,952331,952587,954703,955428,955594,959940
37765,176552,323252,327357,425812,446055,460995,507741,524176,637037,657918,658212,747696,964476,985187,985446,985466
38977,43189,161420,286189,401210,409268,412730,464089,636363,651374,748026,834363,868012,909861,995102,995323,995647
39344,69024,82659,89642,401831,491621,538942,573658,701728,702037,842433,842672,842716,842812,924279,926359,939386
39655,73401,302957,320666,371168,425174,479948,480132,480135,559152,851884,852087,852278,852556,963904,964183,981863
40869,102876,123724,142300,382112,499163,707936,715843,726938,729098,729376,824363,824651,825252,825267,825634,825741
41223,65704,160680,189460,283981,290134,372423,407923,635345,728482,943468,954295,955311,955513,955547,955758,955896
44913,49529,215099,322930,382197,421967,524004,546481,639421,683505,730708,842654,860538,865128,871030,897184,953855
47252,94133,105215,110535,294549,419871,469832,611834,684811,704841,812067,865008,906229,906334,906428,923154,989050
49947,147596,150449,175979,279912,370088,510767,594576,704816,727856,832214,881673,881818,881853,882042,889698,889859
49986,136575,143816,266399,276813,330851,526517,792890,793067,793137,793279,793301,793302,793466,793586,845893,928265
53685,192628,253862,350094,390350,492886,493184,515815,741697,795360,795410,795550,795590,795835,796348,796395,796454
53975,66222,148889,181876,271411,366898,480397,706059,748101,760588,768224,875001,884097,884425,884787,885007,885186
55218,59760,126400,163055,213112,251398,349715,404271,726399,815230,851219,946863,977342,977559,977651,977909,978042
61613,68652,134847,262823,351697,410035,577076,650059,650194,676125,694316,746837,795423,833949,968998,969097,999402
62413,67713,148288,180364,321012,326864,355490,588051,728859,761232,846555,909020,909053,909073,909095,909514,918547
62541,87080,143180,217004,295107,329094,329499,464413,784479,808801,829753,909187,909392,909760,910003,910064,951786
64887,135346,151323,188409,246213,398978,440583,493399,498371,738273,745266,790447,990931,991398,991406,991653,994260
65274,135277,171002,224915,379881,402988,510612,531796,536030,688748,778319,826442,913643,913692,914812,914993,942719
70899,117304,222803,281672,296715,324704,500222,557378,602566,824787,824868,824930,825257,825345,825489,955330,970874
72113,143096,145796,200889,335642,457897,459615,462295,591877,794988,868068,872681,872774,872891,873264,873418,953839
74100,131687,188674,197128,283254,324411,495469,531340,544462,601314,792434,947244,947356,947366,947419,947563,949922
74461,86443,174718,285184,346901,421301,598996,633947,638525,653528,723595,736875,826303,832299,919018,919036,980013
76400,113391,186081,242148,256910,308132,568906,625197,778544,811211,811535,811566,811597,811618,811627,867414,958866
77621,103577,160347,403672,424393,542096,554319,633045,694230,694727,694795,694865,694936,695087,888974,925537,968922
81332,120290,128440,182791,258201,320617,541902,679000,734203,780736,851296,861797,861916,861938,862169,862209,862306
94702,110594,255496,265064,310400,334348,560686,596167,604688,639592,784829,869302,869323,869566,869586,869671,947129
97818,146924,234150,247483,276177,328859,547078,639193,657502,710383,731723,755855,758676,840056,959730,959746,959790
99825,169994,220853,320271,340742,367539,393051,429732,502000,589418,608609,913603,924936,992075,992112,993149,993234
112476,128241,196091,203937,246304,343081,359637,596424,690534,751337,765457,884996,894175,894333,894828,894855,994437
115060,142930,239659,275130,379937,433134,437199,533386,550711,841847,841915,841969,841970,843114,844337,844340,844505
117582,282050,301306,306769,351783,376311,409912,450630,698976,733960,787229,789024,789152,795507,832453,876609,951890
117843,123870,170198,246324,294966,379773,502245,604161,659960,739033,739671,856136,856158,856510,856905,857140,990250
125021,128911,305697,352788,409791,512743,537130,592703,679357,760907,761068,761216,761334,761481,800120,800238,800638
125265,128336,155460,213575,259868,497047,578855,584628,673707,691898,724327,737648,806903,892660,892758,893161,995047
125598,133204,167051,263906,286596,511711,529529,687475,720588,780790,780874,793036,793551,816697,818654,820828,821055
133235,180725,210098,227988,244354,272497,306755,518161,687811,715205,786581,896180,896215,897864,898222,989354,989898
144168,191005,247787,267745,381587,429771,453270,468851,592811,669617,716466,859849,860260,860380,860659,860888,986029
