20,37,87,984,984,984,984,984,984,984,984,984
267,295,545,605,900,900,900,900,900,900,900,988
247,397,398,398,945,945,945,945,945,945,945,945
32,158,181,250,257,847,909,909,909,909,909,910,910,910
71,199,271,365,385,669,715,733,932,932,932,932,932,932
37,99,155,182,571,884,884,884,884,884,884,884,884,884
126,153,291,331,446,446,900,901,901,901,901,901,901,901
42,54,90,112,231,736,966,967,967,967,967,967,967,967
71,96,236,236,427,496,713,747,854,854,854,854,854,854,854
4,85,95,208,267,269,864,901,901,901,901,901,901,901,901
52,56,107,125,351,533,648,796,800,922,922,922,922,922,922
168,171,191,212,289,340,652,662,669,941,941,941,941,941,941
24,142,209,213,451,452,472,747,869,903,903,903,904,904,904
116,168,216,225,263,372,450,708,926,926,926,926,926,926,926
27,105,164,294,448,450,608,741,770,884,901,902,902,902,902
65,200,255,443,445,554,560,761,793,820,820,821,821,821,821
42,182,226,359,360,360,631,855,855,855,855,855,855,855,855
23,92,130,189,403,403,695,883,883,883,883,883,883,883,884
14,43,109,189,466,466,635,741,741,932,932,933,933,933,933
116,118,155,172,199,207,207,683,704,715,954,954,954,954,954,954
33,87,154,390,421,431,432,440,515,871,871,871,871,871,871,871
7,7,39,199,227,267,353,365,641,931,994,994,994,994,994,994
49,49,101,218,346,356,357,357,594,594,996,996,996,997,997,997
62,114,147,173,328,423,424,424,508,860,922,923,923,923,923,923
12,95,120,240,349,427,475,495,495,594,949,949,950,950,950,950
72,83,195,212,468,471,546,547,547,837,837,837,837,837,837,837
104,129,138,202,254,320,378,390,700,735,779,974,974,974,974,975
53,79,106,140,366,502,502,504,541,552,833,964,964,964,965,965
78,209,218,304,315,372,430,431,617,860,861,861,861,861,861,861
23,46,71,120,271,275,369,592,842,913,913,913,913,913,913,913
26,143,185,190,386,387,457,458,541,764,887,915,915,915,915,916
22,64,141,294,366,440,446,447,517,520,957,957,957,957,957,958
4,189,202,203,236,302,303,351,504,958,958,958,958,958,958,958
79,94,182,207,272,274,276,348,541,961,961,961,961,961,961,961
23,102,159,330,423,424,494,494,528,533,673,963,963,963,964,964
2,77,85,106,248,340,460,460,481,963,963,963,963,963,963,963
15,68,90,112,140,218,494,495,636,942,965,965,965,965,965,965
25,129,138,183,194,332,385,391,407,973,973,974,974,974,974,974
5,6,14,17,33,53,61,979,979,979,979,979,979,979,979,979
58,107,113,143,163,229,445,751,751,751,751,751,751,751,751,819,915
27,55,61,64,106,146,288,364,420,624,923,987,987,987,987,987,987
35,36,66,68,246,266,507,528,688,786,821,821,821,822,822,822,845
5,81,114,312,382,424,426,450,481,496,807,808,808,808,808,808,982
68,119,145,157,194,225,278,363,577,733,877,877,877,877,877,878,878
23,96,108,147,148,250,374,419,447,453,557,991,997,997,997,998,998
26,36,188,267,320,371,384,453,521,545,639,742,842,904,904,904,954
35,168,282,283,294,496,676,676,676,676,676,677,677,677,677,677,677
81,90,111,120,318,381,387,408,708,789,789,789,789,789,789,789,873
52,60,68,191,240,334,349,358,391,869,869,869,870,870,870,870,870
4,23,28,30,269,346,370,469,788,815,815,816,816,816,816,816,963
36,39,183,292,302,356,371,441,506,507,595,599,954,954,955,955,955
45,172,186,203,271,273,313,439,439,612,632,902,902,902,903,903,903
2,28,41,85,126,185,216,473,562,659,761,977,977,977,977,977,977
30,36,58,117,118,439,497,497,499,499,499,735,992,996,996,996,996
47,87,591,591,591,591,591,591,591,591,591,591,591,591,591,591,592
214,225,375,386,600,600,600,600,600,600,600,600,600,600,600,600,600
9,109,131,149,304,318,340,341,551,629,679,906,906,907,907,907,907
29,59,105,137,157,175,323,339,431,631,795,969,970,970,970,970,970
75,132,322,346,427,439,504,675,675,675,675,675,676,676,676,676,676
26,49,187,192,357,357,456,686,714,714,714,714,714,714,714,784,908
30,171,181,183,273,363,364,727,727,727,727,727,727,727,728,728,890
41,110,125,137,208,211,215,305,454,736,754,950,950,951,951,951,951
40,44,87,161,296,303,443,495,792,792,792,792,792,792,793,793,793
7,36,57,133,191,372,408,511,809,809,809,809,809,810,810,810,810
15,35,58,186,259,305,368,372,746,832,832,832,832,832,832,832,832
33,66,100,115,291,316,394,394,394,861,862,862,862,862,862,862,864
62,119,129,240,244,269,314,354,487,744,862,862,862,863,863,863,863
60,141,165,169,263,285,285,562,570,701,734,735,866,866,866,866,866
40,45,70,100,128,211,228,335,746,887,887,887,887,887,887,887,888
99,109,115,122,155,279,312,319,418,593,925,925,925,926,926,926,926
34,72,116,251,308,312,345,420,514,530,671,785,928,928,928,929,929
61,194,205,275,341,434,445,515,516,530,530,607,613,933,933,934,934
88,92,107,128,155,252,266,307,377,682,935,935,935,935,935,935,936
3,32,103,186,265,371,470,473,507,598,631,631,946,946,946,946,946
74,96,109,155,165,204,246,354,374,534,955,955,955,956,956,956,956
25,58,66,73,106,170,251,407,407,703,962,962,962,962,962,962,962
44,51,65,113,170,234,473,492,508,521,561,961,961,961,961,962,962
96,137,189,238,301,361,361,362,393,446,550,731,960,968,969,969,969
96,99,110,158,177,237,437,463,503,529,625,676,978,978,978,978,978
1,4,6,29,128,333,333,334,474,758,758,867,995,995,995,995,995
5,53,160,224,241,256,259,383,384,447,448,578,927,927,927,927,927,927
7,130,144,228,246,292,324,408,445,490,491,737,817,817,817,817,818,972
10,59,209,260,261,347,362,459,500,518,577,609,677,705,725,810,919,993
10,174,242,258,297,510,530,539,607,607,607,607,607,607,607,608,608,975
11,22,142,192,229,260,261,488,563,747,748,748,748,748,748,748,771,826
1,3,3,3,6,6,11,15,115,880,994,994,994,995,995,995,995,995
2,2,7,8,9,13,14,16,17,18,21,23,23,29,31,77,95,104
17,45,78,93,199,223,329,329,418,420,569,881,881,881,881,881,881,994
1,21,26,29,37,51,72,158,235,746,752,981,981,982,982,982,982,982
22,24,59,67,123,335,335,550,593,740,741,741,741,741,741,757,758,932
24,48,145,236,300,366,423,423,443,528,528,528,793,809,810,855,869,872
28,38,57,69,81,90,217,247,375,446,489,947,986,986,986,986,986,986
34,171,231,234,242,288,336,396,428,477,518,605,695,735,846,866,917,981
15,35,182,194,205,308,310,312,312,530,630,650,739,740,912,926,1000,1000
31,35,38,41,156,222,279,427,495,805,805,805,805,806,806,806,819,819
50,55,64,83,282,286,340,341,419,544,747,827,827,827,827,827,827,827
59,60,93,131,167,170,227,276,463,560,705,706,848,907,907,907,907,907
24,62,79,129,186,196,316,331,346,366,769,866,867,867,867,867,867,995
70,209,210,213,353,368,398,423,504,545,571,634,635,644,745,745,830,903
84,168,251,275,361,413,414,429,605,618,664,664,664,664,665,665,665,731
35,84,111,123,147,185,216,269,634,780,781,781,781,781,781,788,816,907
87,104,138,145,192,224,267,340,424,495,524,525,596,941,999,999,1000,1000
52,90,142,149,172,210,221,237,321,454,869,869,869,869,869,869,869,869
55,91,156,248,262,276,402,402,420,553,579,595,609,857,858,858,858,921
13,45,94,113,184,218,323,374,533,638,746,746,746,746,747,904,911,919
95,125,212,226,294,318,330,332,391,421,684,712,712,722,732,843,919,932
97,142,146,147,154,346,348,370,423,481,634,668,751,752,851,885,888,917
27,35,45,66,101,107,216,244,277,463,608,973,973,973,973,973,973,973
45,104,175,176,227,255,429,430,434,434,627,627,695,868,868,868,869,869
43,73,107,140,166,202,278,385,385,464,538,653,771,902,928,983,991,991
60,103,110,165,166,189,273,305,432,533,657,663,873,873,873,873,873,979
102,107,110,118,119,125,140,357,424,586,754,858,862,867,867,868,868,868
114,129,145,243,315,437,457,501,501,502,502,502,504,651,676,877,965,979
36,59,131,140,155,159,260,302,304,314,504,947,948,948,948,948,948,949
68,68,143,236,295,296,319,344,381,382,469,596,601,960,960,960,961,961
119,139,145,175,185,186,282,327,462,464,465,682,759,891,891,907,929,992
12,111,148,178,296,406,452,478,608,609,609,609,609,610,717,774,872,902
11,91,123,151,154,354,358,367,496,711,773,773,773,773,773,773,773,773
5,149,151,153,318,388,396,638,638,639,639,639,639,639,640,640,799,890
11,122,156,173,206,299,308,581,582,582,723,744,744,744,745,745,765,770
71,99,108,158,266,283,320,356,360,761,761,762,762,762,762,762,808,839
28,109,159,164,182,226,278,307,451,534,623,805,818,819,819,819,880,979
69,169,183,200,253,342,363,441,509,509,509,510,511,768,836,885,962,981
164,169,178,325,326,326,351,485,624,624,624,624,625,625,625,625,837,843
26,81,147,170,227,291,299,314,323,540,597,607,608,870,975,975,975,975
47,170,223,319,325,377,378,430,532,544,547,585,649,656,755,756,756,951
45,174,187,197,317,336,336,373,374,397,674,793,793,793,794,794,794,829
51,161,174,189,202,215,323,380,464,515,747,797,797,797,797,797,797,797
79,165,169,174,188,270,301,467,474,474,541,610,661,665,926,940,946,950
122,148,152,174,296,297,324,352,441,607,613,641,649,678,819,819,873,995
112,113,123,175,221,376,492,533,587,622,623,623,624,689,718,763,801,805
47,123,163,168,176,182,200,358,388,528,647,854,854,854,855,855,855,893
54,136,146,178,252,285,286,286,342,667,677,813,813,813,813,813,813,813
69,74,153,183,250,301,344,402,473,548,605,606,667,852,853,853,853,914
29,38,39,93,111,177,184,298,331,648,871,871,871,871,871,871,871,955
103,119,155,185,314,315,336,413,478,527,614,629,629,629,829,830,944,951
38,64,99,135,189,192,212,404,628,654,756,801,801,801,801,801,801,823
18,39,94,99,194,206,391,519,519,520,556,779,779,779,780,780,974,974
60,85,175,199,256,259,265,353,668,705,706,706,706,706,706,731,807,907
43,201,202,208,274,290,380,381,396,443,513,593,676,703,785,928,992,992
45,78,99,201,242,432,550,648,648,648,648,648,648,648,648,649,649,871
23,27,29,164,202,276,431,451,469,490,613,613,821,823,840,902,907,919
38,117,179,209,263,291,336,501,706,706,706,706,707,707,707,707,707,707
213,271,272,511,511,511,511,511,511,512,512,512,512,512,513,562,760,783
34,84,111,213,213,219,368,414,497,537,537,622,749,781,860,885,893,983
83,131,142,215,263,309,376,602,672,672,673,673,673,673,696,697,723,727
87,106,126,216,220,309,319,421,550,655,655,657,657,708,755,777,797,985
46,99,166,217,218,253,393,463,465,504,561,709,804,804,804,804,804,886
92,183,219,272,331,338,370,485,534,540,585,586,586,586,739,840,840,874
