1,1,22,23,539,673,921,935,948,962,975,1000
1,1,23,51,539,645,921,934,948,962,975,1000
1,1,51,51,645,645,921,921,934,934,948,948
1,2,7,65,554,632,921,934,947,962,976,999
2,2,23,38,523,539,962,962,975,975,999,1000
2,2,38,38,523,523,962,962,975,975,1000,1000
2,2,38,38,524,524,962,962,975,975,999,999
2,2,68,68,493,493,962,962,976,976,999,999
2,3,83,83,477,477,963,963,976,976,998,999
6,6,37,37,522,522,961,961,974,974,1000,1000
6,6,37,37,522,522,961,961,974,974,1000,1000
6,6,37,37,522,522,961,961,974,974,1000,1000
6,6,37,37,522,522,961,961,974,974,1000,1000
7,7,53,164,523,633,922,923,935,935,949,949
7,7,164,164,523,523,922,922,935,935,949,949
7,8,109,164,446,523,922,935,949,962,976,999
22,23,108,445,687,730,744,772,787,881,894,907
23,37,108,179,687,717,843,856,868,881,894,907
38,38,52,52,474,474,961,961,975,975,1000,1000
39,39,54,96,555,596,923,924,936,936,951,951
39,51,81,96,555,801,843,856,868,923,936,951
51,52,81,178,593,687,880,880,892,893,906,907
54,54,152,152,608,608,882,882,895,895,909,909
54,54,180,180,582,582,881,881,895,895,908,908
54,66,136,421,704,731,758,775,788,843,856,868
66,66,232,232,757,757,801,801,815,815,829,829
67,67,266,324,660,718,803,803,816,816,830,830
67,81,95,338,647,757,803,816,829,843,856,868
81,81,95,107,632,757,843,856,868,880,893,907
81,81,107,107,632,632,880,880,893,893,907,907
81,81,107,108,632,744,843,856,868,880,893,907
81,81,135,218,605,756,801,815,829,880,893,906
82,82,324,607,647,660,703,717,731,802,816,829
83,83,180,180,554,554,881,881,894,894,908,908
83,83,193,280,540,567,844,857,869,881,895,908
83,94,108,280,567,618,844,857,869,880,893,907
94,94,108,108,618,731,843,856,868,880,893,907
94,94,248,263,579,593,842,843,855,855,867,867
95,95,164,309,647,674,803,816,830,843,856,868
95,95,309,367,647,718,758,774,788,803,816,830
96,96,165,180,540,789,803,817,830,881,895,908
96,108,136,338,688,745,758,775,788,844,856,868
109,109,324,368,703,745,758,758,774,775,788,789
109,110,165,381,732,745,758,775,775,803,817,830
121,121,218,218,716,716,801,801,815,815,829,829
122,122,136,353,593,674,787,816,829,844,856,868
123,123,266,354,661,703,758,774,788,803,817,830
123,123,634,634,661,661,674,674,689,689,719,719
135,135,206,206,593,593,843,843,856,856,867,867
135,136,308,445,607,646,744,757,773,803,816,830
137,150,180,539,660,703,717,731,733,803,817,830
151,165,279,324,607,704,758,775,788,803,816,830
180,180,295,354,647,733,745,758,758,773,788,789
191,191,248,278,730,743,744,757,772,773,786,787
191,206,233,292,716,743,744,757,772,773,786,787
206,207,233,509,674,688,704,718,744,757,773,787
218,219,233,506,672,686,702,716,731,757,773,787
233,235,396,431,674,687,702,716,718,731,732,745
235,249,353,396,594,674,718,732,744,745,773,787
249,263,353,460,594,659,686,702,730,744,773,787
263,279,338,460,659,686,688,702,718,730,732,745
279,292,354,459,659,672,688,702,703,716,732,744
294,294,367,408,647,674,688,704,717,731,732,744
308,308,367,395,633,633,703,717,717,731,744,744
353,367,380,380,660,660,673,687,703,703,717,717
367,380,431,566,607,618,632,646,660,673,703,717
431,459,566,566,593,605,607,618,618,632,646,659
460,474,538,552,579,579,605,618,618,646,659,672
1,1,7,22,66,66,491,606,922,935,948,961,974,1000
1,1,22,22,66,66,606,606,922,922,935,935,948,948
1,1,22,22,66,66,731,731,880,880,893,893,907,907
2,2,7,24,83,109,446,582,923,936,950,962,975,999
3,3,9,9,25,25,525,526,963,963,977,977,997,998
3,3,9,9,25,25,526,526,963,963,977,977,997,997
3,3,9,9,25,40,510,526,963,963,977,977,997,998
3,3,39,55,83,137,421,509,924,937,951,963,977,998
3,4,10,55,68,124,494,494,924,936,951,963,977,997
4,4,10,10,55,55,494,494,963,963,977,977,997,997
4,4,10,10,69,69,479,479,964,964,978,978,996,996
4,4,10,10,84,84,463,463,964,964,978,978,997,997
4,4,11,11,70,70,598,598,926,926,938,938,953,953
4,4,11,11,84,84,463,584,926,938,953,964,978,996
4,4,11,11,84,98,449,584,926,938,953,964,978,996
4,4,11,26,55,98,449,478,963,964,977,978,996,997
4,4,85,85,112,112,481,481,926,926,939,939,953,953
5,5,42,57,169,183,437,465,926,926,939,939,953,954
5,5,58,70,85,112,412,495,926,939,953,966,979,995
5,5,85,99,113,140,371,664,847,860,871,965,979,996
5,6,28,128,140,224,398,437,884,898,912,966,979,995
7,7,23,23,67,67,594,594,923,923,936,936,950,950
7,7,23,53,67,67,567,594,922,923,935,936,949,950
7,8,24,39,82,95,507,619,923,923,936,936,950,951
8,8,24,24,54,193,477,704,845,857,869,963,976,998
8,8,24,110,137,193,674,704,845,845,857,857,869,869
9,9,24,24,68,208,447,462,924,937,951,963,976,998
9,11,27,41,69,97,481,511,925,937,952,965,979,996
11,11,57,57,70,70,423,423,965,965,978,978,996,996
12,12,28,28,42,70,450,599,926,939,954,965,979,996
12,12,28,28,71,71,450,450,965,965,979,979,995,995
12,12,28,42,71,99,450,514,927,940,965,966,979,995
12,12,42,42,99,113,513,514,927,927,939,940,954,966
12,12,43,58,113,128,496,496,927,927,940,940,954,954
12,12,71,113,183,239,481,496,885,885,899,899,912,913
13,13,43,43,141,141,482,482,927,927,940,940,954,954
13,13,43,43,170,170,452,452,927,927,940,940,955,955
13,13,43,59,87,170,400,452,927,940,955,967,980,994
13,13,59,59,87,87,400,400,967,967,980,980,994,994
13,13,59,87,87,101,400,600,886,900,913,967,980,994
14,14,30,30,74,74,439,439,968,968,981,981,994,994
14,14,30,30,88,101,413,425,967,968,981,981,994,994
14,14,30,44,59,101,413,440,967,968,981,981,994,994
14,14,59,59,73,73,413,413,967,967,980,980,994,994
15,15,44,44,227,241,256,271,969,969,981,981,993,994
15,15,45,45,172,172,440,440,929,929,942,942,957,957
15,15,143,143,157,157,241,241,969,969,982,982,993,993
15,16,33,103,143,157,241,403,969,970,982,983,992,993
16,16,89,89,144,144,547,547,888,888,901,901,915,915
16,16,89,89,331,331,361,361,887,887,901,901,915,915
16,17,33,76,186,227,242,427,929,943,957,971,984,992
17,17,33,33,76,76,427,427,971,971,984,984,992,992
17,17,33,33,90,90,415,415,970,970,983,983,992,992
17,17,33,33,90,117,388,415,970,970,983,983,992,992
17,18,33,45,173,215,288,318,971,971,984,984,991,992
18,18,34,46,46,62,428,456,971,971,984,984,991,991
18,18,47,47,229,229,259,259,972,972,984,984,991,991
18,19,34,62,118,159,259,549,932,945,959,971,984,991
19,19,78,78,92,119,364,364,945,972,985,985,990,990
19,19,105,105,146,146,519,519,890,890,903,903,918,918
19,19,145,159,188,229,229,244,903,945,972,972,985,991
20,20,35,35,79,79,418,418,973,973,986,986,989,989
20,20,35,35,92,92,406,406,972,973,985,985,989,990
20,20,35,36,79,92,406,418,973,973,985,986,988,989
20,20,36,48,79,106,418,489,932,946,959,973,986,988
20,20,49,49,79,93,391,406,972,973,985,986,988,989
20,20,78,92,92,146,364,405,932,946,959,972,985,989
20,21,36,65,92,146,405,431,932,946,959,973,986,988
21,21,36,36,65,65,431,431,973,973,986,986,988,988
21,21,37,37,50,50,444,444,974,974,987,987,987,987
21,21,49,50,64,147,335,419,973,973,986,986,988,988
21,21,50,51,147,232,248,335,973,974,986,987,987,988
21,22,51,52,81,232,248,539,922,935,949,974,987,987
22,22,66,94,134,352,686,744,757,772,787,842,855,867
22,23,39,107,121,136,493,686,842,855,867,923,936,950
23,24,53,68,123,181,492,541,882,895,909,923,936,950
25,26,56,68,125,153,449,596,882,895,909,926,938,952
26,26,69,69,111,111,479,479,925,925,938,938,952,952
26,26,69,84,111,126,449,479,925,925,938,938,952,952
26,26,84,125,126,182,449,478,883,896,910,925,938,952
26,26,125,167,182,223,267,478,883,896,910,926,938,953
26,27,41,56,167,223,267,437,926,938,953,965,978,996
27,27,41,41,56,70,423,437,965,965,978,978,996,996
27,27,41,41,70,298,423,557,846,860,871,965,978,996
27,28,41,58,128,298,358,557,846,860,871,954,979,995
28,29,43,99,100,197,481,546,885,886,898,912,941,955
29,29,58,58,100,100,372,372,966,966,980,980,995,995
29,29,58,58,100,113,372,385,954,954,979,979,995,995
29,29,58,58,113,114,359,372,954,966,979,979,995,995
29,29,58,58,114,114,359,359,966,966,979,979,995,995
29,30,43,59,72,72,400,546,913,941,955,966,980,994
30,30,43,43,72,72,546,546,913,913,941,941,955,955
30,30,43,43,73,156,413,572,886,900,913,967,980,994
30,30,74,116,130,143,373,453,928,929,941,942,955,956
31,31,44,59,116,172,426,467,929,929,942,942,956,956
31,31,59,88,130,131,453,547,887,901,915,929,942,956
31,32,45,88,103,131,375,547,887,901,915,970,982,993
32,32,45,60,89,103,374,375,970,970,982,982,993,993
32,32,60,60,89,89,374,374,970,970,982,982,993,993
33,33,45,45,75,75,402,403,970,970,982,982,992,993
33,34,61,62,77,104,469,534,890,931,944,945,958,958
34,34,62,62,91,260,404,603,890,890,903,917,918,932
34,34,77,77,104,332,349,575,889,890,902,903,917,917
34,34,78,91,105,175,350,363,932,945,959,959,985,990
34,35,63,78,187,216,229,377,931,945,958,972,985,990
35,35,63,63,78,78,377,377,972,972,985,985,990,990
35,35,63,64,78,78,377,377,972,972,985,985,989,990
35,35,64,105,230,230,334,417,891,904,918,932,946,959
35,36,65,133,177,217,276,505,892,905,920,933,946,960
36,36,147,189,204,231,231,246,933,933,947,947,960,960
37,37,107,107,178,178,459,459,892,892,906,906,921,921
38,38,52,52,81,95,633,647,881,881,894,894,907,907
38,39,53,67,136,234,492,688,844,857,869,881,894,908
39,39,67,68,136,152,555,688,844,857,869,882,895,909
39,39,68,83,96,152,555,596,882,882,895,895,909,909
40,40,55,69,83,84,494,510,924,924,937,937,951,952
40,40,69,84,110,153,494,510,882,895,910,924,937,952
40,41,55,138,222,267,448,526,845,859,870,883,896,910
41,41,56,85,168,341,370,512,884,884,897,898,911,912
41,41,97,97,153,153,635,635,845,845,859,859,870,870
41,41,98,98,126,223,448,543,883,884,897,897,910,911
41,41,126,138,138,252,494,621,845,846,859,859,870,870
41,41,138,154,238,282,463,597,805,819,846,846,859,871
42,42,58,58,85,99,481,496,926,927,939,939,954,954
42,42,85,128,169,198,412,513,847,860,871,927,940,966
42,43,59,171,211,328,401,585,763,778,793,928,942,956
43,43,87,87,156,171,498,515,886,886,900,901,913,914
43,44,60,116,156,171,453,546,849,862,873,929,942,956
44,44,60,88,116,116,426,453,928,929,942,942,956,956
44,45,61,101,116,158,403,413,928,931,942,944,956,958
45,45,61,75,103,173,516,574,887,888,901,901,915,916
45,45,75,89,144,173,501,516,888,888,902,902,916,916
45,45,103,103,118,118,403,403,930,930,944,944,957,957
46,46,61,90,228,243,288,332,931,931,944,944,958,958
46,47,62,104,132,243,274,519,890,918,931,932,944,958
47,47,62,92,119,275,405,405,890,903,918,932,946,959
47,47,92,104,119,349,404,405,854,865,877,932,946,959
47,47,132,132,145,229,245,364,890,904,918,972,985,990
47,47,146,174,229,244,244,441,853,865,876,903,959,972
48,48,63,105,146,245,390,406,890,904,918,932,946,959
48,49,64,92,119,132,457,489,890,904,918,933,946,959
49,49,64,64,106,106,443,443,933,933,946,946,959,959
49,49,119,133,161,217,261,334,932,933,946,947,959,960
49,50,80,147,162,189,276,366,933,934,946,947,960,961
50,50,107,107,120,277,307,490,879,905,920,920,934,934
51,51,66,94,178,323,731,744,757,772,787,801,816,829
53,53,108,150,151,234,492,507,844,857,869,881,894,907
53,54,83,151,152,234,492,525,844,857,869,882,895,909
55,55,68,83,181,182,369,382,924,924,937,937,951,952
55,55,83,97,181,182,369,478,883,895,910,924,937,951
55,56,84,112,125,153,478,556,883,884,896,897,910,911
56,56,98,98,111,111,543,543,884,884,897,897,911,911
56,56,98,98,126,282,371,528,884,884,897,898,911,911
56,57,71,167,183,209,494,495,845,859,870,884,898,912
57,57,85,99,183,253,398,481,884,884,898,898,911,912
59,59,73,87,130,143,400,400,928,928,941,941,955,956
59,59,88,115,129,185,373,467,886,901,914,928,941,955
59,60,75,102,130,143,467,560,886,887,901,901,914,915
60,60,117,117,131,131,362,362,930,930,943,943,957,957
60,60,157,157,227,227,468,468,851,851,863,863,874,874
61,61,75,103,117,131,388,403,930,930,943,944,957,957
61,61,131,131,145,145,455,455,889,889,902,902,917,917
61,61,144,144,187,201,388,517,852,864,875,888,902,916
62,62,77,91,145,215,244,562,889,902,917,931,945,958
62,63,78,105,187,216,417,441,853,865,876,932,946,959
64,64,79,93,106,107,520,537,891,891,904,905,919,920
64,64,93,106,120,391,458,520,813,827,841,879,905,919
64,65,80,94,217,230,275,419,891,904,919,934,947,961
65,65,80,80,94,94,419,419,934,934,947,947,961,961
65,66,80,94,122,192,419,673,802,816,829,934,947,961
68,68,96,281,369,445,508,551,584,615,729,882,895,909
69,69,84,84,111,111,422,422,925,925,937,937,952,952
69,69,139,167,252,252,436,464,846,846,859,859,871,871
69,71,85,99,195,209,412,464,832,860,871,927,940,966
71,71,85,85,183,183,465,465,885,885,899,899,912,912
71,71,128,128,284,299,424,438,847,847,860,861,871,871
71,72,86,100,211,284,545,600,763,778,793,885,899,913
72,72,86,86,114,285,359,529,885,886,900,900,913,913
72,72,86,129,226,300,344,372,861,885,900,913,913,927
73,73,115,116,143,226,386,467,886,886,901,901,913,914
74,74,130,171,200,213,468,498,850,850,862,863,873,874
74,74,172,172,227,227,440,440,850,850,863,863,874,874
75,75,89,90,131,187,375,441,889,902,916,930,943,957
75,75,102,102,131,272,361,751,781,823,837,874,901,915
75,75,117,117,131,131,347,347,930,930,943,943,957,957
75,75,131,158,186,228,332,517,852,864,875,889,902,916
77,77,91,104,119,132,502,591,854,865,877,890,903,918
77,77,118,159,202,349,363,469,853,853,864,864,876,876
79,79,93,93,162,291,321,565,855,867,879,891,905,920
79,79,120,147,177,204,472,537,842,854,866,866,878,879
79,80,93,147,177,204,351,472,854,866,878,892,947,960
80,82,93,95,136,177,351,619,844,856,868,892,947,960
83,84,97,167,433,463,540,582,595,620,647,883,896,910
84,84,99,110,112,182,435,512,883,884,896,898,910,911
84,84,137,154,166,209,541,597,805,819,832,845,858,869
85,85,99,128,155,252,371,437,884,885,898,898,911,912
85,85,168,225,239,254,298,371,847,860,871,885,899,913
86,87,100,198,225,255,359,529,807,821,834,886,900,913
87,88,101,115,130,213,373,484,850,862,873,928,941,955
88,88,171,185,200,213,440,573,809,823,836,837,863,874
88,90,104,144,185,387,455,499,765,780,796,889,902,916
90,90,104,118,229,229,243,590,811,824,838,931,945,958
90,90,159,174,202,289,441,487,811,825,839,853,864,876
91,91,104,119,160,175,363,549,854,865,877,903,917,932
91,92,119,133,174,289,443,470,812,825,839,891,904,918
92,93,161,175,189,203,458,550,813,827,840,855,866,878
93,94,134,177,350,365,378,378,729,785,800,892,905,920
94,94,416,441,504,506,548,566,582,591,614,614,715,715
95,95,150,192,192,234,660,744,758,758,773,773,788,788
96,96,110,110,181,181,541,541,845,845,858,858,869,869
96,96,110,124,312,340,382,396,845,845,858,858,869,869
96,96,165,208,221,236,568,635,760,776,789,803,817,830
97,98,110,138,167,182,583,597,805,819,832,845,858,869
99,99,112,113,140,154,557,570,847,847,860,860,871,871
99,99,113,127,183,197,398,513,847,860,871,884,898,911
99,99,127,141,169,183,398,513,847,860,871,884,898,911
100,100,128,129,184,225,373,466,848,861,872,886,900,928
100,100,129,155,183,199,359,482,847,861,872,886,900,927
100,101,116,170,316,330,331,484,809,823,836,849,862,873
101,101,130,157,200,256,401,484,850,850,862,862,873,873
101,101,185,185,241,270,271,360,849,862,873,887,901,914
101,102,185,185,286,331,414,587,765,780,796,809,823,836
102,103,157,185,303,331,347,414,809,823,836,852,863,875
103,103,172,173,258,318,347,375,823,852,863,864,874,875
104,104,118,119,215,305,376,590,811,824,838,854,865,877
104,104,145,175,274,305,349,502,811,825,825,839,865,877
104,104,187,243,258,259,319,469,768,783,798,889,902,917
105,106,119,134,160,217,443,519,854,855,865,866,878,879
106,106,147,161,176,217,418,472,854,855,866,866,878,878
106,106,175,189,306,430,490,550,671,742,755,813,827,840
107,107,120,121,148,321,351,406,855,867,879,892,906,920
107,107,121,148,204,247,406,458,814,828,842,892,906,920
107,108,122,136,378,566,577,609,612,651,687,802,816,829
108,108,122,122,136,150,673,687,802,802,816,816,829,829
109,109,381,396,437,506,549,584,614,633,647,660,674,701
110,110,125,137,152,166,541,635,804,817,831,845,858,869
110,110,137,153,221,296,369,461,845,845,857,858,869,869
111,111,126,139,238,313,556,622,761,777,790,805,819,832
112,112,127,128,140,154,528,544,846,847,860,860,871,871
112,112,139,139,223,223,449,449,846,846,860,860,871,871
113,114,142,155,212,254,398,412,847,848,861,872,872,900
114,114,142,155,184,330,345,466,835,848,861,861,872,873
114,115,142,155,156,184,373,466,848,861,872,886,900,928
115,115,156,185,316,330,346,386,809,823,836,848,862,873
115,116,131,271,301,316,499,572,709,737,750,809,823,851
116,116,201,201,214,214,500,500,809,809,823,823,837,837
116,117,158,213,227,241,272,362,852,864,875,887,901,915
118,118,131,131,173,362,416,487,811,824,838,852,864,875
118,118,132,145,159,202,244,455,853,864,876,931,945,958
118,118,145,158,159,244,258,375,852,864,875,931,945,958
119,119,133,146,230,305,305,334,854,865,877,891,904,918
119,119,189,203,203,216,364,391,854,854,866,866,878,878
120,120,134,134,189,217,321,365,814,867,879,933,947,960
120,120,147,161,161,176,443,472,855,855,866,866,879,879
120,120,161,161,230,230,275,275,891,891,904,904,919,919
120,120,189,204,217,291,391,504,813,814,827,828,841,841
121,121,134,163,263,277,352,366,855,855,867,867,879,880
121,121,278,323,421,486,561,591,620,673,687,700,702,716
121,122,135,164,433,503,548,580,615,632,700,802,816,829
122,122,135,136,164,179,632,744,758,773,788,802,816,829
123,123,220,279,432,537,592,615,640,660,674,688,703,714
123,123,280,367,505,537,568,585,615,640,643,644,657,713
123,124,137,325,432,462,496,537,600,617,695,804,817,831
124,124,152,165,266,281,494,620,759,775,789,803,817,831
125,125,194,194,208,251,477,648,760,776,789,804,818,831
125,126,138,209,251,252,410,462,804,818,831,845,859,870
126,126,140,154,167,238,512,622,805,806,819,819,833,833
126,126,182,182,194,252,542,610,762,777,791,805,819,832
127,128,141,183,269,314,384,544,762,778,792,847,860,871
128,128,155,169,225,299,412,570,763,778,793,847,861,872
128,128,283,298,342,358,398,528,721,735,748,762,778,793
129,129,142,199,225,285,360,497,794,821,835,849,862,873
129,129,199,199,226,240,466,482,808,808,821,822,835,836
129,130,143,240,241,255,401,412,808,821,835,850,862,873
130,131,143,156,157,256,373,468,850,851,862,863,873,887
131,131,158,173,258,362,362,375,797,824,838,852,864,875
131,131,202,318,332,347,362,387,739,781,797,811,824,838
132,132,160,160,229,290,350,502,812,825,826,840,865,877
132,132,160,161,290,350,350,377,813,826,827,840,865,877
132,132,188,188,202,202,502,502,812,812,825,825,839,839
132,132,188,202,230,376,469,471,740,783,798,813,826,840
132,132,274,304,333,404,428,441,727,740,752,752,783,798
133,133,147,175,231,275,335,377,813,827,840,891,904,919
133,133,189,204,217,231,306,391,813,827,841,891,905,919
133,134,162,217,261,350,418,490,754,784,800,814,828,855
134,134,162,163,262,263,366,458,814,828,828,842,867,879
134,134,190,190,218,247,431,473,814,814,829,829,842,855
135,135,431,460,498,505,538,545,568,577,592,614,700,702
136,136,432,440,498,499,532,545,578,588,612,614,694,696
137,137,166,194,222,251,494,494,804,804,817,818,831,831
137,137,338,368,446,494,589,607,634,643,644,647,655,661
138,138,153,166,281,370,462,511,761,777,790,804,818,831
138,138,209,209,236,251,448,463,804,804,818,818,832,832
139,140,154,253,282,397,480,495,720,735,747,806,819,833
140,140,154,154,253,282,465,495,806,806,819,820,833,833
140,140,196,197,210,239,465,495,806,806,820,820,833,833
141,141,169,169,183,183,545,545,807,807,821,821,834,834
141,141,169,239,239,254,315,343,807,821,834,885,899,913
141,142,156,253,285,343,360,558,722,735,748,822,862,873
142,142,170,212,226,329,466,497,764,779,808,808,822,835
142,142,212,212,385,412,424,424,736,764,779,779,794,795
143,143,157,157,172,186,426,440,851,851,863,863,874,874
143,143,157,157,227,241,257,271,887,887,901,901,914,914
143,143,157,185,330,345,373,402,796,809,822,823,836,836
144,144,172,172,214,214,500,500,810,810,823,823,837,837
144,144,186,214,215,288,486,548,726,782,797,810,823,837
144,145,159,174,403,454,486,548,575,712,726,811,825,838
145,146,160,215,216,274,502,517,768,783,798,812,825,839
146,146,161,189,203,320,364,406,800,827,840,854,866,878
147,147,189,189,231,320,321,364,813,827,840,855,866,891
148,148,190,205,217,232,276,473,814,828,842,855,867,905
148,148,262,291,336,366,419,444,729,743,755,772,786,801
148,149,249,292,308,336,393,673,687,703,730,731,786,815
149,149,263,292,308,366,618,659,672,673,702,703,716,730
149,149,366,366,504,504,537,537,591,591,639,639,714,714
149,149,368,417,471,506,569,584,592,610,615,625,644,701
149,149,421,422,491,496,531,551,585,596,616,626,682,685
149,149,440,456,498,510,538,557,572,579,610,636,639,667
150,151,279,393,511,537,553,567,587,614,621,639,684,714
151,151,394,419,471,511,554,561,587,591,621,626,681,682
152,152,165,194,208,208,525,621,760,776,789,803,817,830
152,153,166,194,378,496,571,602,632,662,669,760,776,789
153,153,167,167,341,341,383,383,805,805,819,819,832,832
153,153,182,282,340,341,370,397,761,776,790,804,819,832
154,154,168,197,253,297,423,437,806,806,819,820,833,833
154,154,210,238,253,282,423,495,762,777,792,806,820,834
154,155,170,198,252,268,495,514,762,777,792,808,821,834
155,155,170,197,285,315,372,439,795,806,821,821,834,835
155,155,211,211,224,328,344,450,806,807,820,821,834,834
155,155,240,255,269,269,344,398,763,778,793,848,861,872
155,156,200,299,316,328,360,384,763,778,793,809,823,836
156,156,213,226,269,316,360,372,796,808,821,823,836,848
157,158,173,214,242,243,388,454,810,810,824,837,838,852
158,159,187,229,318,332,427,532,627,712,726,853,864,876
159,159,188,244,319,348,404,455,727,740,752,812,839,854
160,161,175,175,189,305,377,535,741,784,800,854,866,878
162,162,190,217,246,276,335,406,813,827,828,841,842,855
162,163,178,205,262,276,366,472,742,785,801,842,867,879
163,163,191,322,352,383,432,559,611,640,712,801,829,842
163,164,339,417,421,469,561,592,605,626,642,644,672,685
164,164,368,406,420,498,532,559,592,615,640,641,700,701
164,164,407,422,448,494,543,574,577,605,615,638,664,685
165,165,194,220,235,582,595,607,619,633,661,759,776,789
165,165,235,368,461,540,569,596,619,633,641,647,661,700
165,165,383,410,471,512,556,563,589,598,624,628,665,671
165,165,421,421,462,491,531,541,596,603,616,635,654,699
165,166,236,325,423,448,496,550,578,643,645,760,776,789
166,166,267,267,312,357,383,556,719,734,746,761,776,790
