13590,98055,98061,98068,98071,98074,98118,98129,99834
82012,89611,89614,89616,89623,89667,89674,89675,90508
10775,64387,80156,90925,90926,90940,90960,90968,90969,98994
30736,60089,81633,89628,89637,89650,89651,89653,89657,89666
10457,11570,18736,79599,87889,98340,98345,98359,98367,98381,99957
10838,17732,35820,62672,88645,90650,98303,98448,98480,98506,99906
12275,26071,36865,56577,94543,94546,94804,94908,94928,95227,99256
12815,18983,23206,61752,96705,96708,96717,96718,96724,99810,99862
13208,15217,27523,81962,82934,95037,96095,96096,96099,96138,99691
15403,37366,55347,73499,85032,87761,88854,88857,88904,88910,90067
16971,31701,31783,63368,78227,94955,95197,95201,95212,97944,99441
18672,19044,27520,72417,78285,97326,97334,97338,97343,97360,97361
19382,29866,44707,54967,76386,95754,95756,95770,95793,95798,95821
19473,23315,28621,67031,77201,96657,96691,96730,96910,97696,99675
21062,24343,30861,71819,88073,92867,92871,92878,92898,92917,99411
21497,22902,67103,68466,79109,89977,89981,89992,89994,90006,90973
23942,25214,29523,63325,75214,96620,96623,96624,96626,96629,99660
26623,41468,47659,51836,66673,93270,93278,93281,93305,93306,99301
29433,38977,39115,49501,76104,94456,94464,94468,94482,94486,94514
30065,41805,48699,63179,74079,76270,93071,93075,93242,93254,93261
32944,44176,44222,84696,84704,84714,84798,84863,84865,85007,85011
10135,12113,12928,32670,73181,82510,95350,95354,95369,95396,95441,99553
10448,12258,40781,43567,55016,59350,84548,98592,98595,98602,98658,99585
10648,17392,29006,40678,56898,57836,97483,97545,97547,97551,97567,99849
12930,14807,39200,62949,67942,75099,77465,89891,89908,89926,89933,89950
15655,20415,34672,38059,42816,61671,97604,97680,97687,97910,97915,97916
17496,20442,36562,54028,58745,58907,81361,93379,93397,93407,93413,98863
17941,19716,48340,49099,58852,68710,69755,77730,97445,97469,97470,97473
19511,19784,60315,60573,77761,80063,80078,80091,80097,80136,80140,81451
20653,30770,31475,42019,42699,62646,94075,94115,94120,94126,94132,99170
21438,21628,40764,46722,47222,53177,93908,93917,93926,93936,93945,99417
26777,26781,33879,40071,53677,58358,92231,92239,92281,92285,92296,99125
28923,36657,45858,45991,52705,60453,82416,89360,89367,89390,89434,89446
29194,37048,47427,49591,49607,61806,63217,92399,92417,92424,92430,92440
34611,35512,36074,42033,52926,58888,60401,94958,94983,94990,95013,99611
37738,38138,40670,40827,53860,56826,58768,94554,94582,94670,94673,94694
39356,39362,39466,47145,62968,63106,84729,84750,84758,84772,84793,84795
10053,14214,17031,29691,53804,63144,64003,68284,87935,97947,97957,97959,97978
10064,18228,25882,36314,37966,58360,60075,71347,96307,96320,96350,96371,96416
10244,12028,17887,43434,46504,72979,77450,86558,86563,86570,86573,86599,86611
10345,16197,23672,42838,47564,71931,73392,73787,81139,89588,89843,89851,89853
10995,14584,25465,25945,39131,67049,78213,82028,84545,92988,93012,93019,93026
12210,23368,30739,44447,47940,51135,63665,67362,72318,95589,95694,95996,99537
12233,25691,34193,71544,72717,72724,72733,72742,72746,72766,72779,73464,73668
12672,18522,37171,48637,48711,48726,48748,49956,97280,97292,97388,97417,97480
12692,13651,31840,37216,37266,55248,87048,87073,87087,87089,87148,87175,89467
13295,18420,31544,36151,37621,49991,63224,76286,94553,94695,94719,94738,94763
13351,14698,18120,29761,32894,45016,66384,96008,96012,96013,96016,96087,99640
13401,25235,36772,41282,50927,55408,55492,66984,78782,92191,92206,92216,99104
13557,34167,34255,36247,38572,39212,47285,91442,91560,91572,91581,91601,98949
13679,16261,16306,26927,47286,48129,54791,95407,95409,95410,95412,95419,99564
13924,19569,43873,44773,45731,45770,53386,67563,72700,98139,98165,98197,98210
14203,15052,16107,23983,48621,53092,78153,84959,93077,93157,93194,93200,93202
14811,16820,17644,25321,31240,56506,65290,87176,96304,96305,96426,96533,99624
15129,20873,25338,38250,49668,59282,71073,86205,86226,86236,86238,86262,89220
15414,20453,41787,41832,48080,62727,63147,83614,83623,83629,83632,83659,88403
15944,18175,21208,29438,42579,53328,74710,77549,83619,95712,95903,95909,95926
16472,19821,20905,38332,40743,56311,58743,77219,83209,97037,97044,97071,97093
17617,23957,26205,33044,33715,53679,66417,69067,95240,95263,95264,95265,95267
18348,20195,35418,42559,52845,62772,81095,81096,81114,81128,81132,81148,81150
18923,26559,33725,50296,54937,55560,67387,82093,82094,82095,82108,82109,82114
19098,38790,43672,44715,46313,49688,65533,66653,66762,77725,91008,91014,99029
19357,25111,34989,41375,42678,44047,53967,71491,77560,96583,96596,96650,99596
19705,26723,29920,31127,47548,50416,61238,66628,93323,93329,93332,93348,93363
19772,26304,29536,32762,33433,50961,86409,86421,86422,86509,86532,86534,88405
20599,27815,29404,34220,56008,56880,64866,79812,85432,85449,85455,85468,88592
20793,29924,39225,43486,50952,54853,55765,70784,77136,79640,90207,91838,95397
21714,23062,23367,30294,55597,62423,64259,85912,85932,85943,85946,85968,89583
24377,24503,29561,46974,52069,61203,65450,66280,66364,90790,90806,90807,90816
24735,33673,39651,41005,46989,64532,64700,80616,80617,80634,80645,80651,81552
25375,34969,46039,55628,55806,56044,57830,63364,80937,80971,81005,81009,81023
25592,26583,27094,28903,53719,62958,63416,63983,89526,89528,89554,89570,89574
26239,29199,35899,37825,42373,46591,53049,84691,87677,88968,88980,88993,89516
29477,44827,45010,45810,46736,46899,48410,48774,69703,93425,93612,93636,93681
30852,38165,39422,41279,52879,52983,54553,59112,61475,92304,92305,92334,92337
10026,15398,21088,25772,33066,38710,59931,62314,68269,82119,86441,98619,98642,99605
10111,20657,31140,33804,40530,50022,52767,63197,73713,83903,83921,83960,83961,88314
10143,17516,30730,31704,41843,42141,53016,66165,83678,83684,83704,83713,83765,88198
10153,11711,15822,23712,28730,39680,43041,49881,95472,95474,95497,95514,95517,99796
10307,13732,31394,32605,34551,44755,44785,61715,62973,80604,94359,94370,94420,99430
10356,21155,24351,24809,31548,38426,38492,64984,71170,87757,95415,95945,95995,99597
10415,27162,29262,31219,32046,36128,52742,63405,66965,80519,92519,92529,92537,92552
10447,29405,38234,41446,43583,45046,45085,46555,60751,70155,90101,90117,90166,98909
10781,18701,37524,41358,42110,52764,56236,62100,65504,79953,82854,82865,82915,84335
10787,11379,13147,38970,39930,49173,49225,52416,65589,74293,98325,98406,98427,99933
10842,32447,40899,43664,46604,51153,51210,52883,56782,61336,65348,93698,94156,98978
10885,12610,14443,14670,28202,30167,55078,58539,85030,97606,97632,97633,97650,99855
11025,13950,18999,39147,39167,48286,58791,78236,78250,78324,78333,78358,81353,97781
11136,13370,31350,37134,38540,43705,46606,55625,62829,77939,94176,94184,94200,99206
11144,11828,16260,25327,37793,42125,68031,79859,79869,79885,79908,79917,89719,98335
11566,12042,23580,36530,41249,43570,49440,82212,82216,82233,82268,82286,82336,88472
11735,14628,15221,30546,34307,42225,59672,60516,78473,90372,90375,90377,90384,91169
12040,13534,22274,31072,33893,44749,48510,75436,75437,83863,83884,85376,92219,97713
12041,13198,20140,20500,40790,42166,43168,57614,76653,85063,97154,97163,97166,97184
12209,20248,28721,35529,39837,44354,44405,53250,78297,88031,88772,88774,88781,88792
12312,17275,24098,32806,37917,40936,56875,59054,60337,65415,98232,98235,98253,98255
12450,12786,22807,24850,26684,29452,31034,64718,95750,95884,95892,95896,95897,95900
12516,18372,23709,27261,43411,51472,67444,71366,71379,71405,71466,85761,86496,97942
12519,22089,33765,51801,52993,55359,61720,63742,66508,70126,70137,71110,72152,95979
12534,24860,29096,32388,32579,42466,57407,70000,82446,82514,82516,82540,82541,86113
12594,27752,30727,33205,41551,41792,56134,58606,61530,76731,89317,89327,89330,91404
12737,17681,22491,40336,40342,53103,58394,68817,80871,80905,80907,81093,81157,81166
12892,16413,18538,21263,56202,62824,66480,77221,77238,77462,77487,77491,79234,79255
12968,21131,29633,29682,40311,45715,46038,70528,75159,75168,78636,91629,91676,91726
13269,16985,22590,34186,40928,61084,61163,61166,61197,73322,79183,90156,91813,92958
13279,34806,38113,39507,42188,43608,46540,58089,68439,81717,81724,81733,81740,88517
13290,32280,32879,32991,36732,62467,65233,65266,65285,65291,65321,68795,96530,97640
13349,16119,24563,31941,46286,53814,65051,78030,78044,78131,78233,78366,78409,79664
13395,24585,27736,38909,43407,45529,47211,48798,64590,89119,89171,89180,89182,89188
13466,26871,33713,37653,45540,46806,53650,67208,74415,78631,80460,80478,80496,80613
13553,15305,19121,20259,20409,60246,67258,70686,76630,81675,82944,86420,88596,96898
13655,16586,26011,26334,31647,37507,53727,68431,68561,91226,91229,91239,91242,92605
13715,19055,19274,23053,40749,43483,61006,70482,84034,84036,84210,84238,84245,88420
13917,13926,19583,33671,34714,38307,41751,57730,67269,94923,96039,96043,96056,96071
14024,23260,29577,38525,43020,43054,47483,56493,72014,86004,86015,86019,86066,88446
14401,25488,34774,39145,42850,48058,53714,56197,61619,74976,76025,90912,90919,90922
14436,15480,16474,25686,42121,66009,75280,75282,75404,75408,75421,75429,79371,88199
14816,17955,24001,25589,33720,49816,52781,57503,72368,90220,90222,90295,90352,90362
14854,22229,22990,23445,29796,48764,54540,74880,82817,84279,84282,84305,84313,88506
15174,15625,21958,23531,32400,33998,65888,68846,85596,85633,87812,87822,87856,87861
15179,15574,30202,43147,45370,46874,52866,67509,67887,83035,83060,83081,83096,83120
15216,19487,21370,24278,28147,44054,54721,62365,68597,92026,92028,92565,92567,92579
15245,15623,27132,32111,49447,66754,66766,66783,66793,66810,71400,81061,84361,89714
15491,15795,19539,20769,27609,48600,49232,70140,73105,78242,85940,97776,97794,99968
15749,18491,33522,37803,39060,40032,55240,56738,61009,75823,78550,94297,94431,99255
15978,17983,23786,36919,39869,61292,73768,73798,73800,73806,73827,74558,78082,82534
16355,19144,19434,31251,36338,49518,61615,80773,80785,80794,80795,80799,80805,81594
17032,17249,18260,25700,36257,51632,58164,70648,73076,83995,83997,87890,87892,88208
17089,22862,29623,33210,33939,41480,43905,59315,75217,87868,88820,88828,88912,88932
17132,31568,35653,43633,44344,53596,53820,53827,56798,58041,74150,92371,92511,92556
17171,25085,37451,37469,41651,46944,64859,74869,74870,74885,74925,74947,75903,78971
17505,26035,28793,29004,29214,56842,74314,74344,74356,74359,74381,74382,79481,86990
17602,19114,24949,25620,32791,39288,57517,82447,82450,82463,82465,82470,82494,88330
17737,25826,33826,33921,34919,39330,55952,57233,65026,72775,90837,90846,90879,90893
17860,22151,22155,24996,26753,39747,49525,70827,70845,89121,91452,91513,91516,91539
18168,18724,30149,31123,33129,33177,54883,66866,85019,85024,85025,85026,85028,88659
18322,19504,30769,33641,38944,46588,49429,79493,79818,79828,79830,80197,80383,83254
18445,18474,18932,24575,35059,35105,52430,64167,88625,88733,88740,88754,88941,89020
