11291,11512,11532,17205,17207,17222,17249
22501,96277,96304,96305,96307,96320,96326,99660
15017,21788,81426,96416,96426,96435,96442,96445,99605
23519,24995,76092,95821,95884,95909,95918,95926,95936
24063,25758,70462,95793,96056,96115,96138,96142,99473
28299,42517,64750,93057,93071,93075,93077,93085,99069
29876,43602,69266,92861,92867,92871,92878,92881,92898
10243,28607,57692,67699,88857,88889,88902,88912,89804,90395
12120,28919,50972,82410,83934,87935,87937,87956,87987,89830
12853,27251,35288,35343,97842,97847,97861,97891,98014,99810
13196,22495,65703,75159,81744,88073,88199,88200,88403,88828
13626,41561,44343,53406,56215,97731,97737,97768,97781,99832
15719,40827,58257,61237,83704,87897,87901,87904,87909,88645
17284,19632,43354,53849,79932,97166,97184,97187,97202,97210
18262,36980,46474,65754,70447,92334,92337,92346,92529,92537
19357,42019,42021,42044,75519,94853,94867,94877,94906,99537
20195,28379,35867,70832,74014,94126,94132,94141,94156,94158
20615,21413,33720,73105,73927,94336,94514,94531,94541,99298
24509,24870,45695,46286,91879,91892,91952,91991,91994,98932
31256,36106,51153,82393,82404,82415,82416,82428,82430,86999
32062,38790,46080,47584,77099,83778,93644,93646,93656,93661
34682,41224,54975,57496,63312,89651,89653,89666,89667,89674
36416,36803,54553,55409,61929,90940,90960,90968,91008,91014
41212,50948,51643,64618,64677,67206,88549,90208,90438,90501
10401,15334,20556,33909,63322,65954,98035,98055,98136,98139,98159
10845,11693,17322,40646,57907,83306,83331,98516,98525,98549,99360
11581,28080,31188,67914,77932,77945,77946,77948,77966,85024,86476
11661,19456,28717,49994,59208,70896,90295,90323,90362,90365,98723
11876,20446,55750,55752,55940,68893,73826,89340,89354,89357,89466
12358,16485,21705,34107,60337,77916,94375,94392,94405,94412,99508
12612,32758,38656,48422,50308,76330,76368,88952,88968,88993,97633
13587,31548,34226,34255,44966,90099,90117,90127,90131,90138,90806
14221,27500,32385,46588,47318,60098,93153,93157,93182,93200,99198
14325,22824,36205,52266,65996,74121,80347,88456,88457,88472,88531
17644,25682,26928,32143,61622,77437,89933,89950,89959,89960,98742
17723,17969,40454,44077,46906,70140,75015,96037,96039,96043,99597
18096,34033,41675,41954,54537,69794,87889,87892,88039,88042,88049
20260,22273,44251,44296,50954,76114,87868,88428,88445,88552,88559
23328,30065,33935,53229,54201,84036,84059,84279,84281,84282,84305
23716,29244,42166,48104,53834,58165,82432,88124,88146,88839,97230
25028,33341,50170,65533,74498,74514,74533,74535,74556,74558,78734
26615,33796,35767,55366,57456,59866,61890,78422,95605,95685,99532
10140,20345,36973,37475,38010,57003,57508,62623,94959,94962,94990,95012
10189,27734,27738,31509,55467,66239,66270,82005,82026,82033,82035,86755
10252,14110,14214,47945,62144,76248,76255,76263,76270,79610,81896,84793
10323,13299,13404,26410,52392,55179,62580,71577,98281,98287,98300,99968
10574,14663,22295,36536,42114,72417,75096,77731,79234,83343,92089,93908
10731,14824,21914,23838,46977,47145,64560,93945,93964,94019,94035,94048
10777,21018,25686,31016,38143,64167,69023,71792,89832,89843,89858,98845
10842,20422,26636,32819,54890,70134,70851,70977,74304,82216,87043,98866
11171,19539,27635,38307,46504,62916,65097,83942,83997,84025,86990,89877
11394,12885,15242,25064,37539,43231,74617,95995,95996,96008,96013,96016
11560,35613,40289,40755,41370,43144,56405,71819,77465,89994,93533,98053
11781,12404,23740,26908,42838,55589,73768,74513,81969,98448,98480,99562
11842,12233,23893,37965,39889,57778,70622,73233,93099,93103,93121,93222
11906,20559,21406,45016,61165,66669,66789,68115,69833,86792,88792,92958
12180,18175,18381,24255,27609,38734,75556,96989,97015,97029,97037,97040
12332,22304,29078,43393,49036,57670,57736,70549,76515,93782,93783,93822
12406,13330,24809,26940,41519,41972,72856,82577,95892,95896,95900,95903
12478,31569,31698,31783,37898,50592,56875,63224,94778,94782,94790,99533
12610,15117,16650,21706,51356,51381,71572,80686,93267,93270,93281,99104
12637,29612,37113,39176,55505,56955,59766,63346,66921,92987,92988,92994
12681,30586,31316,53470,62405,62475,62479,62655,70249,78192,82521,90971
12737,31173,32429,34057,40670,42740,62234,64676,93379,93413,93420,99072
12886,36953,42892,53982,56309,56335,61911,69911,70245,70419,75830,92327
12946,13966,37024,39528,41902,57733,59939,72826,72868,92743,98729,99796
13182,20605,21641,34551,51869,64780,65774,81760,86374,86409,86422,86633
13208,16363,27813,28170,45938,72621,72652,76809,76838,76850,95151,97587
13233,15944,20934,29229,34566,51357,73675,78423,94370,94482,94486,99301
13325,13339,43687,56975,57067,57072,57086,57104,75099,85564,87230,96452
13405,26593,31431,42296,51275,53154,53220,66906,75449,93567,93579,99125
13528,22857,27685,36581,45831,45858,73157,80569,80690,90834,91028,91382
13715,24410,32656,36830,47798,47998,48015,71152,84197,97717,97718,97794
14014,29830,45602,46218,46846,58996,61952,62003,62051,80333,94314,97841
14180,23091,24517,27712,72179,73161,73505,73513,73523,73567,73582,97470
14565,16380,21615,22487,48648,48681,53224,82715,97255,97274,97292,99864
14659,31879,54707,60223,60227,60246,60277,60294,60300,67570,72901,96717
14970,20137,26447,34829,37822,44545,72569,77777,86348,92767,92768,99021
14992,23939,24152,46926,47097,55039,66656,78152,81114,86074,86236,89623
15275,19966,25289,29401,51751,60022,82984,83035,83060,83066,83068,83083
15625,22146,36897,39321,42068,50416,57322,71466,78789,93434,93635,98881
15686,29803,33254,39570,40529,49641,59417,75754,89020,89050,89096,89180
16026,25637,29175,29215,35230,58509,64321,70319,83596,95945,95979,96048
16100,31376,36314,44194,50962,60867,69629,73787,73796,73800,73806,95369
16169,31576,31648,53802,69937,69940,69958,69963,69965,69969,69970,77103
16261,18467,34591,35034,57012,58669,60319,75184,76577,76578,95653,95655
16479,17662,30122,38478,45661,46902,59680,70164,93670,93681,93693,93808
17562,37218,37306,46963,48694,49497,71015,71024,72318,73878,83533,90992
17715,34984,38483,38588,42850,59825,67265,67269,67272,84536,84993,96220
17872,18371,19479,34369,35821,40272,58300,94051,94066,94075,94115,99209
17955,43410,43575,49161,49162,49232,56937,69606,70251,70277,81460,98974
18131,28061,37749,39529,40899,47655,47667,54703,95323,95337,95534,99412
18260,18836,28351,38249,47678,56442,65914,84748,84758,84772,84795,87197
18344,19988,24744,32104,41613,55046,55092,78330,84833,96522,96684,96700
18574,32182,33210,38350,55060,60729,63415,71892,71904,76923,88781,88980
18672,20409,38002,44097,45279,51388,68923,70809,73384,89434,89447,90156
18981,20396,39648,40167,44672,51384,58041,64595,79149,91229,93026,98712
19110,20997,23260,28675,41601,68865,68985,69746,76159,93305,94643,94654
19237,30628,35856,44676,53427,55136,55335,62473,62498,90973,91004,98757
20065,29797,38970,43711,44450,54100,58888,66529,76841,88852,88856,88941
20316,23968,36284,38234,42380,54054,58269,59931,79441,94247,94300,98576
20498,25799,29633,50199,50950,55412,57700,58779,82193,88128,90207,90502
20616,21313,28808,35107,37818,50866,64481,73082,86578,93732,93794,93805
20952,25400,26334,32785,34989,49547,84507,84543,84545,84548,84551,87299
21355,21732,26777,29760,45130,49575,53969,81179,85065,89325,97580,98553
21610,23705,30852,35890,64395,64993,65059,65398,68278,69224,93049,97547
21754,28400,32894,33164,35195,49668,74622,84840,84860,84865,84868,84870
21965,35931,40408,40419,47286,49833,59961,80805,80843,80844,80850,80855
23018,23315,32884,36042,45107,51518,58775,69604,77725,91604,91657,98751
23975,26622,41217,45381,45693,54471,57139,81081,81095,81096,81102,81128
24290,37723,37803,46874,48151,50451,51730,53379,57776,94229,98613,98981
26950,28401,34357,44955,46832,56913,61238,61318,78636,79347,87223,93830
27701,32261,34625,39489,46256,46337,61084,78664,78675,78680,84247,91981
28709,31215,33381,44492,47327,47991,50189,66315,73959,86379,94907,95136
31410,44742,44759,45129,45172,45192,60642,60658,75572,78203,79073,89448
52417,52424,52425,52430,52456,52767,52777,52781,53814,67387,78437,79885
10010,29477,34833,39073,39289,60688,64280,65450,65496,65505,66383,75887,83629
10020,16299,16474,24279,30001,30583,59919,67290,74038,79416,94299,98255,99127
10026,10127,13230,30736,31043,40698,47659,60034,85011,89146,92424,94908,94958
10037,24735,25711,32101,52971,55347,55560,60203,64335,65380,82447,85034,86139
10038,25826,31152,35471,43054,43246,49510,51174,67005,77258,84377,86460,95429
10052,19320,24777,26629,40410,47756,54130,67710,80651,80756,80785,82377,84647
10053,11048,20973,28037,31681,52698,57384,63190,64700,73069,92209,95483,99475
10057,11503,19999,29475,39766,44047,55418,63255,79475,83243,83269,83449,97044
10064,14112,24663,28190,30708,43168,49518,57517,74102,80445,92618,95897,98998
10067,16725,16840,16909,27920,48798,60089,66327,76277,77875,89078,95160,97935
10074,15721,24836,27403,27429,43469,58357,66317,68380,80084,90790,93019,94121
10077,13583,20858,23850,36700,53016,60768,75920,75928,76200,78740,79806,94554
10079,19690,24351,36192,43407,47766,53186,77503,77549,77560,77568,77573,77576
10084,15132,18724,19313,31394,33332,47442,53752,78637,97385,97388,97417,100000
10088,10703,31398,38343,40781,41282,42799,58204,61193,83925,87290,94564,99430
10090,17663,19830,41964,53423,61475,65548,65552,65563,65594,68555,70564,94179
10093,13281,14529,22407,33384,36666,54141,75822,78631,88420,90825,90893,90908
10111,31009,36225,43473,45737,57101,57156,57232,59660,68740,68753,80827,83976
10114,31765,38557,52626,52659,52660,52675,52703,52742,57739,66824,83439,95497
10124,31123,31162,32603,35789,62226,62248,62286,62307,62323,65026,89376,93407
10125,13212,24278,37897,37958,41484,63236,75714,76442,76449,76466,77528,89211
10135,26623,27231,30202,30413,40428,45576,59205,74816,85823,85988,86015,97545
10138,13316,25048,26924,30552,31267,54467,68690,71409,73277,98269,98303,98340
10143,30888,33998,35587,39596,45015,45026,60303,67594,81770,83335,83372,83373
10153,16275,20140,21726,27208,45540,56037,65109,76275,89051,89085,90473,92928
