1140738,21964771,40453422,56034536,69584117,86134737,99824616,192952374,868190917,884691114,901871958,919486758,935101728,952380488,969273347,991798854
3205407,22450930,40663447,56059576,70361044,87261883,99883300,179890882,870207268,884785982,902083799,919729362,936041336,952879199,972019623,991881257
7227594,23265945,42940204,57062076,70688473,87281306,102067471,157510128,870673179,884853665,903121983,923464208,938215182,954892336,972981002,995497461
7616451,23845950,43566357,57801304,71328209,87430094,103581994,145064623,872437537,885081140,904602652,923595707,938956578,956361132,974607206,995521160
7935042,24229222,45586480,58265146,71955778,87563142,104232029,131784493,872514570,885227946,904965956,923785427,941308730,956579347,974945059,995789071
8911116,24770880,48532967,59470798,74158489,87934805,104892959,118304091,872766798,886514658,905730974,924218453,942862980,956752446,976256147,995901075
9523779,26597099,49601794,61306554,75146614,88637092,105565691,132405755,855629425,889065125,907766893,924947677,943671015,956842558,976471276,996179200
10818554,29248751,50518514,63577207,78140375,91517721,106003266,123779630,823995593,894047705,910913519,927005236,945499527,960269266,982692582,996909587
11731385,30496670,50838962,63673274,78635475,92640097,106142974,124374274,810182629,895853868,911607280,927164720,945586650,961662425,983135894,997741825
12240667,33245934,51799798,63834548,78922086,94204732,106539817,134700392,782200777,896774424,914417711,928187016,946134549,961739929,984405564,998485229
18320708,39795532,54911746,66000920,83875043,98857616,109204223,139795218,846589012,883567610,900736956,918161537,934456114,950104603,964959682,988397277
18347824,40317282,55940942,66519815,84954345,99382788,109837340,141022669,834771912,884439077,900986407,919329643,934944513,951504995,966848381,990791420
111310589,130004020,143255400,153675270,179524863,206256283,225648823,560284325,720813928,734136063,754053813,774168010,793273671,817066220,835932088,847078162
112206417,130257799,143913160,155561615,193369916,208531094,228047871,532669357,720921909,734283581,755045466,775021380,794652308,818315473,836348365,847367983
352007615,383015382,384908379,400291245,401331455,419391227,421567427,437668082,437903119,457143893,476707523,505781351,522597858,534012641,625610146,644255685
10583347,27926688,50467478,62964796,75380701,89677019,105926665,123218411,840287677,893772266,908499969,925600400,945057976,959718193,980182707,996609920
113605394,130670789,144782033,181069124,194270029,208929520,230560707,493656371,721978185,734793622,755854649,776779301,795000700,818771497,837321242,851135689
328953386,351308308,364848013,399835290,419261008,437461554,454516652,474210826,492343620,492869447,504275740,505669796,521275725,521948753,545856743,587122109
9893064,27476740,50149146,62094406,75341195,89428706,105903279,132440083,839813992,892696469,908332024,925313577,944579780,957201375,978976418,996458965
14897846,34727436,53183871,63858382,79516282,95549521,108179914,126017900,783289483,898002032,916200499,932108059,946626881,963227952,985084025,998890192
344796644,346073821,362269019,378197042,399487487,435620546,454090264,472498623,472976533,489859511,502496389,518819476,545488967,554473714,559071058,578654431
17280102,34977437,53914131,64422925,81021528,97490546,108369778,135992710,750738963,898843530,917519305,933719464,947614736,963270301,986049681,999839080
113778055,131728427,157534445,181235223,194788579,209395984,247288227,457745012,723372156,735484129,757072698,777540337,798442938,819214347,837364892,853037272
117639880,146399021,158940668,181963848,196703174,213417243,233268635,437971356,723538056,738718818,758557402,777756079,801899989,819783204,837901505,853148412
119320603,148024506,164289960,182856886,197065415,215120229,235901923,387548312,723933670,740136174,761572540,779972809,806839963,820848112,838819265,876746931
121289208,149252932,164451604,183848243,197122906,216310559,237660914,355708243,725505606,740719014,761890328,781500579,807667450,821250959,856749384,877911785
125531562,150437139,171658348,188290103,201868690,218570729,239642192,255557341,699132161,747398542,766244176,811394232,829218194,840661396,861100348,881276198
127185418,151622652,176723308,190176734,203086081,221481139,241923968,256141039,641656547,770214101,784937970,812288415,831591713,840924826,865834473,881905817
129990600,152840850,179470709,191975422,204803098,224114712,243974688,362171653,719980481,733856851,751949968,772088823,792020329,815260839,846851080,867527349
132110808,146736038,164274550,182117125,196816545,214829616,235864797,403463964,723801209,739445580,759075050,779022287,805564842,820194023,838261321,853908819
134117956,149647484,165099201,183957170,198200330,216939356,238224257,320064971,726650648,741338171,764786878,781859352,809118040,823819709,857672935,878045391
134198850,149873635,165231743,184792278,199614457,218160728,239034574,303007366,726812495,743544172,765080960,782094654,809545646,840586025,859032671,879228089
134256063,150135888,165554621,185809697,200552732,218386678,239063347,266191661,728140597,744280777,765367576,782101163,824663815,840616339,860495068,881148476
135413627,151309817,175368646,189244390,202365349,221270211,240199995,255951762,681838306,750085910,766401992,811784492,830976209,840840276,864190301,881628996
151740727,177573516,191301864,204112336,222189912,242397987,256396003,272737585,604181484,751256724,771410370,790444722,812577332,832121036,846141829,866731136
233149795,261808474,276342398,294801227,311693489,367092327,548297791,564344288,581404017,593770507,611420099,634076818,649533184,668861957,687542964,705674502
244127540,258756011,274918387,293996343,309977834,418082811,532267300,546735814,580132961,588108429,607213161,631527544,645498743,666848903,685624505,704253073
245426318,259894403,275104496,294158789,310632689,381858854,547859550,560619060,580497559,589749883,607872380,631676649,646334533,667988483,686070377,704349682
246490586,260717321,276265556,294174989,311534755,366006113,548025658,563463427,581009600,592191216,609505091,634056511,648159218,668435975,686410966,705064421
248462950,261887799,280359645,295026169,313601461,333281909,548880892,566518627,582818388,596332137,614728242,634156011,650298140,671683387,689045906,707422723
248893105,263061149,280683655,296679591,318964637,334628500,523552276,567913767,583224528,596578417,615216912,636857816,652030326,672212069,692493353,708761007
250725021,264466435,281748636,299752594,319755739,335035045,509173065,568475004,583365321,597412104,617102584,637562265,653428827,674593876,693147481,709863806
250931090,264656584,288216541,299870712,320035806,336278501,481427487,570435762,583681166,597740003,621866971,637770369,656706784,674786218,693721699,713219090
