7616451,17426847,27926688,42940204,53914131,927005236,959718193,972981002,986049681,996458965
9893064,22450930,34727436,49601794,63834548,885081140,963227952,976471276,991798854,998485229
328641315,340705431,498821467,509173065,521275725,529467692,537949013,545856743,566518627,578654431
342777607,364848013,387548312,399487487,457745012,468416959,481438615,641656547,656706784,667988483
366006113,375649214,388310283,423937319,432423906,449126859,458095982,469106338,681838306,693147481
404209860,419391227,430410020,479176156,489859511,498456960,508815727,517287968,528039439,535333802
1140738,12240667,24770880,40317282,66000920,946134549,956752446,966848381,983135894,995789071
3205407,14897846,26597099,40453422,59470798,946626881,956842558,969273347,984405564,995901075
7227594,17280102,27476740,40663447,53183871,938215182,957201375,972019623,985084025,996179200
7935042,18320708,29248751,43566357,54901110,919329643,960269266,974607206,988254978,996609920
8911116,18347824,30496670,45586480,54911746,919486758,961662425,974945059,988397277,996909587
9523779,21964771,33245934,48532967,55940942,898843530,961739929,976256147,990791420,997741825
10583347,23265945,34977437,50149146,56059576,885227946,963270301,978976418,991881257,998890192
10818554,23845950,35515344,50467478,57062076,881276198,964233848,980182707,995497461,999839080
50838962,58265146,78140375,87430094,151309817,892696469,902083799,916200499,924947677,935101728
51799798,66519815,78635475,87563142,134117956,893772266,903121983,917519305,925313577,936041336
56034536,74158489,84954345,92640097,109204223,820194023,923464208,933719464,944579780,952879199
61306554,69584117,78922086,87934805,106142974,894047705,904602652,917572884,925600400,947614736
62094406,70361044,79516282,88637092,99824616,884439077,904965956,918161537,938956578,948308370
62964796,70688473,81021528,89428706,99883300,864190301,905730974,927164720,941308730,950104603
63577207,71328209,83759983,89677019,108369778,851135689,907766893,928187016,942862980,951504995
63673274,71955778,83875043,91517721,103581994,833464579,919729362,932108059,943671015,952380488
63858382,75146614,86134737,94204732,109837340,811784492,923595707,933802783,945057976,954892336
64422925,75341195,87261883,105565691,111310589,795000700,923785427,934456114,945499527,956361132
75380701,87281306,97490546,105903279,112206417,798442938,914417711,924218453,934944513,945586650
95549521,125531562,132110808,141022669,150135888,781859352,868190917,886514658,900986407,911607280
98702172,105926665,113605394,132440083,252189538,837364892,846141829,857672935,870673179,881905817
98857616,106003266,113778055,127244473,243974688,837901505,846589012,859032671,872437537,883148351
99382788,117639880,127491937,145064623,208531094,838261321,846851080,860495068,872514570,883567610
102067471,121289208,130257799,135413627,148024506,832121036,865834473,877911785,884785982,898002032
104232029,123779630,131728427,137768459,149647484,793273671,866932352,879228089,900678646,908499969
104892959,124374274,131784493,139795218,149873635,781500579,867527349,881148476,900736956,910913519
106539817,118304091,129990600,134256063,191301864,838819265,847078162,861100348,872766798,895853868
108179914,119320603,130004020,134700392,152840850,839813992,847367983,876746931,884691114,896774424
108725415,123218411,130670789,135992710,149252932,810182629,866731136,878045391,884853665,908332024
127185418,143913160,164289960,179524863,387491804,772088823,782101163,801899989,813004821,823995593
134198850,151740727,165099201,181069124,356135906,775021380,783289483,806839963,817066220,829218194
144782033,151622652,164451604,179890882,355708243,774168010,782200777,805564842,815260839,824663815
146399021,152619845,165231743,181235223,333281909,776779301,784937970,807667450,818315473,830976209
146736038,165554621,181963848,199614457,275104496,777540337,790444722,809118040,818771497,831591713
153675270,171658348,182117125,191975422,256396003,777756079,790708682,809545646,819214347,840287677
155561615,175368646,182856886,192952374,201868690,779022287,792020329,819783204,840586025,853037272
157510128,176723308,183848243,193369916,202365349,740719014,811394232,834771912,840616339,853148412
157534445,177573516,183957170,194270029,203086081,723372156,820848112,835932088,840661396,853908819
158940668,179315105,184792278,194788579,204112336,723538056,821250959,836348365,840840276,855629425
179470709,196703174,204579062,218160728,233149795,634056511,812577332,823819709,837321242,856749384
