100672291,261909146,262817979,262962423,446738160,446827872,449195639,615567780,616461206,617498752,767990614,768124539,769299488,770418804,945970319,946478076,947207060
125247111,126918058,293130246,293355596,293836593,481058585,481099704,640086992,641090813,642304912,642598799,801576914,802331035,802664355,975765801,976484428,978553834
131468626,133888014,296543812,297235744,298003900,485966709,486010520,488039969,649478168,649506231,649765300,806614730,807637281,808378221,986085538,986382634,988838638
140549508,140932113,141611611,302985895,304596251,493891563,493904277,494501497,656828436,657283938,657701488,819012488,819855031,820153917,998314057,998462528,999908634
154452229,252947641,253385570,254035398,430434378,431419661,431589273,596631917,598301584,599427667,748173854,748423698,749390389,935366920,937511188,938131905,939634487
193053450,230664072,233535626,421271648,422392214,422687368,581438140,582114462,583797720,585372612,736926390,741190772,741496944,742083269,926857288,927183589,927274941
213178828,213861920,214523360,393004775,393669681,393918746,394112346,563873177,564168862,716651716,718418603,718700744,719211884,911216265,911608163,912614491,913064294
216460036,218333933,219865060,220791613,398907929,399054814,569344350,569950799,570412095,720865586,722748758,723573664,726380476,916900677,916976393,917061199,917955673
222865989,223953926,224525541,228211689,409854814,410417022,412050446,575724614,577706900,730330545,730518046,731339377,732217196,921894324,922190431,922801483,925063189
237949005,238976443,239701554,241168422,423165264,423357872,423414294,585848913,586850728,587243136,742229127,742830210,742996505,927978428,928368240,929738421,930185550
255608197,256093272,256573161,434382692,434558694,435153167,435306884,600828631,602424133,603789218,604006507,749516715,750373975,750424326,940194413,940819304,941113324
256743992,257032894,257636894,257825606,435590938,435703115,435907013,605378751,606307201,606444241,750557639,750843914,750866224,753566630,942443478,942981559,943242789
260067657,261053827,261439957,261838252,442280567,442926479,443018411,608883794,611396949,611805439,613091480,760351993,762607452,766321811,945551916,945571469,945603872
108653282,109686173,111647081,267886689,267892344,459115798,459961345,460347335,620479802,622030791,624052703,628152427,781991949,784483750,784920878,955286617,955709747,955966478
115339667,116363711,116797752,276951408,277549889,468352408,468774647,470826663,472862463,632347710,633007962,634117578,793838291,794011802,795773812,962249604,962985877,964295412
118118561,118372270,279099055,282509365,282726904,285317247,473688376,475325095,475537341,634563750,635967213,637297107,796965153,797290980,797387436,964574800,965339090,965625550
124043315,124157273,124316368,290080076,290264439,290999186,479182607,479412685,480241195,638659981,638775109,639334406,800182615,800275563,801009407,970457168,973639807,975161517
127404537,127579697,129895397,294213115,294918832,295383566,481282907,482941575,483422751,642708476,642933697,644250672,803668970,804181263,804758427,979139690,979557297,980152649
132040912,138783759,140206362,301069218,301842564,302479857,302836286,492992650,493261038,652756510,652979007,655574323,817934406,818679331,818697037,991699061,992287201,993844353
134001733,134134380,138457572,138621611,298880128,299673183,488872622,490297135,491522973,650868264,651882337,652194538,815697899,816634948,816654930,989363840,990118481,991061203
146921726,245025837,246929811,249357929,251333553,428286523,428348474,429667853,592601584,593211739,595828794,745629737,746537313,746641979,748130619,934982851,935149031,935332925
149388168,151561866,332782677,333265349,333668442,440314344,513309480,513483863,514245205,607396608,608133671,679387658,679584957,680253116,844920415,845406434,846201661,847301003
163557982,185609237,185620862,191917773,257880421,373365567,438355480,439908712,551669004,551868901,607259527,754054056,754246959,755948065,944511552,944631017,944838617,945261136
175177535,177922728,178508815,357004201,357839007,362684985,362756808,538397295,542322243,545105877,705688529,705848365,706100616,706313953,883011800,883713610,884974941,889339813
175852979,241298259,242646786,242708473,423545625,424252926,425132245,426800127,590074390,590506640,591006585,592340801,744377862,744512566,745607333,931497256,932054539,934079541
179468920,180084373,180134419,359927661,360393789,360464840,361329500,539064657,539198190,539224168,698331306,698421832,700024965,701252498,871790926,874600052,874612661,875178995
180841821,182581633,182843017,182854647,362040171,362475797,541086210,541376542,541602328,542249045,703587426,703799222,704979895,705013788,875184490,876205438,878748952,882145542
202780107,206756404,207388483,208169166,390741153,391729877,391746234,558804278,560177809,560849023,561589531,713012366,713227786,713604288,901842013,904351308,906014288,906769745
204374196,204506335,204717835,377879301,378117832,378260528,383505088,390650662,557039634,557511562,558766533,711296812,712601261,712654517,900322079,900913390,901138626,901299814
215036295,215250039,215339247,394465463,396553022,397291871,397708686,564438019,564575487,565951079,567717888,568464651,719326779,720189318,720404089,913155335,914861594,915341918
221012994,222687047,222701892,401681919,402302957,406014842,406845364,408992690,570779695,571661476,574200667,575504153,727867900,728051269,729647913,919374278,921076171,921790665
228222253,229513129,230414125,230550668,415888767,416276136,418098622,418579845,578619354,579734898,580005269,580649295,733389261,735905811,736571544,925348436,925384537,926690039
101061161,102186569,105301689,263512196,265507348,265751628,450263708,451858039,452818606,454344057,617627150,617629590,618563494,774784208,774888332,777253178,948542227,950207434,951234845
105478755,105819526,105916636,106147619,265802049,266048556,267804506,456004521,457085978,458411911,618868205,619077452,778191716,778676340,781286128,951395549,953505085,953646673,954074658
112050046,112868112,113340965,268286528,270411087,271169469,274413755,462439783,462499480,462747878,629067252,629110680,630055007,785103503,789500728,789610467,956778971,957367680,959093757
113668867,113843601,114133987,274500780,274526404,276245320,276497897,467368539,467847332,468217664,630515790,630577766,631163925,790784549,791951195,793273175,959503532,960451096,960799905
118401384,120329943,122805826,124040225,288365279,288528269,288687499,476410554,478030860,478881367,637666163,638128533,638478805,797458961,798262954,799357176,965664966,966215580,967724136
121324037,129936832,130797925,131403045,295642685,296139207,296143239,483872425,483938283,484179961,485162377,645170331,648094432,805029845,805962626,805964868,981980805,983540266,984760251
141667574,141683820,142472219,145437694,305610311,306181097,309947376,310384493,495389277,496335358,496774943,499623723,658036124,659471783,660614132,660760847,821622883,822262469,822524841
145509453,209037677,209427699,209813644,212430599,391800785,391912466,392393705,561819446,563073323,563281472,563558676,714466415,714508743,714788664,716154819,907403746,908369429,909904282
146615662,147223379,148797270,311497513,311946881,312892902,313104744,501504914,501519590,502411342,503014105,660959552,661070569,661484121,661608983,822912142,826008426,826757695,828396105
148895254,149154769,149220030,313397624,316633628,318436103,318753044,319677124,503155130,505058282,505202111,505457078,663640688,666281222,666528529,828480672,829083355,829201385,830413626
150834256,151020186,151131545,151165352,320286964,320392202,321323366,506065251,507592249,508240179,508265609,666586771,667192750,667668758,667704748,832483280,834917451,835223631,835558446
151552563,151811963,152537738,321713957,321719637,322972071,323301629,509649706,509858113,510059134,669845502,670476424,671879165,672116844,672132344,835703150,836254174,836526543,836929147
154073765,155418276,159563725,325865015,325987772,327490505,329312984,510532464,510959123,511157321,511416353,672579636,674783649,674945732,675820236,837785697,838543248,839775066,841085800
159676387,160185591,160605253,329624938,329861174,332316780,332736675,511449165,511545406,511979435,512611794,676179663,676901928,677008513,678707236,842729836,842753645,843031120,844099100
160687760,162216903,163222904,258020026,335024880,354347811,355862564,514587582,515044777,537227591,537603055,538036892,697446825,697595004,697922960,863947759,865622360,867507517,871062883
163646313,164216293,165921665,166838004,335044733,336619706,336852827,517699110,518401340,518631486,519458575,680887640,681520881,681671869,681827374,847976582,848645622,848830222,850083778
167169992,167176917,168070625,337033895,337581153,337997381,338794605,339678423,519467519,521783738,523253773,683919334,686114077,687319860,688934269,851541565,851581235,854293936,854363457
168652790,168923208,169067019,169529207,339957094,341351781,341795087,525234201,525319248,527646207,528544139,689073227,689378931,690514705,690960337,855177092,855299254,857525787,857538057
170729688,171044380,171046667,171275256,345184786,345739011,346322024,348605111,531354016,532278494,532596207,691651739,691770464,691910217,691943004,857740681,860716018,861025342,861129756
171938784,172289872,174246913,350678005,350986922,353375928,354193198,533606720,535263967,536787649,536861567,536981090,692322503,692643392,693134928,695898988,861377949,861655815,862297726
179353646,183163593,183700042,258142920,365320371,366945012,372380979,373127095,545690552,546013947,550555443,550695555,707761744,708892095,709428013,709537906,890007741,890747973,890876653
187101749,187955297,188429823,191031218,367732647,368700142,370234728,370729480,371458711,546057884,550259729,550438627,707301110,707687983,707716191,885392160,887648293,888188072,888993004
194856836,197620799,201096526,202290129,202435095,374989111,375578595,375975421,552362847,553700558,553765438,554151951,710153187,710813204,710994992,711044352,892789195,893766474,896997038
