111647081,118372270,127404537,138457572,661484121,945551916,953646673,962249604,975161517,999908634
100672291,101061161,561589531,563073323,563281472,578619354,598301584,600828631,613091480,632347710,641090813
102186569,467847332,554151951,561819446,567717888,579734898,602424133,617629590,633007962,642304912,670476424
105301689,491522973,533606720,557511562,568464651,580005269,603789218,618563494,634117578,642598799,661070569
105478755,472862463,551669004,558804278,569344350,580649295,604006507,618868205,634563750,642708476,660959552
105819526,501504914,519458575,542322243,569950799,585372612,605378751,622030791,635967213,645170331,660760847
105916636,480241195,525319248,545690552,570412095,586850728,607396608,624052703,637297107,648094432,660614132
106147619,481058585,507592249,550438627,574200667,590074390,608133671,628152427,638128533,649478168,659471783
108653282,481282907,508240179,550695555,575504153,591006585,608883794,629067252,638659981,649506231,658036124
109686173,484179961,510959123,536787649,575724614,592340801,611396949,630577766,639334406,649765300,657701488
112050046,118401384,127579697,138621611,146615662,517699110,945571469,954074658,962985877,975765801,998462528
112868112,120329943,129895397,138783759,151552563,505457078,945603872,955286617,964295412,976484428,998314057
113340965,121324037,129936832,140206362,147223379,506065251,945970319,955709747,964574800,978553834,993844353
113668867,122805826,130797925,140549508,151811963,496774943,946478076,955966478,965339090,979139690,992287201
113843601,124040225,131403045,140932113,148895254,499623723,947207060,956778971,965625550,979557297,991699061
114133987,124043315,131468626,141611611,154073765,490297135,948542227,957367680,965664966,980152649,991061203
115339667,124157273,132040912,141667574,154452229,482941575,950207434,959093757,966215580,981980805,990118481
116363711,124316368,133888014,141683820,155418276,475537341,951234845,959503532,967724136,983540266,989363840
116797752,125247111,134001733,142472219,159563725,462747878,951395549,960451096,970457168,984760251,988838638
118118561,126918058,134134380,145437694,159676387,452818606,953505085,960799905,973639807,986085538,986382634
145509453,151131545,160185591,167176917,172289872,592601584,901842013,913155335,922190431,929738421,939634487
146921726,160687760,168652790,175177535,182854647,546057884,906014288,915341918,925063189,931497256,940819304
148797270,163222904,169067019,177922728,201096526,511545406,907403746,916976393,925384537,934079541,942443478
149154769,163646313,170729688,179353646,185620862,512611794,909904282,917955673,926857288,935149031,943242789
149220030,164216293,171044380,179468920,187101749,509649706,911216265,919374278,927183589,935332925,944511552
149388168,165921665,171046667,180084373,187955297,502411342,911608163,921076171,927274941,935366920,944631017
150834256,166838004,171275256,180134419,188429823,493261038,912614491,921790665,927978428,937511188,944838617
151020186,167169992,171938784,180841821,191031218,483938283,913064294,921894324,928368240,938131905,945261136
151165352,160605253,168070625,174246913,182843017,546013947,904351308,914861594,922801483,930185550,940194413
151561866,162216903,168923208,175852979,183163593,532596207,906769745,916900677,925348436,932054539,941113324
152537738,163557982,169529207,178508815,185609237,519467519,908369429,917061199,926690039,934982851,942981559
182581633,191917773,206756404,215250039,224525541,652979007,843031120,851581235,861377949,875184490,889339813
183700042,209427699,219865060,230414125,245025837,564438019,846201661,855299254,865622360,883011800,892789195
193053450,207388483,215339247,228211689,241298259,582114462,844099100,854293936,861655815,876205438,890007741
194856836,208169166,216460036,228222253,242646786,571661476,844920415,854363457,862297726,878748952,890747973
