81748,92596,92600,92612,92629,92630,92648,94720
4969,21979,73183,79051,85813,93221,93284,93298,93337,94048
531,3058,20444,54952,92651,93086,93133,93142,93199,93212,94775
17296,30915,34592,44190,52364,65636,96535,96543,96553,98317,99242
17881,25926,42045,43262,52636,69975,95931,95957,95975,95978,96617
19663,22529,27111,61801,66394,88908,88926,88937,88949,88984,89981
3140,10126,18831,40059,49783,71001,89811,89848,89850,89853,89878,90003
6564,14771,27610,37367,70210,78678,82483,82485,82489,82516,82527,84483
27083,32939,40388,41838,47090,55850,75612,81953,82132,82154,82189,82955
5794,28972,36780,41752,43617,55687,60651,68476,97366,97440,97456,98192
24952,33323,42940,42999,46260,47760,58694,67106,92021,92025,92044,92059
25064,31030,39699,52351,53354,55438,59459,65070,65448,95082,95092,95096
24297,32982,37913,38625,42354,46431,64495,88766,88772,88805,88810,89933
10768,21075,25186,39370,39864,55991,70640,85079,95858,95869,95871,96612
9747,11389,34975,56939,57233,58042,59220,71846,92977,92983,93031,93801
1179,7839,48982,49637,51194,61454,64782,66896,94973,95042,95045,95160
6658,14246,31322,40901,49387,55021,67241,82124,96287,96302,96309,96385
2988,14896,19919,25065,29428,54857,59115,87293,87318,87325,87326,87328,89325
4415,7836,15944,34834,58135,58600,68479,72326,82241,82243,82333,82395,82402
875,1157,17811,19142,27024,68894,69031,87994,88008,88021,88027,88099,88100
2334,23302,27920,27925,46459,50423,52678,56933,73564,80018,96868,96874,96885
1511,19414,24161,31354,37862,45283,48699,72907,74163,93836,93975,94311,94707
6273,17356,20855,31525,36028,45529,48360,55762,93893,93929,93939,93964,94770
1263,24334,40592,41002,43240,43882,57833,59909,82991,84229,84251,84257,84400
1472,18861,21139,37578,42078,58336,59084,59940,67202,77068,95908,95909,97608
1877,2290,28591,33898,36998,44745,60945,61542,79593,95408,95414,95434,95448
12371,13828,19970,27272,30105,48362,65064,72681,79940,85651,92299,92317,92323
5191,10422,18548,24247,34391,39323,48325,70784,95703,95715,95737,95742,98055
6260,10219,15036,22530,27563,52369,59345,76023,80669,90466,96954,97131,97618
158,5518,18170,27695,33599,47111,47989,65306,71059,75951,77783,83045,87909,90890
3430,14779,22956,30152,37251,48787,55087,57648,62512,67808,74349,79949,80204,97271
3383,4070,20027,25048,41824,47454,47732,65941,70992,71016,81208,81217,82439,89832
7488,12053,26674,31924,41068,41471,43184,45487,46957,59243,90951,91003,96451,98229
2464,4066,14242,23902,25299,37207,63141,67429,68821,78275,79650,82894,91668,93125
14661,14689,26569,28569,29685,39311,56677,57814,58816,59859,86353,86387,86391,86402
15693,18427,18669,18774,34402,48916,52430,64596,67286,70423,72084,79210,79504,91769
16101,17812,26452,30221,39565,41006,41689,50655,55514,66674,72028,86722,91018,96726
638,3316,12516,13180,16227,33874,45490,83869,86548,87206,87212,87259,87423,87425
18393,24815,28199,28617,29553,37253,45530,48527,53937,64503,69249,94072,94081,95454
7342,17467,18235,20886,21592,36388,41886,49056,54740,78984,96201,96429,96467,96510
4155,5961,20452,21667,30150,51755,57741,75297,75333,75359,75361,77135,80149,81668
1538,9371,17843,22047,25118,41226,47676,64909,65071,78863,84056,89314,90663,94488
18119,24206,25233,25725,25808,50499,50549,53724,57455,66641,69461,77615,87680,99468
19157,23694,26942,28290,35721,45922,51925,52014,52026,52028,69210,86313,91866,97075
24045,25357,26121,30747,30853,35663,46823,61595,61598,61611,61650,85648,86974,93498
3510,6705,9342,13061,29927,34092,41102,63789,71468,82972,86575,94947,95294,99399
21157,23494,23916,25273,33702,34619,35321,38356,70460,84042,84051,84106,86350,87336
1980,4362,22825,37711,63607,63611,63628,63633,63661,63664,63667,63671,71174,84989
12920,14485,23769,29832,35770,35939,36556,39041,64939,64942,80951,97406,97409,98224
10627,13491,17739,24452,39095,39203,54169,60562,78277,78281,78292,78294,78305,81396
14177,19488,33012,39420,44217,46434,46471,46656,55363,60090,64510,78871,90343,93131
13193,18054,20524,28695,31567,39715,42638,62348,68384,69317,71644,74777,92140,99187
17093,28839,29670,32957,40196,41109,46988,47630,58743,61028,66168,73935,93825,94002
17369,21774,24477,40277,41808,43829,44292,58244,59706,60739,63953,70902,89408,95405
11446,19391,41017,44989,45239,46963,47852,50740,51427,52713,57919,74392,90544,97551
7235,14121,23954,34368,41290,47344,47886,48463,49745,67941,77950,79218,92668,100000
12978,22056,27481,29660,31052,34223,47900,49209,58064,68651,83686,86362,88642,92219
532,18263,26843,33379,34421,48700,54510,59841,70924,73800,73874,78321,78931,79844
6206,18093,34809,35457,35512,45620,48816,63764,70961,70986,71111,71122,73041,86685
3401,5515,13880,44811,49936,55861,55934,57962,60753,75593,75618,76295,77465,79159
7216,13765,13930,25178,25988,43002,50480,58314,60807,79933,85994,86007,86016,95553
12893,15371,30587,35349,35418,38040,44543,46511,50527,56659,80917,89786,95898,99684
667,7650,25136,25978,42421,43455,50203,50601,58672,58701,87149,92017,93548,95985
4964,10044,16167,24051,33192,40369,48079,50737,67985,72425,83402,91885,92969,95914
7954,8441,10156,16827,22507,38996,39662,51958,83182,83714,91624,91669,91673,93820
2253,18691,29893,30484,33245,42191,42805,48301,52221,80232,86428,88233,88356,88850
13651,17077,21414,34576,38670,40709,48394,51511,52486,58252,81090,88923,89931,95499
