36774,61680,95056,98254,98268,98273,98422,98431,98469,98578,98810
30485,46833,50265,51235,61393,67570,86322,96510,98065,98066,98075,98096,98100
1440,2497,12068,16222,55864,69133,76110,83263,92793,95246,95250,95274,95276,95285,95294
2189,16516,40719,41110,47239,54733,59283,76545,81109,91010,93046,93086,93212,93228,97990
8503,15974,17747,26755,57124,63292,65625,90009,90024,90060,90076,90106,90123,90133,95464
1237,18679,23839,27857,30613,61683,63782,64083,64720,70986,76726,95331,95348,95355,95368,95408
1685,5855,27600,27696,40709,67139,77925,81313,81333,81361,81366,81385,81396,81413,81416,81423
14076,16142,18787,24537,45270,46090,48685,59407,61077,66407,70150,74847,76662,88908,88949,89020,92001
78,13600,25637,29297,31949,33546,40849,54579,60510,68413,71354,80448,94141,94144,94150,94159,94161
3293,9455,10100,25844,29287,35564,42554,44243,66574,70313,89116,92361,92370,92373,92381,92416,92771
4349,15609,17130,20077,37613,38863,39281,42231,52928,54113,79218,96365,96370,96554,96573,96579,97162
1441,9651,14857,17685,34376,35441,38343,44746,49986,52267,62022,70618,79269,82226,96934,96943,97079,97131
4690,4848,5284,21179,30256,39135,39527,44977,45892,46408,48096,54935,99061,99206,99230,99235,99242,99814
3644,5515,9591,14502,16131,19912,33539,41928,49201,61510,66173,82954,91210,95045,97514,97533,97551,97562
1693,4495,14600,18508,27024,27697,40908,47158,66528,71810,72458,72500,74177,76091,81199,85250,99451,99468
10332,15536,17422,17503,32957,43746,54060,60744,71058,71059,71122,71135,71152,71174,71175,71181,76151,83508
3747,11196,13023,13326,16199,17519,22257,44738,60385,60576,74376,90530,90534,90544,90567,90587,92457,98454
3624,4027,9075,9758,12921,17928,35963,44442,48570,77135,78667,81256,82350,95042,95060,95061,95067,95069
1195,11371,16575,22365,27452,31095,31489,39764,42208,58714,68528,88655,89888,89933,89962,89977,89981,91863
7667,9010,19446,24245,26924,33953,56939,61397,61784,68719,76311,76316,76333,76342,76351,76403,76437,76438
1864,7157,7738,15105,18427,34385,38761,43002,52666,54991,55773,77264,95612,95628,95636,95647,95664,95695
6194,7019,19335,26462,30050,37918,42789,49406,51552,55243,65423,76242,77024,85155,85162,85188,86519,94334
3764,14523,24425,33764,34495,36382,36883,40798,46996,52481,56860,58546,78775,84922,93031,93246,93282,97842
1458,4882,8191,21314,22071,22222,39819,58065,59821,66640,69849,71370,88841,88849,88850,88852,88858,91063
6515,7374,18022,23909,28013,40398,44839,45383,46786,46963,62916,71764,82437,89780,89832,90207,90217,95660
88,2976,28839,33341,35049,39377,41923,48937,50717,51452,55789,62559,78930,81531,87851,90797,90879,99980
1297,5446,22006,25233,28972,37670,38645,46514,46874,49467,51517,55970,93929,95473,95492,95499,95500,95511
995,18424,27704,29893,30444,35893,37749,38974,39420,39865,58415,60587,72742,73090,74616,76550,82781,86481,96392
6165,7645,15006,25376,26445,26931,31471,31807,48197,55087,55099,55184,64489,78455,80147,86573,89878,97327,99733
3152,6260,8193,15506,26464,27589,35445,37049,44892,59459,59466,60802,62948,71557,75733,94783,95227,96759,99731
940,10527,10853,13192,17005,27678,32280,42502,52026,56800,60808,60941,64491,88475,88480,88485,88487,88490,88555
3902,11703,17443,22802,39273,42286,44976,46988,47225,50656,64865,65253,65306,65338,65339,67553,76975,84013,99119
2445,3473,5796,8994,9967,11330,15779,24700,27394,68734,72813,80074,80259,85891,95898,95901,95908,95911,99748
419,1568,9000,12566,13061,27741,32808,51776,54070,54438,62919,64248,74549,75031,78878,91976,91980,91991,91996
532,3861,6238,14014,14766,15798,31567,41720,42106,49056,74383,74707,75836,84359,90236,90343,90344,90511,90638
6565,13003,14436,15180,24149,26754,28522,34113,43467,43831,56233,69825,78308,79622,85726,87265,87438,88697,97881
820,13776,16148,21185,21751,28591,28978,32561,32693,34592,68235,70352,71864,76751,82202,82581,99001,99006,99928
12021,22464,27101,29822,36885,37235,39243,42100,47528,49783,50426,63581,65646,68453,70949,71209,76441,84989,85139
898,5393,30629,34444,38342,43150,46823,48463,49668,52606,53461,54156,65019,66996,67037,73979,74012,87730,88209
13729,25239,25713,30477,30808,35003,36844,38571,38703,40070,47535,59284,60028,68389,76617,84084,85193,91082,93646
8804,28528,29824,30892,39241,39723,40975,43110,45255,49993,51642,54494,55068,64337,66098,74073,77719,90221,91018
48,580,10158,14503,20247,21266,22588,47111,47161,47179,61954,64138,78511,84280,87994,92187,92201,92766,96143
4600,8577,14112,27797,30327,35979,45530,47167,48601,50625,51686,55360,59650,63667,70628,74951,97220,97263,97275
10422,12877,17722,20047,29438,32424,34397,49047,49490,49669,49991,60433,70053,80483,80491,80548,80572,80600,92311
8551,9219,17965,20132,33192,33941,37578,41734,45385,47348,50182,62161,68088,73059,73845,81133,82250,95540,99712
4612,6832,9040,10620,16299,32310,32496,39601,50237,50865,56943,59428,62713,77757,83469,96612,96651,97164,97366
3208,5140,11890,13212,13562,15394,34092,44017,46356,53636,54495,56327,71483,89381,90326,92011,93546,94329,98610
6749,9337,13355,15668,20471,21457,21884,41761,60491,60546,64027,68946,71990,73978,76587,76642,86186,93322,97618
4895,5989,13551,17811,22803,24717,26676,39699,42365,50482,59278,59308,61460,82439,93055,93216,93221,93709,96341
3793,4208,8919,16443,21267,21524,29927,35315,44534,59721,64263,70429,85765,85778,85797,85813,85820,85841,85858
4440,10318,15669,22825,32784,38287,52221,53724,55463,59281,59881,60152,62112,62121,67941,69192,70524,92021,92059
3307,11379,12218,12974,17309,25180,32903,38769,39487,59184,71468,72332,72388,72401,72409,78453,94973,94977,98904
12161,12784,19157,27727,28766,31354,41752,43098,51820,55875,57233,57513,58289,62097,73266,86007,86391,86402,89323
5728,6634,13697,20266,23896,31771,36928,43065,44873,57314,61274,65163,74526,77385,81781,81877,81879,84354,88604
1290,3482,7045,26232,31370,33533,33741,48309,48650,54630,74851,74855,74879,75396,75398,75421,75426,77584,88923
53,1879,27493,27531,41886,45364,46148,49255,49429,50241,51690,52186,60651,61243,61913,77504,80846,96181,99522
8366,14716,18700,19035,26175,29774,37709,42805,43544,43923,49936,56554,69177,79627,80311,87628,87754,89276,96005
2419,21627,24131,31794,33556,37251,38040,38732,47709,48395,48700,54702,59961,61689,86439,86453,86462,86477,86478
11274,13184,18793,27835,32663,37054,45554,47308,49499,50977,55963,61897,62868,64461,66119,73741,87259,87273,87293
14619,14690,17917,18566,22379,25566,28713,38156,43721,54708,57976,60551,64796,75677,82733,86546,88338,92065,93298
3092,5069,5517,12369,18323,19591,32177,43455,45854,59561,67961,70708,72447,77137,79552,81079,88587,98998,99538
2518,9311,9747,17216,19239,31675,34501,34734,42731,47808,57846,78948,80590,80595,83516,83524,83533,90843,92140
13861,17093,22360,28241,30831,31839,32975,34005,41067,43441,44358,48281,59168,63321,89677,95096,95111,95141,95149
9312,11576,12763,24370,24702,31659,32730,38684,39234,45098,49122,55358,69540,73440,87797,91851,92299,93639,97841
49,2523,3553,18170,18181,23084,24939,29428,39025,39304,61113,61430,62308,67819,77786,82991,86345,91296,94232,97439
67,2430,18093,19598,22869,26916,34294,34871,42382,45500,47678,50387,58457,64019,65167,73934,86258,94193,96553,97349
85,2459,10002,10063,40257,46092,46743,47558,50778,54234,54814,55529,57984,59962,61801,65927,67622,73632,84537,90936
151,4964,11654,14713,21697,25109,34421,40527,44838,51446,55916,59366,68718,68730,68848,69813,71179,85695,90253,92977
169,2843,9679,15143,32523,39203,40677,41838,46431,46459,47989,48538,71788,72882,72990,73001,73058,73069,79918,92817
366,1759,4962,9922,13292,22745,35721,35743,36943,49387,53963,58527,58593,58594,76385,80944,93041,93987,96287,99854
472,531,1604,2237,12332,16308,19501,20784,29435,43103,48680,55333,74428,89596,93832,93836,93889,93893,93939,97282
622,7888,17296,19083,19864,37481,37492,39156,49808,50673,50740,52406,53943,60985,70249,75833,77039,81828,85016,93613
623,8828,12738,14548,20279,30484,37675,45657,52341,52595,53220,57947,57963,58008,58045,69461,77640,85787,89074,98102
805,3593,4160,8906,10409,18466,24836,27429,42354,50065,57954,71001,71589,82740,82790,82803,82810,82817,86181,89307
875,5885,14555,21746,24322,39789,43555,43557,43620,43642,49874,52456,54344,57709,59524,62995,88912,88987,92203,92465
982,10627,18559,23945,29795,30199,33731,36533,46011,48360,49386,51227,55187,65965,72631,78241,78920,80849,84910,84957
1143,2728,5331,11793,21558,33152,34326,34834,40879,44378,49145,52428,55165,61676,70446,89241,89711,90334,94205,98542
1179,3649,9362,10363,17664,19505,23726,32276,50601,56006,56029,61099,71288,72836,75032,76717,84468,85532,85583,88100
1213,1499,8947,21607,25654,31382,32937,37181,42299,48019,51194,62122,66847,69595,77880,79400,79427,79444,79475,84893
421,1288,3666,12651,25716,46614,48301,48708,51001,51008,51063,52354,52486,53701,66598,70199,74817,78980,91882,99561
1393,9735,15214,18579,25273,27040,34649,49496,53954,60697,62704,65741,66543,67377,67379,67403,67479,67496,70332,82531
616,1406,11900,16441,19601,27903,32247,33777,37757,40767,41143,41218,66419,78653,78931,85007,87680,91537,92937,95075
1439,4960,5427,13656,22573,29581,36719,37915,38145,41693,48441,50437,56607,58534,74196,81925,90242,92902,96543,99080
1511,1602,5187,19677,24685,28695,30587,34155,39738,42911,43803,50957,57924,59315,83714,86698,87185,91899,91926,98846
1527,7427,7697,10149,11620,11623,20177,29497,46275,48365,51409,61674,69073,72359,75878,78262,92017,94394,94440,97152
1595,4217,12173,20167,25696,26289,32609,33181,33650,34835,48996,60966,75959,76063,81208,82597,82609,82641,82668,82896
1609,4531,11042,15123,18322,27751,32648,34975,41708,45957,48718,53672,63766,73786,73955,74163,76588,93829,94048,94824
1760,3162,13654,14880,16819,21414,31251,34365,47615,61203,63430,64966,65513,67251,67432,67516,76248,84251,86525,91760
1552,1872,3082,5060,18906,23019,27497,29953,31678,41271,48380,55514,66666,68758,71268,96868,96882,96899,96924,98966
1877,8078,14485,17279,21159,27596,27786,41395,43770,44679,57962,60280,60292,69326,72330,72352,78412,83535,83565,94857
1935,10266,11219,14692,16629,19851,26218,27700,36901,41628,43335,45185,55521,70266,88087,89490,91191,96319,96332,98250
120,1960,13671,18012,25472,30221,41515,43201,50339,53657,53780,66728,66742,66743,66789,66802,69890,70423,82532,92418
2012,8975,11519,12723,15485,15778,18083,19257,29183,52041,57926,60146,66899,67989,83119,83605,91100,91669,93822,99684
2037,12636,14424,22943,27201,36453,38625,39595,39720,48564,50549,54501,60945,68414,73283,73289,73344,76157,83862,84473
2295,5938,7468,15371,17356,22444,23355,37691,40476,47843,55603,62821,65746,72991,77315,77317,81971,87891,88340,90783
289,2334,3510,12201,24070,28712,31668,37674,46042,54173,60132,63993,65565,65634,72016,76421,78298,85102,86435,86746
2480,5956,13632,19979,21720,25650,34281,41966,42107,42770,53151,55438,59948,64783,71216,77799,84817,84824,86631,91867
2499,5621,9186,18108,22852,25516,30043,30989,36718,50277,58479,60711,61302,66418,66518,80363,80655,83111,94050,97599
2561,11850,14210,18922,21508,22581,39150,45648,47573,47839,53280,53775,53781,56692,58327,71554,81700,91267,92174,96623
2597,11446,12170,18149,22742,27977,31493,36780,42609,43323,51695,66058,66080,66086,66153,67427,69408,82929,97013,98880
1149,1472,2610,5734,5779,36547,40459,41011,48994,52547,55479,61776,63110,67985,68045,75022,77479,87075,89321,99421
2715,10887,11168,16019,20679,27907,36028,40450,50689,51699,52523,54102,56435,62512,66920,77615,79865,85408,88468,88926
2776,6638,14125,20475,24418,24656,39370,44394,45715,46064,46793,48916,51964,52360,63552,85411,85505,89743,90225,97915
1301,2806,9552,12535,17580,36298,44485,49390,50388,50420,50423,50442,52841,55366,59070,71243,86927,88312,91686,99950
573,2916,5518,24111,33480,41017,42261,45099,45268,47885,48598,52369,52730,68440,68545,70026,74181,76221,88810,92967
3031,12062,13817,15475,19189,25918,26231,42732,45490,49889,55070,64462,65070,65211,65227,74527,74945,79940,82953,99776
705,3372,5043,12181,12687,19414,30145,36282,42657,49356,54112,58434,71237,75620,76792,82111,83521,86122,86657,94567
1954,3383,6899,12447,30168,33691,36847,37644,39087,45279,49366,59279,76630,76633,76716,76720,76735,76743,81739,83055
2282,3462,7328,13062,22047,32013,34388,43882,47048,48742,48816,59136,67558,70190,71208,72061,75293,77783,86139,98577
1542,3465,7519,8632,18137,23381,30019,30430,31277,42276,60908,63712,69964,77259,79000,79031,79038,79072,98031,98322
3043,3623,4341,4921,10926,26048,29553,31499,40065,54965,56439,69031,71704,81084,81107,81126,81138,81145,81156,88101
3698,5286,13680,14366,21472,28559,37267,37487,39630,46074,53266,64360,68651,69593,74728,74831,75274,78608,83882,90303
3784,6251,8772,24179,28961,29841,30388,38152,38435,39662,48334,51725,53782,56645,61266,91534,91551,91558,91889,94306
3619,3801,6182,9559,20443,22153,31301,34796,44027,53016,55171,62589,64939,68424,70921,71719,82959,87728,89853,97815
3815,4625,12110,23628,24071,34105,44770,44986,45359,48887,49970,55326,57550,59609,68648,71016,74882,80018,86575,91065
3869,10711,16218,22592,23639,29860,30220,35627,38841,40901,44460,50172,56999,62120,63091,82060,88581,92227,92956,95871
3960,6693,7630,15635,18192,28320,32582,43184,43239,43919,44752,44809,60154,60419,74082,87336,90575,91268,91297,92969
4054,4325,6441,14931,19506,34021,37522,41071,41824,53483,55991,56189,58600,61645,62707,73149,79548,79596,97939,98473
2107,4210,8388,17074,19769,30884,33379,38320,42793,47268,54259,56305,65071,65636,71033,76476,81585,87802,87829,90827
1812,4320,5095,9078,9204,9716,19511,33305,47657,55363,60917,61962,66833,71264,78124,82195,90602,91229,91404,91424
