55133,99839,99928
55479,99567,99854
56435,99230,99235
56800,99020,99080
57379,98617,98904
58168,98172,98560
59821,97327,97752
60111,97383,97406
61266,96794,96840
61393,96611,96896
62674,96003,96223
63766,95470,95664
63851,95483,95566
63924,95482,95494
63928,95473,95499
64465,95141,95294
66105,94354,94441
66418,94150,94332
66728,94069,94103
66800,93939,94161
66871,94009,94020
67819,93539,93542
68797,92990,93113
69317,92788,92795
69346,92660,92894
69814,92486,92600
70106,92311,92483
70377,92187,92336
70614,91991,92295
70806,91943,92151
70921,91892,92087
71111,91731,92058
72246,91147,91507
73206,90797,90897
73598,90602,90700
73856,90324,90720
74655,90009,90236
75680,89543,89677
76545,89143,89212
76792,89034,89074
76799,88984,89117
77242,88766,88892
77526,88677,88697
77706,88555,88639
77822,88475,88603
77959,88468,88473
78098,88378,88424
78192,88319,88389
83469,85705,85726
84354,85138,85408
84922,84978,85000
84303,85223,85374
84168,85193,85539
81619,86624,86657
80307,87265,87328
80168,87326,87406
79210,87781,87909
79204,87776,87920
77825,88480,88595
76847,89020,89033
76654,89118,89128
76386,89238,89276
76305,89281,89314
76242,89321,89337
76079,89368,89453
76031,89429,89440
75585,89567,89748
75593,89596,89711
75430,89727,89743
75669,89502,89729
75694,89460,89746
75215,89832,89853
75060,89878,89962
74763,89977,90160
74389,90253,90258
74222,90240,90438
73830,90526,90544
72589,91130,91181
72242,91189,91469
81700,81971,91229
72326,91176,91398
72028,91399,91473
71927,91472,91501
72084,91268,91548
71284,91690,91926
71301,91761,91838
71209,91802,91889
70398,92203,92299
69513,92594,92793
69601,92648,92651
69391,92753,92756
69420,92630,92850
68734,93041,93125
80677,80846,93377
67809,93466,93625
67558,93633,93709
66961,93964,93975
66747,93987,94166
66277,94213,94410
66674,94002,94224
66449,94186,94265
65278,94649,94973
64945,94894,95061
79796,80140,94964
64889,95005,95006
64124,95368,95408
63953,95440,95507
63486,95588,95826
63633,95525,95742
63143,95775,95982
63364,95760,95776
63416,95668,95816
63179,95812,95909
63228,95715,95957
62868,95908,96124
62077,96309,96514
62164,96344,96392
61928,96385,96587
61880,96399,96621
61940,96451,96509
61867,96510,96523
61586,96524,96790
61674,96551,96675
61507,96665,96728
61962,96095,96843
61035,96922,96943
60707,97083,97110
60336,97215,97349
60121,97343,97436
59640,97533,97727
59787,97551,97562
59345,97683,97872
59336,97771,97793
58701,97866,98333
59205,97814,97881
58885,97950,98065
58694,98102,98104
57814,98268,98818
58161,98317,98422
58344,98125,98431
57973,98454,98473
58336,97990,98574
57755,98469,98676
57212,98571,99117
56096,99246,99558
55250,99700,99950
56189,98978,99733
269,64596,94990,95045
2133,57584,96516,98667
2261,79649,85499,87491
3043,77410,83917,90530
3215,51737,99948,100000
4280,80491,80641,89488
4436,70180,90123,90161
5060,83221,83246,83373
5095,62994,90942,95869
5646,75031,84335,89888
5961,57469,95612,95858
6468,58252,95069,95111
7781,68470,89241,89408
8471,82060,82072,82297
9031,59940,92956,92973
11371,75612,78348,89569
11508,81058,81065,81269
12738,78693,78758,84711
12920,56060,92953,92967
14467,79990,79995,80448
14847,63549,78990,97514
16142,46757,95901,96100
17021,69567,75836,92476
18004,71964,73496,91436
20767,68061,77489,88583
21233,50583,91534,91550
21774,66062,79235,87829
21848,39662,96535,96855
22051,64884,80921,87044
22071,41824,95452,95553
22530,77363,77392,77615
24036,76638,76641,77585
24180,62402,72016,96302
25566,68012,69100,92222
26445,53488,87408,87559
28274,42934,91807,91885
28616,59466,78703,88115
28852,30194,97915,97939
28863,64270,68376,93391
29913,59109,67812,98066
30808,74599,74611,74882
31322,56029,80405,87144
32430,74112,74141,74217
34015,73474,73477,73934
34143,56933,72311,91513
34155,73555,73558,73632
34619,47839,83119,89323
35554,60765,62233,96348
36111,44813,79665,94311
36323,36533,87994,94050
36847,72587,72630,72836
28013,39365,87774,99748
39918,41225,81145,92612
40410,62531,71484,80475
25299,40642,94476,94483
41471,70961,70973,71495
15006,41555,99046,99293
41593,70837,70917,71553
34274,43706,77144,99776
35663,44057,87575,87605
27786,44786,90343,91985
44887,45364,74419,90230
45419,45599,72458,91424
44402,45719,82124,82655
46574,46606,66671,95049
41530,46957,77641,88772
47101,47109,63974,96716
40459,47843,78453,88145
39311,48197,79627,87765
8066,48994,98721,99119
45530,49924,64032,95414
34132,52097,82485,86186
52243,67339,67377,67941
41608,52444,61968,98880
15506,52483,93337,93574
53863,53864,53931,93242
38828,54558,71810,89704
55189,66404,66518,66789
36692,55367,70902,91939
11263,55564,88485,99588
22047,55597,85583,91673
340,55660,99393,99507
54786,58064,66655,75395
57778,57802,58065,81255
2193,58314,96057,98336
45854,52221,58415,98410
30982,58443,67344,98131
8492,58710,93634,94064
34510,59315,67403,93672
12288,60575,90827,91210
25357,60739,79427,89377
61325,64461,64462,64652
27708,61637,68915,96640
5093,61983,92469,95355
54438,62128,68184,70150
29276,62695,70933,91996
15043,62995,85762,91100
28343,63123,71866,91568
10,63344,95227,96319
21697,63607,84457,85139
28892,63782,76385,85841
13292,63833,88849,88926
61683,64118,64136,64963
61465,64442,64463,64530
17899,64503,86111,86387
37094,57947,64609,95250
15167,64953,79797,94983
59160,65051,65064,65625
31870,65102,65120,92808
59050,65201,65202,65447
17844,65472,76891,94693
58816,65283,65306,65495
57516,65640,65658,66086
57275,59013,66280,72332
44521,63001,67082,80296
53802,66896,66916,67286
49467,68196,68199,69038
34376,64262,68235,88027
50101,68242,68274,68283
48735,68531,68603,69031
15808,68717,77358,93017
47444,68993,69027,69436
34005,67432,69319,84144
47496,68928,68946,69530
5769,69849,89508,89774
16308,69855,69864,98873
44292,69977,69991,70640
30002,66969,70093,87836
42731,70400,70405,71364
43742,70321,70331,70506
41750,50275,70864,92011
20381,71122,71485,91912
39315,71625,71630,72330
39487,45124,71755,98534
33874,73390,73440,74196
24544,69959,73483,86914
32829,73658,73677,74736
13801,74777,76275,90047
30780,74590,74651,74879
4459,75361,75396,99684
27024,75561,75572,76743
9091,75618,76110,94081
41808,64399,72695,75998
25988,76157,76167,76588
24685,76499,76510,77206
16484,72352,77259,88805
24988,76199,76209,77504
5263,77633,85964,86040
20621,77938,77949,78392
23459,76687,76716,78038
19335,78321,78339,78905
19283,78368,78378,78871
48997,51482,75903,78518
18780,78581,78595,78944
