21,411,555,577,736,844,856
25,421,521,708,708,796,821
174,261,492,687,728,734,924
181,228,556,646,668,831,890
185,300,419,577,764,807,948
214,271,334,519,751,939,972
321,360,395,454,658,884,928
390,402,426,567,651,740,824
2,139,152,539,666,732,790,980
2,238,348,421,423,825,834,909
3,159,352,478,616,670,823,899
4,54,297,550,594,636,900,965
5,85,351,489,657,681,753,979
6,186,291,434,554,700,880,949
6,197,269,469,626,690,845,898
7,26,355,511,655,730,836,880
7,113,222,306,748,773,838,993
7,376,452,525,562,569,691,818
8,64,466,531,625,735,762,809
8,127,139,624,689,727,786,900
9,119,210,332,717,769,855,989
10,105,204,326,695,780,936,944
11,262,336,417,460,738,799,977
12,186,287,547,651,688,797,832
14,18,192,621,650,747,761,997
15,257,281,342,361,871,914,959
16,127,308,377,388,862,936,986
19,331,347,435,462,738,820,848
20,51,266,432,715,728,841,947
21,71,190,365,368,532,954,999
23,123,250,477,517,765,908,937
24,52,474,493,602,735,740,880
26,265,268,348,594,648,867,984
28,64,111,358,776,840,879,944
30,175,373,433,568,779,807,835
30,223,311,546,549,729,749,863
31,59,199,502,618,808,868,915
31,78,330,525,547,751,814,924
31,236,369,392,392,735,886,959
34,147,190,228,789,805,827,980
35,41,174,397,633,852,892,976
35,94,251,459,552,772,887,950
36,41,149,248,857,863,901,905
36,41,394,420,507,767,891,944
36,190,210,211,736,814,865,938
40,336,371,382,580,585,851,855
41,157,280,281,485,853,938,965
42,42,221,380,700,836,851,928
42,92,280,432,597,648,952,957
44,97,273,556,561,664,830,975
46,219,276,449,618,651,834,907
47,97,283,467,526,640,960,980
47,166,285,331,480,834,910,947
47,196,508,509,517,556,737,930
48,305,381,429,482,543,906,906
48,339,387,481,554,614,698,879
49,73,196,506,665,806,821,884
50,295,354,488,649,654,712,798
52,128,225,496,695,735,772,897
54,60,168,560,709,721,762,966
61,69,130,432,668,768,879,993
61,206,214,578,644,646,769,882
62,148,162,361,703,785,830,949
66,96,319,399,679,763,820,858
67,241,460,468,493,610,681,980
69,302,400,482,526,577,698,946
70,98,226,537,624,677,825,943
73,221,374,418,659,667,684,904
74,175,484,519,573,586,617,972
74,220,362,452,559,637,763,933
79,272,369,411,619,641,798,811
83,84,130,460,549,825,904,965
83,115,163,450,641,762,839,947
84,259,274,458,562,680,709,974
86,223,287,494,645,724,768,773
88,199,394,407,428,593,901,990
93,174,262,400,688,734,763,886
93,203,242,401,556,705,818,982
94,96,336,338,642,755,757,982
94,207,276,330,514,728,894,957
95,167,343,446,449,749,838,913
97,216,237,391,448,791,895,925
99,158,294,319,619,776,787,948
99,291,329,381,458,753,834,855
100,139,147,259,702,744,917,992
105,168,251,359,519,634,971,993
105,223,322,459,691,695,731,774
110,124,233,402,660,667,813,991
111,165,375,377,555,572,865,980
120,236,283,426,544,729,751,911
122,408,478,507,541,549,617,778
123,130,132,574,593,647,869,932
124,258,315,523,626,644,664,846
125,148,262,291,580,789,871,934
125,150,216,245,689,805,810,960
129,187,391,599,628,632,654,780
133,170,434,449,489,587,770,968
138,227,301,383,462,697,853,939
139,181,331,479,504,709,790,867
142,144,202,306,597,820,883,906
143,200,502,532,536,539,578,970
143,247,276,426,472,703,758,975
144,148,190,353,626,744,817,978
147,180,226,368,497,723,905,954
150,218,313,355,608,611,797,948
151,181,246,321,501,690,955,955
169,284,298,348,438,579,923,961
170,389,393,444,446,552,657,949
179,386,506,522,552,565,588,702
181,356,402,493,522,539,599,908
188,249,379,384,412,610,786,992
198,214,243,455,473,633,884,900
208,344,409,428,449,506,826,830
213,236,323,334,346,827,858,863
223,355,372,399,453,527,807,864
230,280,302,419,638,650,730,751
230,302,374,414,484,563,719,914
233,266,315,463,578,610,708,827
239,264,395,515,584,650,661,692
243,282,326,340,567,708,715,819
244,255,283,392,507,682,818,819
263,292,320,455,516,530,788,836
276,278,366,425,505,618,736,796
278,290,312,334,409,586,802,989
286,380,407,430,537,585,632,743
307,335,372,445,464,631,669,777
