24,60,151,523,525,751,758,827,892,894,895,900,900,900
2,16,78,221,372,372,409,459,460,555,788,807,834,836,924,928,939
3,30,170,174,221,244,264,373,539,712,787,796,806,948,976,977,980
50,113,169,213,247,311,329,426,446,577,740,763,886,908,910,955,957
94,99,139,168,187,216,238,585,681,740,796,818,818,819,820,821,961
2,12,111,119,207,246,346,348,641,645,648,654,773,778,808,855,901,906
4,69,105,120,185,200,266,376,402,552,679,728,790,838,848,914,944,980
5,99,124,248,321,356,377,383,482,502,522,584,689,802,862,863,864,917
6,30,34,35,97,196,505,519,526,655,665,728,751,819,830,830,844,930
6,105,132,148,162,181,190,361,464,482,539,587,904,943,948,949,949,950
7,20,225,312,362,371,387,449,481,544,552,567,624,626,743,824,947,959
7,26,139,158,392,506,507,508,511,514,516,594,667,690,691,736,858,980
7,46,84,98,218,331,369,392,472,478,577,721,820,821,823,853,944,946
8,11,41,94,211,339,342,526,578,614,698,698,700,700,702,855,936,947
8,181,204,276,352,399,417,423,434,488,509,633,637,705,825,834,835,840
9,69,226,262,313,331,336,428,432,555,579,647,695,724,768,774,863,989
10,18,70,115,273,281,283,407,519,563,633,651,708,838,841,905,913,972
14,74,186,236,282,302,305,467,474,485,617,619,659,692,845,867,924,952
15,47,52,259,332,340,368,455,469,496,608,626,703,744,797,857,899,933
19,93,144,150,259,292,323,389,409,536,578,646,657,863,865,868,938,971
21,48,52,228,285,315,315,374,459,585,749,753,753,762,762,780,879,880
21,95,196,210,233,237,308,369,501,567,594,597,611,697,901,928,960,975
23,122,130,159,334,384,386,402,432,432,479,621,747,805,825,846,891,982
25,111,123,226,249,326,358,374,375,521,618,689,715,729,769,811,982,999
26,123,236,251,283,379,393,550,556,559,562,599,649,650,668,682,890,944
28,31,41,54,166,198,493,507,515,610,632,641,642,807,869,897,915,954
31,49,64,143,297,354,381,382,394,452,651,651,654,836,887,904,934,936
31,88,110,149,192,322,355,368,466,580,599,703,736,751,786,809,966,989
35,62,147,294,330,462,463,506,549,556,574,588,631,688,690,695,751,979
36,40,144,174,223,276,351,411,438,517,580,715,727,757,785,886,968,972
36,48,51,133,139,203,245,355,412,541,546,586,884,914,957,965,992,993
36,61,219,286,307,331,391,445,547,556,586,593,644,650,780,789,814,965
41,42,206,258,284,343,395,395,420,572,610,628,648,677,709,786,993,993
41,124,174,181,214,216,223,239,414,504,568,667,668,763,818,826,923,937
42,129,152,179,243,262,429,477,478,554,709,723,729,748,749,755,789,853
42,139,190,208,220,353,408,450,532,537,561,650,664,664,680,883,908,911
44,47,92,163,180,190,401,425,449,537,565,687,738,767,790,955,980,990
47,54,214,243,302,348,419,458,492,519,532,617,634,695,779,834,906,907
59,97,199,263,287,320,347,391,455,473,531,638,658,734,791,855,905,997
61,148,190,223,280,291,334,380,517,530,632,636,646,684,769,776,938,965
64,83,175,274,300,361,377,426,430,539,556,560,702,732,768,805,909,939
66,199,251,261,319,330,336,397,458,484,493,493,619,851,851,852,858,882
67,96,130,175,250,265,388,390,392,421,522,525,817,834,836,947,954,991
71,150,230,236,269,281,380,381,421,434,554,688,765,770,827,831,832,880
73,128,168,186,262,334,360,426,489,497,573,610,744,773,799,807,839,932
73,170,188,276,278,394,402,407,419,449,593,616,626,708,709,730,970,992
74,202,222,283,290,291,411,435,446,502,549,577,666,736,798,820,827,871
79,94,105,125,127,165,291,399,444,449,728,763,797,871,879,879,880,925
83,142,214,255,287,295,348,359,494,543,618,661,681,708,761,830,856,865
84,93,138,147,223,257,280,468,484,547,562,602,618,708,906,948,949,986
85,130,148,227,266,280,301,365,433,462,624,657,717,810,813,825,898,959
86,271,298,306,319,321,326,344,480,552,569,625,691,738,762,764,772,776
96,100,228,241,276,302,336,355,366,460,489,527,644,777,867,974,978,984
97,167,197,230,268,272,278,418,452,506,730,731,734,735,735,735,735,980
125,127,143,147,181,306,335,453,454,460,578,669,670,719,814,884,960,975
157,210,233,242,338,400,400,428,448,507,549,597,640,660,737,772,798,884
