9,26219,39634,53943,63432,907621,956801,969448,983252,999438
10,6878,14172,39995,93898,935208,963604,970114,976105,999813
12,24084,33275,42680,60247,914441,963438,975765,985719,999990
15,25699,34629,43444,84129,881283,968853,975906,986502,999477
18,23173,35610,55515,65326,891465,969601,977453,981768,999961
33,11933,22330,33770,124549,911451,951953,970021,976532,997365
36,11724,24218,49959,93808,936823,947498,962844,973080,999891
41,30969,96417,110957,199642,893304,907421,913912,920075,927254
48,6536,15305,52362,70867,946098,959559,969349,981356,998205
55,10960,31313,72693,80698,883171,960875,975656,984286,999978
59,8753,16325,40203,86841,936516,963859,971037,976682,999610
70,8584,25931,35803,76779,937682,963798,971390,981278,998574
73,15777,28075,45801,65703,943257,953732,965806,982832,998934
75,8434,20512,50328,76932,940464,960800,965514,977485,999284
81,16827,34232,38149,62030,942158,955036,970873,980743,999583
93,21842,30771,62143,88138,914782,950365,958975,973896,998642
97,20652,29195,54660,64021,914068,962510,972095,982688,999994
112,6904,14700,78590,93003,928063,946582,959832,979007,993198
115,7218,15951,33503,91923,950943,960950,966195,973513,999659
123,6864,31509,43869,64685,941994,960928,969490,981151,999195
141,17775,32727,45353,63105,941782,956303,968178,976128,998436
177,8007,24421,42623,88368,915019,962455,973024,986852,999010
178,18957,28845,35168,136664,889962,949645,963525,977211,999828
180,27168,34624,38459,47076,942305,958379,970971,981770,998860
186,8454,20264,37105,103055,935702,952638,963209,979225,999920
189,11161,25618,44262,92582,915096,962522,968503,980318,999402
191,25000,33520,40375,102184,912671,952767,962785,973668,996640
201,9518,19026,65709,81952,938901,951822,960866,973663,998340
204,5697,20368,28220,84933,944477,962296,973549,980571,999673
206,9634,24063,73612,82384,926913,947114,964380,974450,997131
207,12320,27689,35441,57073,936383,967228,977765,986537,999132
218,20039,36227,52558,67331,902064,966756,974098,981602,998759
234,9459,31110,45917,80125,927858,958159,968119,981524,997285
238,11835,24452,50407,94580,928164,952105,963813,974689,999370
244,8045,17058,48904,66019,953916,961117,967793,977331,999527
245,8144,27088,41947,90965,914993,965301,973460,980987,996625
249,8869,17256,37203,87274,920742,969780,977530,983091,997833
250,15178,40209,56012,80477,897936,958655,969724,983258,998182
260,18830,22849,29218,84872,941483,956050,969414,979867,996881
266,17325,33211,55675,67392,938063,954978,963544,970361,999080
291,20540,29496,39854,61503,941098,961490,967785,978627,999204
297,8678,17541,27341,82326,943220,961046,972814,987396,998982
318,9436,16422,41403,60781,958115,964406,971303,978314,999220
323,10296,24134,47279,95113,937818,947342,964597,977035,995716
329,8138,37000,66639,86920,892550,961801,969141,978081,999253
333,9588,27615,38109,99146,903745,959710,974556,986886,999985
337,18886,28482,46400,66402,932528,955311,968531,983913,998898
344,8035,24855,56990,64728,932277,961587,969618,982180,999171
356,6791,12152,21322,87056,954850,962925,973688,981478,999331
376,11296,30607,39793,91359,927230,952184,968928,978309,999603
381,54946,66187,95017,170961,898418,906215,921848,936300,949545
389,8613,39581,50308,75388,919493,962068,969452,979096,995573
390,7138,15381,31057,86942,939066,965404,973964,980656,999900
395,16752,27733,36432,60938,940793,966138,974076,981234,995428
402,7969,19210,61911,75061,923934,963480,970637,978760,998354
423,8003,24667,36812,68625,939597,966011,975107,980874,999569
438,26261,39123,54202,75791,898557,956216,969599,979509,999984
452,9132,19050,64294,98858,896287,958333,971093,983403,998857
462,12431,19538,60649,68967,939524,950122,966878,981282,999995
474,14081,22664,44548,97904,922155,953036,970662,977188,997199
499,6159,26685,49750,112592,910110,953498,963362,977205,999832
507,13798,21936,43300,91297,911951,959304,971576,986351,999808
516,9987,36756,55071,63344,934308,952824,968258,978894,999887
529,77939,85978,117441,124138,843154,925088,931852,943199,950403
535,18005,29922,49646,68698,941746,947972,966082,980857,996192
552,10983,23012,32493,117382,910412,959595,968223,981534,995451
565,23909,78818,119968,222085,888382,898086,913105,921464,933616
572,68578,77421,88055,151680,904490,914659,921004,926876,946643
576,18006,26860,68263,76075,902605,958064,970247,979808,999235
597,13126,36495,51324,62983,941898,951327,963360,979180,999522
630,22429,31803,55640,80450,925396,950406,960035,974436,998497
632,9328,18025,27796,113016,913701,964826,972845,982321,997228
658,4728,29227,48567,81677,919737,964846,970453,980754,999148
659,6830,27243,46542,92107,929912,955916,967579,973530,999658
673,11762,17104,58404,83784,937405,948606,965665,977473,999089
681,8614,36737,46959,57268,946145,957457,968358,979012,998445
691,19655,28691,46543,57126,939580,955330,969938,984587,997648
699,18529,28212,40577,93956,895994,961095,974254,987827,998596
705,13135,27190,53135,118842,885289,956862,968067,976516,999931
712,27226,35282,65446,73589,861719,968839,980024,987095,999976
713,17831,25032,46153,65616,943132,956489,969244,979165,996482
725,7756,42743,54579,63601,912110,963530,974626,981672,998431
729,9691,18098,29012,100987,923169,965076,974190,982464,996446
752,9103,29963,47214,54961,937938,963915,973176,983999,998646
754,11410,21211,62194,104827,891357,962100,968334,978919,998682
757,14392,49374,57304,73214,909221,957380,965207,973894,998907
759,10445,15874,27499,86120,949571,960703,969260,981194,998290
764,11314,22263,53581,74127,917355,961656,975831,984520,998403
771,10802,43849,48239,63778,922890,962353,969658,977818,999551
775,22176,33744,43424,61023,919007,961463,973272,986511,998548
794,8315,35682,42921,50675,935574,965126,974812,986924,998834
796,12088,33262,43098,87572,895538,967968,977264,982833,999262
806,16585,32241,37873,68047,941902,962252,965584,976057,998380
812,41245,75967,108388,140692,894978,915508,933979,938841,949568
818,10392,21820,68569,77100,928507,954875,966378,971859,999589
835,32528,41223,128454,232851,893921,904534,911849,918360,935423
836,17216,22765,41016,66814,949770,954414,969367,977813,999687
838,11026,27985,38176,152386,845210,959765,977644,987065,999827
839,9622,19848,55355,92280,929515,951981,965730,976427,998232
853,9472,21963,51596,66929,942141,962668,969544,979438,995342
892,15662,25479,38295,100095,915014,957630,968736,980067,997932
928,10916,17955,49708,57535,951541,962974,970105,979010,999218
929,7865,22350,30824,79157,945012,962265,967740,984485,999303
931,15868,25634,38739,61350,946364,960143,970841,983702,996398
955,56904,90179,101052,196225,891872,905653,912117,918823,926088
977,12042,30717,66193,80184,908867,956493,968951,978452,996893
987,22000,39339,53941,84050,899546,953380,966562,980664,999411
988,14865,22446,54065,75841,927512,958280,969736,979878,996252
1022,61714,96563,135942,155330,876137,887952,914933,931181,938871
1023,10660,25215,76072,83901,937765,942082,955132,969187,998950
1026,11429,21283,53482,63308,942436,962130,968796,979415,996616
1027,9023,23142,44206,64416,935783,964879,974791,984609,998055
1039,105445,114507,136446,362677,836026,846229,855847,865102,876448
1040,12615,26065,38433,93144,898535,965085,978745,987003,999321
1044,23167,47857,55346,68847,910732,954897,966857,972701,998229
1048,9489,17067,48210,117227,894330,960602,971034,984391,996306
1066,13619,27967,70923,94057,860564,965787,978929,987772,999145
1088,15897,26055,31822,80162,935429,960600,969664,981679,997523
1089,14678,33178,48707,61613,940190,951052,967335,982517,999499
1097,7409,15731,36414,81954,949361,958797,971273,982681,994933
1101,8313,29052,36453,90069,925358,959668,972550,982786,994547
1109,5099,13631,40629,69365,952755,965526,971368,982750,997441
1113,11881,22349,35972,68923,930519,967182,977796,984430,999753
1115,9821,27054,44251,91970,910924,963149,970980,982191,998243
1133,9049,17456,39226,129840,937316,944243,957491,968661,995224
1136,11534,28460,41158,62944,940551,961902,972163,985859,994289
1138,51143,67325,73365,149945,906320,916327,930081,948717,955303
1141,15459,26099,49362,76107,938383,953198,964968,979476,995512
1143,49610,55237,83275,204291,895287,906572,916120,940785,947649
1145,25236,34978,69323,90546,892138,951246,963092,976021,996269
1150,12706,23585,32157,64486,956341,963579,969256,977861,998745
1172,14863,23102,29301,127012,904869,957713,965052,979508,997261
1177,10020,40005,65049,87212,887197,958515,972171,983502,995102
1186,10616,29967,49925,88096,896137,967414,973824,984717,997879
1206,8780,27218,32271,70756,946127,962042,970631,982852,997768
1212,22670,39896,58496,74774,907004,950138,965573,981400,998791
1215,16207,25476,37196,58475,940015,966132,975595,981079,998577
1227,12616,18444,50545,60580,932824,967372,976180,982126,998041
1228,11054,17585,44760,77254,907188,972890,980663,987432,999748
1230,11214,47881,55119,91212,888578,959850,969574,981625,993365
1243,13972,30350,60067,74866,890835,963904,977987,988086,998463
1245,14549,23187,40499,103932,911889,953839,969024,982710,999058
