100212315,900001087,999758121
100550399,919644174,979446827
100591807,919657016,979676759
100727377,923410068,975622856
100733807,923494056,975660948
101103800,929816264,968507649
101161637,929851816,968635283
101354340,905205413,993235495
101394948,905253782,993251810
101395489,908951625,989088496
101447761,909023587,989099954
101480430,909040220,989151065
101528377,909046484,989263625
101576827,917245037,981006929
101581327,917264427,981145417
101685813,920940016,977211745
101826579,924476044,973652692
101880535,927596542,970214679
101890906,927643805,970248791
102027118,942342949,954937209
102046750,942359416,955059117
102069878,902763714,994466571
102139334,902876667,994468385
102377681,906423230,990395086
102515134,906620302,990462445
102759426,899155907,997231142
102839547,899222214,997200055
102868973,899226363,997067744
102899738,899419540,996781755
102939227,922296546,974696989
103060955,899524282,996407063
103101505,899584947,996384522
103222950,899590490,996305685
103967246,896629262,999316369
104023782,896669031,999259518
104058418,896680857,999213825
104152170,896684374,998926288
104295295,896739259,998905857
104357254,896783746,998727118
104412846,896878922,998700786
104779542,944391709,950512378
104794842,901247698,993316094
104805011,901280971,993389058
104999641,901488175,993498677
105185044,909073439,985102608
105195599,909115354,985156303
105260061,909306619,985329551
105483332,927770011,966020086
105875975,927809125,966108146
105896973,927892584,966113643
106131576,930577128,962684325
106178901,930618666,963147204
106324074,898866330,994567649
106598925,910573300,982321881
106639696,910920228,982372279
106721043,918603122,974489302
106887108,922213946,970820597
106933556,925764401,966836934
107006641,895634247,996418650
107052405,928708177,963924273
107086658,928733142,963937980
107379405,904067942,987531810
107714304,908261444,983617174
107761535,908319530,983745587
107782866,908365560,983841532
107922548,919705341,972147601
107925944,919757082,972288300
107930553,916137037,975734795
108049596,929940796,961569024
108110876,929988016,961715893
108364933,901967794,989391855
108381031,897232567,993697888
108422457,897237200,993888987
108494808,897250027,994002650
108589686,897318266,994016223
108619677,909487591,981359566
108735863,909493341,981488654
109062442,942378840,948336744
109190360,930649609,959773194
109200940,930721306,959777465
109222939,895189389,994825082
109513853,895193110,994832504
109691427,895216214,994973549
109774044,906918355,982500887
109782055,899458132,990752564
109971383,907145132,982865256
110009007,922585871,967275643
110042267,928816708,960574959
110862628,935760534,952798834
110870375,900238550,988297507
110977222,900269233,988364559
111053786,904863393,983942623
111127609,908551582,979979175
111180940,908635617,980074086
111221660,926916571,961403113
111448431,940942809,947118900
111622331,929996911,957897227
111707075,930059938,957932500
111798537,930168719,957983467
111915678,894030501,993525027
111945576,894184053,993659232
111960388,913924779,973429107
112007881,914021768,973530148
112021252,902237396,985414403
112030969,902249247,985463221
112104049,897347073,989766091
112143492,897600384,989875676
112312386,924864729,962534244
112423075,924969849,962598393
112490773,927921412,959005507
112527559,928029811,959169090
112601772,938042308,948496299
112697363,892099294,994633823
112717252,934721291,951937717
112800819,895407751,990739371
112854373,903763007,982715419
112866975,895713872,991011346
112964836,895720115,991012209
113006220,895808112,991137624
113953319,893303938,992289791
113953474,893456517,992413055
114049600,932526776,953033016
114208415,912916739,972627114
114315645,905157308,980107365
114325666,901084087,984226621
114383456,886681970,998559727
115010273,930304041,954268043
115158382,930358121,954327506
115353982,933057993,951169859
115357885,894279923,989695996
115451655,894431769,989749411
115551182,921352346,962344309
115753791,906105076,977695293
115771628,898264654,985605358
115773718,906171801,977875418
115956309,917844611,966170979
115974699,938028747,945552597
115976394,928123615,955306746
116044034,928181786,955379090
116103168,928269689,955481543
116187274,892241177,990616831
116327162,892306642,990713827
116366864,922251335,960398312
116424162,911609211,970908547
116445814,903819660,978912371
116522017,903997419,978919337
116865782,907719650,975052456
117415223,882418880,999582521
117460758,929520367,952988074
117650846,893498204,988611479
117801858,916537655,965173928
117820188,916585086,965323842
118050947,908818617,973007529
118141225,896888091,984410836
118147173,883104999,998479862
118407885,896996941,984479123
118492470,927138132,953888525
118504303,927144820,953972536
119147798,932854523,947364032
119344013,914064026,965866305
119352032,914373966,965973780
119652761,894590720,985559382
119682336,894635456,985568433
119929327,906165388,973897528
119952178,934206537,945489992
120031684,934289902,945542049
120481541,881381778,997389227
120567253,881431955,997270053
120628867,888659863,990466483
120738361,915186772,963588700
120834197,903616390,974571521
121038862,903652444,974634627
121039947,925861295,952444271
121116597,922341616,956317898
121221059,907346589,971251713
121237385,925931305,952532895
121896278,885758712,991846650
121904274,885866968,992038704
122067343,912610490,964761048
122080561,912814752,964813200
122141397,912836340,964844556
122223742,893661719,984061990
122249894,920042695,957630520
122330627,923592583,953474046
122627170,923733436,953514074
123754955,913608482,961956970
123795563,905819066,969677380
123849864,894207316,981223065
123959885,905915569,969985641
124032178,917511515,958276734
124097992,881085180,994127300
124115074,881103514,994192244
124118695,881164460,994347352
124465165,877610796,997418298
124528489,888641589,986197343
124752260,915148065,959891434
124848372,918661887,956023962
124875975,918793324,956068294
124897489,918965132,956069933
124949112,931651772,943175623
125070214,878597296,995209208
125121123,878733694,995247089
125671444,890290570,983886988
125706588,929646734,944043887
125799215,912868441,961094694
125855391,923514437,950286106
126069021,900591254,972782692
126085382,932624713,940779849
126175533,896921615,976465187
126598702,883880641,989473732
126671625,927511272,945083622
126714733,891420031,981321304
126916558,891447628,981332937
127000924,917613097,954848011
127026592,902358678,970327259
127043094,894728086,977754594
127365034,898603542,973929050
127578182,881297017,990386800
127890059,925478729,945816400
127899176,884553847,986670419
127936699,884845448,987034578
128032405,888789589,982489155
128065543,892614919,978513672
128133043,892663859,978731020
128288080,918982575,952455663
128314921,919043122,952492367
128331517,931826569,938830962
129110920,926659889,943920922
129199722,926767899,943921112
129282259,926770004,943926066
129500932,890318515,979747043
129570353,904944821,965135085
129590620,886120384,984122867
129612630,886206949,984125866
129730491,893823256,976270403
129803344,893850030,976295239
130046479,932827833,936844486
130205074,924339415,945011847
130310999,921340298,947753404
130353100,891562136,977499197
130443794,917614717,951318452
130492036,910052939,958946385
130647467,910084025,958984787
130654249,894828866,974052675
130777968,895059922,974079012
131280490,922195888,945873430
131286958,922197012,946019939
131390540,915296929,952401611
131510685,892750271,974872611
131527554,885114537,982923562
131644652,885122334,983122345
132398458,923499086,944048811
132628119,890734209,976112711
132817879,890763639,976259183
132874667,916586885,950399907
132891581,901210096,965380081
132901985,893923188,973059808
132932797,867958027,998453158
133039900,868118113,998327829
133357417,897031383,969087717
133397475,868470511,998093207
133404405,868507263,998044791
133447058,868515389,998007503
133521592,920960710,945245787
133720469,914427400,951317793
133742479,891568753,973890169
