785,5004,7003,9183,15379,16563,18247,20629,21737,29699,70390,84300,85900,87588,89522,91858,94054,96523,99077
928,3118,5171,9295,13731,15387,16571,18254,24203,26507,81069,84349,85931,87681,89613,91872,94197,96560,99004
1085,3212,5203,7141,9355,11666,18620,20740,24353,31406,81106,84351,85951,87686,89670,91900,94534,96578,98884
1296,3467,5419,7269,9358,11705,15642,20758,24495,52739,61061,84355,86037,87688,89724,92472,94547,96698,98711
1347,3683,5515,9617,11715,13910,18920,21949,24520,27997,73138,84400,86114,87747,89986,92872,94564,96755,98692
1383,3770,5534,7369,11727,13933,18934,20875,26794,33463,68074,84548,86220,87750,90085,92947,94573,96820,98642
1507,3927,5655,7471,9696,11748,15834,20941,24747,30206,79616,84648,86332,87810,90152,92990,94760,96837,98564
1601,4065,5685,9754,11839,15868,17141,19320,22070,35157,68124,84771,86537,87904,90193,93037,94781,97065,98529
1786,4106,5794,7594,12105,14034,15944,24787,27034,28389,68180,84814,86654,88013,90266,93142,94874,97412,98513
1894,4180,7623,9918,12260,14165,15964,17474,21154,30466,73640,84921,86962,88253,90333,93278,95108,97439,98409
1896,4243,6306,7850,14187,17539,19593,21315,27134,28649,59625,84945,86992,88262,90353,93424,95432,97447,98249
2178,4249,6319,8096,14240,15970,17549,21360,22750,28937,65902,85125,87027,88332,90788,93428,95553,97453,98185
2185,4350,6331,8124,10342,12672,16077,17592,27224,35833,66066,85188,87074,88411,90836,93509,95776,97729,98122
2267,4359,6434,8229,10386,13238,14501,17618,30588,32245,66216,85255,87084,88447,90941,93609,95941,98012,98071
3081,11125,13662,24179,32908,34873,37814,40058,43904,49244,54540,64980,67119,72438,74662,76640,78517,80974,82723
6100,19490,22154,24991,27121,28632,31734,36967,40673,48105,55822,63985,68463,71074,75572,77393,80012,81732,83421
7099,11258,20650,21832,31267,32941,36664,40072,45787,52388,54692,65192,67439,70431,72442,75077,76730,78686,82794
7289,15665,20811,26579,31467,35077,36738,40504,42075,44220,46025,62600,67913,70736,75218,76982,79153,81343,83046
7543,13946,20981,24786,28380,31718,36945,38737,40638,46373,57257,61411,63918,73427,75438,77321,79628,81632,83362
9675,15784,16875,21975,24683,35092,36831,38603,40585,44306,53170,65529,70755,73221,75353,77164,79229,81551,83060
9920,12329,15968,22342,25180,30482,31771,33971,40696,55957,57570,64131,71090,73679,75628,77426,80090,81757,83454
10238,12411,19664,25331,27144,31793,34032,39320,44698,48183,50832,55967,71292,73705,75636,77488,80166,81883,83658
13871,16627,21884,27941,29752,33197,34912,36674,40257,47528,56871,59098,67767,70550,72693,75177,76813,78977,82852
13900,16775,18884,21918,26570,27967,31458,41699,44206,47570,54748,59140,70684,72735,75210,76814,79067,81112,82984
14288,19764,22821,25391,28964,30542,31927,37219,40921,42953,48466,55974,71313,73753,75675,77630,80251,81924,83665
13944,37231,39065,41495,41541,47345,49409,50468,51458,52361,53633,55158,56197,56465,56876,57769,60559,60727,61739
9909,17288,19479,21095,22096,33801,36952,38936,42766,46649,53383,63961,65650,73529,75539,77371,79970,81687,83380
15473,28083,34860,38579,39391,44425,44540,45676,46869,47886,49463,52950,55018,56803,57376,58076,60693,61507,61557
16097,20070,21483,22868,25446,29120,35973,39406,40961,44798,48505,53702,71332,74019,75725,77824,80388,81988,83736
16824,23868,30283,33239,35362,37440,41159,43449,46668,54986,59605,61310,61617,61746,64165,65325,66368,68961,71066
16927,22052,26998,28165,31636,33646,35116,36856,38640,40594,49620,53245,68082,70901,73340,75435,77259,81573,83356
19248,27029,29885,31219,36676,38334,41395,42840,45918,53547,56922,60209,61628,62143,64385,65566,66912,69385,70200
20127,30540,33797,35610,40317,42286,44198,47010,47987,49552,51640,56980,58800,60187,60989,61727,62514,67110,72070
21418,27916,29958,31722,35278,38436,42878,46103,46931,49218,52637,59280,60373,62309,65258,65635,68571,69518,70002
23162,34114,36179,38378,40862,42757,44405,46200,47061,48134,50219,54427,56243,59241,60327,61135,63132,65704,71761
23863,29748,31596,34123,36360,41057,42838,47162,49133,50303,54738,56441,57446,59267,61164,62015,65889,68637,71661
26222,29899,32411,34906,37008,41187,44556,46894,47380,51091,53302,56737,57815,59402,60560,62155,64494,66420,71002
26534,32623,35038,37145,39093,42987,44708,46911,47836,49414,51107,53445,55061,57911,59429,62179,65208,66487,70325
27268,30295,33424,37278,39483,43990,45841,46936,47954,49467,51559,53578,55552,58103,60039,60943,62497,66981,72253
27918,30948,33896,35683,40668,42391,44313,47040,48011,50118,51910,54190,56238,57217,58844,61017,63123,67907,72009
232,4405,6458,8398,10490,13297,14657,17688,20081,27284,30641,64542,83885,85369,87127,88520,91028,93690,96025,99624
279,2526,4443,6540,8644,10609,13387,16201,17732,29383,43126,64581,84030,85377,87207,88881,91249,93692,96028,99526
459,4460,6550,8687,10739,13405,14942,16250,21603,25819,29470,64582,84067,85525,87211,88999,91270,93798,96098,99507
695,2710,4468,6771,8728,10930,14990,16279,17782,34595,39892,58350,84165,85764,87352,89069,91371,93950,96110,99470
732,2793,4600,6793,8949,10969,13468,15116,16402,31124,39944,64663,84196,85860,87444,89114,91407,93982,96419,99466
770,2934,4893,6800,9178,13493,15284,16534,17963,29671,45470,52071,84209,85866,87501,89235,91764,94040,96464,99301
2340,16109,21505,25746,29291,32290,34138,36010,37267,42992,44849,48586,54097,56218,71456,74138,75736,78083,80481,82109
2623,17743,20154,23323,27483,30776,34418,36154,39870,43260,44932,48904,54223,58314,69702,74221,76067,78182,80742,82350
11037,20587,21713,26100,27842,31153,32752,36291,37766,40000,41216,43483,56598,58753,64880,74504,76628,78494,80937,82707
13453,20195,21665,23766,25938,27496,29533,32595,37649,43402,45227,49099,54280,62107,64618,74413,76182,78373,80828,82622
14899,21567,23252,25775,27434,30683,32366,34370,36068,39811,41102,44862,48613,62009,69585,74188,75835,78163,80650,82209
