6222,9293,9322,9331
6127,8654,8658,8667,8675,9219
1203,6041,7526,8781,8799,8800,8850
1336,3335,8895,8896,8912,8957,9669
2330,4555,7097,8575,8690,9192,9561
2949,4391,4928,9316,9342,9410,9664
1215,2544,4478,4786,8302,9515,9525,9635
1498,3774,4860,5845,7147,8614,8628,9634
1699,2702,3102,6718,7906,8398,9604,9871
1741,3293,4386,4785,8739,8987,9020,9049
1811,3042,4198,6651,8412,8423,8477,8986
43,288,2522,5802,7002,8175,8289,8310,9569
50,1399,3097,4801,6549,7110,7684,9648,9662
113,3035,3614,4671,4969,6707,7407,9737,9747
239,910,1292,6301,7247,7637,8287,8549,9538
369,2860,3399,3960,5727,6677,8324,8768,9916
382,1525,3651,3883,5047,6785,9371,9383,9973
749,2674,3260,4854,5636,7308,7617,8859,9043
1057,1660,2600,3073,6573,6661,9435,9465,9476
1143,1924,1957,6405,7310,7327,7337,7431,9166
1929,3061,3513,3561,5211,7026,8061,8438,9200
2406,2515,2861,3349,5769,7162,8109,8312,9517
1,862,1085,2576,5635,6235,8131,8253,8259,8963
75,779,2109,4935,5060,5545,6699,8159,8245,8394
119,1204,1303,4345,4813,6141,7288,7404,8092,9291
129,199,1330,2280,7028,7034,7058,8049,8088,8805
293,1861,2496,3816,4727,5685,6360,6400,8463,9899
328,839,1419,4957,5805,6081,6306,7489,7600,9176
350,926,2793,3390,4784,6404,6515,7075,8774,8989
400,1004,1863,4976,5786,6161,6449,6873,8149,8339
434,1996,3333,4174,4524,5544,6070,7020,8444,8461
481,1613,2240,2432,2875,5270,6982,8810,9311,9986
496,882,1598,1605,4362,8171,8211,8214,8230,8231
689,1132,1903,2480,3265,7844,7856,7863,7882,9086
692,1178,1675,3144,3701,6342,7543,8515,8519,8691
806,869,4036,5631,5704,6090,6093,6098,6134,8539
930,1042,1470,1688,7069,7217,7245,7348,7708,8283
953,1533,3080,4260,4356,4819,6253,6415,8355,9976
1103,2425,3778,3850,4159,4501,5177,7082,8879,9046
1361,1947,2639,3040,4171,4970,5683,7148,9100,9941
1363,2085,2709,3192,3531,3533,6226,7765,9696,9900
1480,2645,2957,3423,3674,7090,7093,7105,7108,7425
1485,2651,3362,3629,4331,4907,5640,6154,7997,9844
1560,2022,4511,5123,5156,5158,5170,5174,6811,9315
1738,1879,2083,2939,3600,4870,5639,7717,9756,9779
2030,2650,2898,3576,6186,6197,6206,6212,6324,7721
4,922,1315,2018,2588,5161,6024,7493,7689,7943,8843
57,420,694,2005,2568,4824,6893,6921,7507,9027,9084
111,1119,1674,1840,2143,6250,6906,6911,7290,7488,8268
116,422,958,3454,4146,4675,5559,6814,6972,8143,8741
117,189,686,1986,2741,5126,6157,7463,7675,8160,9700
120,1751,2131,2623,4515,4521,4744,4779,8087,8344,8385
121,1072,1856,1857,1892,4543,6558,7830,7839,8046,8386
156,1093,1104,1978,2832,3300,5180,7473,8009,9265,9610
171,777,1831,2795,3681,4135,4160,7073,7347,8278,9752
229,704,2389,2856,2967,4101,5699,7394,7459,8099,8103
236,450,1682,2294,2999,4754,6006,6435,7377,8526,9241
246,538,837,4021,4097,4592,5402,5413,7682,8409,8763
251,2161,2518,3252,3699,3792,5824,6258,6847,6895,8503
253,1065,1527,2646,2986,3013,5365,7062,8326,8870,8887
295,600,825,1149,1902,3630,6783,8161,8182,9095,9378
296,863,1341,1607,3113,5070,6396,6510,7065,7937,9802
314,1014,3216,3277,3461,3761,5281,6337,6581,7112,9646
318,1243,1983,2400,2726,3886,5026,6812,7811,7914,9881
322,1503,2135,4064,4884,4885,4896,5543,5624,6162,9982
326,1090,2604,3535,3817,3966,4933,6666,7140,7934,7989
413,966,1347,1348,3404,4189,4602,8015,8437,8634,8645
436,752,1283,1994,2223,2573,5961,7912,8377,8817,9672
449,1962,3921,3969,4207,4337,4634,4649,5912,5968,9992
462,1493,2365,2581,2960,4574,4635,6385,7387,8555,8603
474,1496,1595,2172,3152,3700,4208,6234,7763,9368,9838
493,763,3085,3121,3783,4453,6071,6372,7133,7204,7522
503,520,1407,2487,3317,5056,5938,6539,6683,7896,9654
507,979,1223,1704,4219,4233,4243,4272,9404,9591,9625
512,556,900,2299,3010,4156,6669,6676,6768,9193,9261
530,1343,2606,2914,4712,5099,5284,5372,5374,7673,9093
575,1938,2025,3522,4032,5408,5438,5461,5500,6743,9358
597,1167,1511,1521,2354,3379,5853,7604,7640,8547,9827
634,1088,1425,2722,2799,4722,4736,7500,7551,8058,8765
642,1094,1567,3820,4651,4901,5349,6930,7010,7013,7023
647,1114,2321,2906,2912,5004,5010,6297,6992,7752,9045
669,1237,2933,3446,3515,5240,5333,6051,6135,7702,7739
