1508,3817,8843
119,8438,8444,8461,8463,8477,8503,9095
1363,3080,6676,9747,9752,9779,9801,9802
2576,6165,7133,8736,8739,8763,8765,9123
189,2914,4870,6134,7833,9404,9435,9465,9756
400,1283,6253,7204,8895,8896,8987,8989,9093
422,1605,6921,7721,8539,8547,8549,8555,9141
449,2426,3097,6772,9020,9261,9654,9659,9662
900,3013,3543,6510,8870,9265,9291,9293,9315
2939,4008,5805,7205,7604,7640,7896,8377,8526
382,1493,2999,3192,6500,6697,9591,9700,9709,9737
1149,1496,1751,7108,7943,7989,7997,8070,8088,8409
121,556,2722,2889,3531,5769,8634,8645,8654,8667,9812
156,436,512,5365,6078,7551,7573,7637,7682,8278,8732
496,1093,1347,3265,4391,4521,8099,9176,9193,9200,9219
839,1143,1811,3318,3390,5786,6360,9322,9331,9342,9358
43,326,2400,2409,2588,2623,6372,8412,8423,8799,8800,8805
239,530,2030,2646,3500,5126,5545,6250,6400,9027,9043,9664
253,1178,2487,3085,4156,4722,4822,5156,5761,9086,9625,9669
318,1303,1831,2806,3754,5596,5845,6495,6549,7526,8658,9319
322,862,1030,2960,4896,5619,5635,7020,7844,7862,7863,8087
328,450,2022,2856,2949,5631,5912,6669,7378,8214,8774,8817
434,753,2600,2843,3523,6090,6743,6814,6895,7752,7763,7790
575,1613,2406,2568,3886,4202,6718,7105,7459,7473,7934,8061
669,1243,2726,4386,5180,5211,5240,5333,5363,8109,8230,8310
793,1892,2157,2639,3216,4969,5699,6992,7002,7148,7684,9809
845,928,4783,4854,5636,5639,5683,5685,5686,5727,6140,8394
1057,1292,1607,3144,3423,3513,4453,4999,6755,9900,9916,9941
1088,1348,1999,2018,2354,2674,6450,7689,7708,8406,9100,9166
1148,1903,3035,3042,3600,3715,5802,6699,7290,7337,8103,8326
1330,2109,3700,4649,4786,5047,5413,6212,6677,6683,6687,6707
1480,2274,3656,3820,4174,4345,4958,5711,6070,6301,8520,8691
1,930,958,1004,1856,1929,2967,7507,7717,8175,8768,8810,9378
4,493,1521,4515,4555,4574,4635,5284,5824,6235,6353,7404,8603
50,120,369,704,2299,5281,6954,6972,6982,7010,7013,7377,8869
57,2005,2389,3966,4159,4668,5795,6093,6098,6135,6141,6157,6337
75,481,1114,1983,2397,2415,4592,4928,6816,8211,8231,8781,9976
111,1358,1738,2518,2912,3454,4356,6041,6081,6558,6930,8957,8986
113,293,507,756,3152,3278,4765,6186,7288,7489,7617,8729,9827
116,749,777,922,1315,1660,2496,2544,9838,9844,9871,9881,9987
117,825,1161,1399,1722,3759,4160,5961,7702,8182,8329,8339,8344
129,1167,1498,2280,3651,3674,4602,4993,6006,7140,7765,8131,8964
171,1986,2581,2773,2799,3857,4675,6154,6539,6581,6651,7327,7906
199,1085,1282,1996,3362,4679,4681,5039,6206,6415,6449,9046,9561
229,863,1061,1525,3194,3333,3446,4058,7308,7310,8171,9672,9830
236,1132,1857,2097,2116,3300,4196,4651,6306,6573,8515,9386,9635
246,1203,1341,2717,2875,3317,4785,5624,5704,6396,8049,8690,9053
251,1674,3121,3629,3738,3883,3921,3960,4907,5374,6342,9311,9889
288,314,2515,2705,3242,4101,4198,5123,5500,6783,7493,8355,9383
295,597,1014,1947,2757,3219,3792,4824,6258,6873,8879,9646,9899
296,1419,2279,2788,2860,3037,3399,3969,6775,6785,8312,8385,9696
350,694,1090,2143,2795,3614,5158,5750,6780,7247,7463,8302,8614
413,1336,1369,1889,2645,3379,4064,4146,6947,7500,8161,8741,9410
420,1272,1503,2419,3272,4125,4736,4779,5544,6226,8143,8245,9316
462,1690,3533,3561,3576,3681,3783,4233,4901,5836,6666,8386,9692
474,966,1065,2245,2573,3252,4885,4951,5640,6911,8149,9241,9648
