27496,94534,94547,94564,94573,94760,99526
6800,47954,52071,75210,75218,75435,75438,95776,96098
31153,33197,36676,66066,76982,84548,85764,86537,99077
8644,14990,20070,25775,67110,87501,89670,91900,94874,99466
1507,9183,40638,44198,49218,55957,64131,82723,83046,83362,86037
4180,9696,20875,33463,37267,75736,76814,78386,83885,85900,93798
4443,18254,18620,21713,30295,62009,66981,88520,92872,97729,98564
12105,13944,21665,33646,42286,48466,75177,80828,87444,88411,96028
13900,24520,29291,47143,56871,65635,65704,65889,71332,78083,81632
15834,20081,21360,28632,45841,57257,63961,70736,90836,92472,92990
27034,29748,30466,30588,33797,36154,48134,84921,85188,96523,97447
232,7543,16109,30283,34114,39811,56922,59429,77426,90941,91249,95941
279,16875,22052,40000,40668,44306,51107,66420,69585,81551,83421,83736
695,5515,10609,12329,40673,46200,65650,75675,76640,79153,88332,98529
732,27268,29383,32752,34614,35362,48105,56803,77824,78163,80481,98513
770,6458,8398,15116,52637,57446,62497,70550,76628,77321,85525,86654
785,2267,10386,32595,33971,62015,66487,70390,71761,80742,82650,85951
1296,2793,15968,23868,27434,54427,64663,64980,80937,83356,90085,90193
1347,21884,31406,46025,48586,49099,53702,54190,62514,63123,70002,98122
1786,6771,16097,28964,31596,34595,61017,61746,84030,88262,91858,93278
1896,13933,20650,41102,43260,48011,49620,61727,62179,63918,94197,99507
2178,6793,13910,21603,23252,48183,74497,75539,75572,81106,88253,89114
2623,21949,26579,27842,38378,44862,60039,62107,65208,79067,83658,87688
3212,10490,13946,33424,36952,44556,44932,60560,73640,90266,93982,94040
4249,17963,28083,30948,38936,39406,40961,61411,61557,87686,93692,95108
4350,5203,7269,21315,49409,54986,58076,68082,71090,74188,89613,96419
4359,21154,21709,40317,42840,50468,52033,54540,67439,79229,82852,83060
4468,11125,13662,24747,30482,57815,60559,69702,76730,76813,80388,93509
5171,15868,24353,42075,49414,53170,58681,58753,61310,66912,70684,93609
5534,9909,12411,14034,49133,53302,60693,65192,73340,74662,84351,97439
6100,16534,17732,26222,36738,45369,52361,62600,63985,81687,91371,99301
7369,14657,17782,23323,36360,45470,46936,60943,76067,81112,91270,98711
7471,21095,26998,29752,30206,39870,43990,69518,77393,79628,84355,89724
8687,19490,28937,39483,40594,45787,55822,63132,64165,70200,77371,86332
9295,27916,31927,32290,32908,34138,42757,60187,65325,85377,88881,88999
9754,16077,25938,27029,31458,33239,57217,70755,72442,74413,82794,98884
9918,11666,21975,34912,35116,36664,42878,51559,67913,89986,98409,99004
10739,13297,18247,42838,47162,47345,47886,61164,69385,71313,85255,85369
10930,16927,32623,32941,34418,35077,53547,65529,66368,68074,88013,95553
10969,15284,16402,20941,25446,40862,60727,61507,73705,80842,96560,96755
11037,21418,27224,27967,30641,41495,51640,67767,68463,71074,84209,97065
13238,17474,19248,32411,35092,49467,53445,56465,59625,84300,88447,90788
13468,15964,20424,24179,24203,27483,37219,74019,81573,86992,96464,98012
15944,19479,24683,36945,38579,39892,41159,55967,71456,77164,82622,96110
16775,17688,22070,35038,39065,49552,58800,64582,64618,64880,79970,86962
21567,27284,31636,33801,38737,43904,49463,53383,55018,56980,91407,96820
459,3467,8096,11258,29533,29573,52950,60989,64581,78517,78686,85866,96025
928,7289,8229,26100,31467,43126,46103,50832,59241,76369,81069,81343,87904
1085,6319,7003,18934,36204,37814,44220,47528,57376,72009,80012,91872,99624
1383,13871,20758,24495,35157,38334,46649,54280,59267,59605,81883,82109,82209
1601,15665,25746,26794,27941,35278,37145,44849,56197,71002,78494,85860,93428
1894,5794,6550,15387,17141,36967,42953,61617,72438,81732,84814,85125,87588
2185,4065,4106,9617,20629,25331,44540,59280,80650,83665,84067,87084,94781
2340,7141,21737,37008,37231,40072,44313,50219,54097,62155,75353,78182,90152
2526,3081,9178,18920,27997,28389,42391,42992,75835,76182,81757,94054,96698
2710,15642,19320,34860,37657,40504,44425,47010,58844,67119,68637,70325,92947
2934,16571,25819,27134,29470,30542,31267,46931,61061,68961,74504,86114,98692
3118,4460,14165,14240,16824,34873,47987,54223,68180,68571,83380,93142,96837
3683,4405,12260,12672,21483,54738,55061,70901,71066,72693,73138,73679,74221
3770,9358,17592,20195,39944,40058,51091,56238,56876,60373,61135,90333,93037
3927,10238,13493,27144,31718,34370,35973,38436,68124,74138,84349,84400,93690
4243,5685,6331,6434,23863,29671,36010,70431,73427,80251,84945,87681,91028
4600,11715,16201,20154,25180,35610,44698,44708,65902,72253,77630,84771,96578
4893,13731,21918,24787,24991,25992,29699,34032,35683,41057,41216,51458,65258
5004,14288,28165,29899,30776,31219,39320,46668,48904,62143,87027,87352,89235
5419,6306,23766,33896,37278,43449,52388,52739,54398,55974,59098,86220,89069
5655,11748,28380,36831,37440,43483,46894,47380,47570,50303,66216,87747,90353
6540,14899,17618,27918,40921,41187,41196,41699,42766,71661,72070,83454,98071
7099,9920,13405,20127,22096,22342,36856,64385,78373,79616,80090,82707,82984
7594,8124,8949,30540,31722,40585,44798,45918,55158,73221,81988,84196,87207
7623,17288,27121,32366,34123,44206,50118,55552,57911,58350,59402,71292,84648
7850,14942,20981,21505,22821,24786,30683,48505,61628,75077,87750,89522,93950
8728,9355,13387,16563,18884,19764,37649,57570,60327,73529,87810,98185,98249
9675,15784,16279,17549,22154,36674,47836,56218,58103,75725,77488,82350,84165
10342,11727,13453,20587,22868,29885,47061,53245,57769,64542,81924,87127,99470
11705,15379,20811,31734,31771,34906,39093,42987,46911,64494,75636,85931,98642
11839,23162,26507,32245,36179,38640,43402,49244,51910,54692,59140,75628,97412
14187,17743,17938,39391,41395,46869,53633,56243,56441,56598,56737,65566,77259
14501,20740,22750,29120,31793,35833,40257,40696,44405,58314,72735,93424,95432
15473,16627,19593,19664,27766,29958,53578,54748,60209,61739,67907,80974,91764
15970,17539,25391,31124,37766,38603,45227,46373,47040,48613,78977,80166,87211
16250,21832,26534,26570,28649,36068,36291,41541,45676,62309,73753,87074,97453
