3,13,13,20,49,51,57,73,73,90,99,99,99,99,99
9,13,14,23,24,33,35,87,87,87,87,87,87,88,88,88
1,7,9,13,23,30,40,44,51,51,54,59,63,63,67,83,89,90,100
1,1,1,1,1,1,2,3,4,4,4,4,4,4,5,7,9,11,17
1,2,3,4,8,18,23,33,53,76,79,79,79,79,80,80,80,80,80
1,1,6,7,9,16,17,24,50,52,59,62,78,84,91,95,95,95,95
9,10,14,18,42,43,43,47,51,52,53,53,61,62,70,71,72,76,90
1,9,10,13,15,17,23,36,36,49,60,61,76,79,80,82,92,99,99
6,10,17,19,20,20,23,24,25,26,36,74,90,90,90,90,90,91,96
5,6,9,13,28,30,32,34,35,36,64,64,64,65,84,85,91,94,98
9,9,29,29,30,31,31,34,35,37,45,58,62,71,72,80,82,93,100
4,6,9,16,18,28,28,31,32,43,47,48,73,73,94,96,97,97,97
2,2,12,14,22,34,35,46,46,47,69,69,69,69,69,70,78,88,96
5,7,11,19,27,30,35,35,51,51,53,63,70,70,72,72,81,89,96
14,20,22,22,23,24,26,30,33,36,43,47,58,89,89,89,89,89,94
4,19,25,25,30,32,32,34,41,41,42,49,53,82,83,83,83,83,96
4,8,13,22,27,34,38,41,42,68,68,68,68,68,68,68,68,68,96
5,9,12,15,31,35,36,36,42,53,65,65,69,72,72,73,75,82,90
5,11,11,17,26,32,38,43,44,44,50,57,59,59,79,85,90,92,95
3,8,11,24,27,31,33,43,45,55,59,67,75,75,75,75,75,75,81
3,10,11,14,16,24,27,28,45,47,51,64,68,88,88,88,88,88,89
5,6,9,11,14,32,32,45,45,47,58,69,69,70,73,74,83,95,100
12,16,16,28,29,31,37,38,39,46,48,53,59,80,81,81,81,81,81
10,24,29,48,48,48,48,48,48,48,48,48,49,49,49,65,66,68,96
9,16,24,26,34,41,49,49,49,49,49,50,50,51,51,55,91,95,99
6,9,18,28,32,36,36,36,39,41,42,52,62,76,78,78,79,92,97
1,4,17,21,33,41,53,53,53,54,54,54,55,55,56,74,80,86,93
1,4,9,18,23,29,33,57,58,58,58,58,58,59,64,79,85,89,97
6,18,20,25,35,55,55,56,56,56,56,56,57,57,57,57,57,60,98
5,8,12,20,21,31,31,40,51,61,61,61,61,62,62,62,95,95,98
9,9,12,13,18,24,25,26,44,52,62,77,77,77,78,78,82,85,89
4,4,20,30,32,40,41,45,45,54,56,58,63,66,67,69,78,82,83
4,11,21,26,29,32,33,38,39,46,60,63,65,65,72,75,76,82,100
4,6,9,14,25,47,47,59,65,65,66,66,66,66,66,66,66,67,67
7,14,19,20,22,38,39,43,46,46,67,67,67,67,67,67,75,75,91
6,9,10,10,10,16,21,24,43,62,62,63,68,77,82,88,90,98,98
3,8,11,17,23,25,37,41,42,50,62,64,70,73,73,73,73,93,99
4,12,16,19,20,26,31,41,42,45,49,67,67,74,74,74,84,96,96
1,5,14,15,24,36,37,39,44,44,45,62,63,64,69,75,100,100,100
5,9,12,16,20,23,24,25,43,76,76,76,76,76,76,76,76,76,76
12,13,24,26,33,38,38,38,40,41,43,53,67,67,74,77,79,81,93
15,15,29,29,30,30,31,32,36,39,50,59,60,76,78,82,82,82,82
5,13,14,28,30,33,41,42,43,43,43,51,57,73,83,84,84,85,85
7,14,21,21,27,34,36,43,43,44,47,58,59,61,67,83,86,86,100
1,2,6,18,18,21,25,29,49,58,64,68,72,79,85,85,85,85,87
4,6,17,22,26,27,27,28,32,42,50,59,64,78,91,91,91,91,91
3,5,10,14,16,18,22,28,37,52,54,75,77,77,80,86,91,94,98
5,5,6,11,11,23,23,36,36,37,43,53,92,92,92,92,93,93,94
1,5,7,20,21,21,26,35,38,42,52,64,73,73,85,93,93,94,94
2,3,3,4,6,18,26,28,32,53,54,68,78,87,95,95,95,95,95
7,8,13,15,16,17,26,31,31,41,48,48,73,83,96,96,96,96,96
2,2,5,5,15,26,36,37,55,55,56,62,62,63,66,97,97,98,98
5,8,13,19,20,20,41,42,43,43,62,63,63,64,73,77,87,94,100
