72,90,91,91
83,87,87,87
83,87,87,87
80,88,88,88
80,88,88,88
77,89,89,89
77,89,89,89
74,90,90,90
74,90,90,90
65,93,93,93
56,96,96,96
56,96,96,96
47,99,99,99
47,99,99,99
44,100,100,100
32,60,66,93,93
34,53,68,92,97
47,49,50,99,99
52,73,73,73,73
42,75,75,76,76
6,80,82,88,88
31,45,89,89,90
32,41,90,90,91
14,57,91,91,91
6,53,95,95,95
20,39,95,95,95
24,32,96,96,96
36,36,72,100,100
20,30,36,62,98,98
13,44,62,75,75,75
15,17,78,78,78,78
18,18,36,90,91,91
1,17,64,76,93,93
15,16,31,94,94,94
1,4,31,51,85,86,86
5,9,66,66,66,66,66
7,9,24,76,76,76,76
9,9,14,78,78,78,78
16,21,23,46,47,95,96
4,22,27,62,74,77,78
2,4,31,34,91,91,91
9,42,42,42,42,83,84
14,30,31,46,46,79,98
1,4,48,49,72,83,87
13,20,21,49,49,96,96
4,15,53,53,73,73,73
13,41,58,58,58,58,58
11,47,47,57,60,61,61
7,9,65,65,66,66,66
5,5,66,67,67,67,67
3,13,53,68,69,69,69
4,11,37,73,73,73,73
2,9,44,64,75,75,75
11,15,25,36,77,80,100
4,10,18,75,79,79,79
1,3,3,82,85,85,85
12,30,31,31,52,94,94
8,30,49,53,54,56,94
18,18,38,38,38,97,97
1,28,32,32,58,59,59,75
1,4,11,20,62,82,82,82
1,1,3,5,81,82,85,86
3,13,14,33,33,82,83,83
4,26,35,35,35,44,69,96
4,4,6,20,21,95,97,97
1,1,5,5,83,83,83,83
9,9,21,32,38,61,80,94
11,13,21,30,50,68,69,82
13,24,28,33,51,54,59,82
14,26,34,46,47,59,59,59
2,5,15,20,45,50,81,86
1,4,4,17,79,79,80,80
12,17,19,39,48,51,65,93
1,5,17,19,36,76,95,95
20,36,36,36,36,36,44,100
6,20,20,42,48,61,63,84
16,21,23,25,35,74,74,76
18,20,20,24,59,65,65,73
15,24,25,55,56,56,56,57
16,22,25,26,63,64,64,64
17,25,26,41,41,41,55,98
6,9,18,26,57,68,79,81
14,21,26,27,64,64,64,64
4,17,26,28,41,76,76,76
26,27,27,39,40,49,68,68
6,11,25,27,53,60,77,85
2,28,28,29,29,54,85,89
4,24,29,29,29,59,85,85
12,14,31,33,35,60,67,92
1,14,31,44,48,68,69,69
5,6,23,32,55,74,74,75
20,23,32,32,32,54,59,92
3,5,24,33,51,67,69,92
3,9,33,34,64,67,67,67
13,20,35,37,37,56,70,76
6,37,37,38,38,38,53,97
5,5,11,36,38,77,77,95
14,16,41,41,41,43,51,97
5,10,41,42,45,51,52,98
12,40,41,41,42,42,42,84
13,17,28,31,43,68,72,72
43,43,43,43,43,43,43,43
43,43,43,43,43,43,43,43
4,24,41,44,45,45,68,73
15,34,45,45,45,45,46,69
9,10,10,24,47,50,95,99
8,48,48,48,48,48,48,48
11,12,24,26,48,49,87,87
18,33,48,49,49,49,49,49
6,9,10,51,67,67,67,67
10,17,26,36,36,51,76,92
14,14,52,52,53,53,53,53
9,18,24,24,54,54,72,89
8,29,33,54,55,55,55,55
7,12,23,35,50,56,69,92
5,23,27,57,58,58,58,58
2,18,19,57,57,57,63,71
7,11,38,39,39,59,70,81
7,25,28,37,51,51,61,84
9,18,19,27,61,70,70,70
3,7,16,34,62,62,62,98
10,21,31,34,62,62,62,62
4,6,29,57,59,63,63,63
8,21,22,42,62,63,63,63
7,13,25,52,53,64,65,65
16,22,30,30,36,62,67,81
2,9,16,35,62,68,76,76
8,9,14,23,58,72,72,88
2,6,28,33,63,67,68,77
10,19,22,23,32,78,79,81
1,5,8,19,71,80,80,80
12,12,32,35,37,62,73,81
1,5,28,29,29,82,82,88
9,16,22,32,51,55,75,84
4,13,24,30,30,73,85,85
2,13,22,39,40,68,68,92
3,23,28,31,47,50,68,94
5,7,9,23,49,61,95,95
1,16,23,26,36,46,96,100
4,11,26,26,30,67,82,98
6,8,9,25,40,79,79,98
6,10,11,16,50,70,81,100
