4,10
6,8
5,9
4,10
4,10
4,10
4,10
4,10
4,10
6,8
7,7
4,10
4,10
4,10
4,10
4,10
4,10
4,10
6,8
4,10
4,10
5,9
4,10
5,9
5,9
5,9
5,9
4,10
5,9
6,8
6,8
7,7
7,7
7,7
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
6,8
6,8
6,8
6,8
6,8
6,8
4,10
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
4,10
7,7
6,8
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
5,9
4,10
4,10
5,9
7,7
7,7
7,7
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
6,8
7,7
6,8
5,9
5,9
5,9
5,9
5,9
5,9
5,9
4,10
5,9
5,9
6,8
7,7
7,7
7,7
5,9
6,8
5,9
5,9
5,9
5,9
5,9
7,7
4,10
5,9
4,10
6,8
5,9
7,7
5,9
5,9
7,7
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
5,9
6,8
5,9
4,10
5,9
6,8
5,9
7,7
4,10
5,9
7,7
7,7
7,7
4,10
4,10
7,7
4,10
5,9
5,9
6,8
7,7
7,7
5,9
5,9
4,10
4,10
4,10
7,7
4,10
6,8
7,7
6,8
5,9
6,8
4,10
4,10
5,9
4,10
6,8
4,10
4,10
1,3,8
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,5,8
1,5,8
1,5,8
1,5,8
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,5,8
1,5,8
1,5,8
1,4,9
1,4,9
1,4,9
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,3,9
2,3,9
2,3,9
2,4,8
2,5,7
2,5,7
2,6,6
2,6,6
2,6,6
2,6,6
2,6,6
2,6,6
2,5,7
2,5,7
2,4,8
2,4,8
2,4,8
2,3,9
2,3,9
2,3,9
2,3,9
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
2,3,9
2,3,9
3,3,8
3,3,8
3,3,8
3,3,8
3,3,8
3,3,8
3,3,8
3,4,7
3,4,7
3,4,7
3,5,6
3,5,6
3,5,6
3,3,8
3,3,8
3,3,8
2,3,9
2,3,9
2,3,9
1,3,10
1,3,10
1,3,10
1,3,10
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
2,4,8
2,4,8
4,4,6
4,4,6
4,4,6
3,4,7
3,4,7
3,4,7
2,4,8
2,4,8
2,4,8
2,4,8
2,4,8
1,5,8
1,5,8
1,5,8
2,5,7
2,5,7
2,5,7
2,5,7
3,5,6
2,5,7
1,6,7
1,6,7
2,6,6
2,6,6
3,5,6
4,4,6
4,4,6
3,5,6
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
1,6,7
2,5,7
2,5,7
3,4,7
3,4,7
1,5,8
1,5,8
1,5,8
1,5,8
1,5,8
1,5,8
2,4,8
2,4,8
2,4,8
3,3,8
3,3,8
3,3,8
3,3,8
3,3,8
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
1,4,9
2,3,9
2,3,9
2,3,9
2,3,9
2,3,9
2,3,9
2,3,9
1,4,9
1,4,9
1,4,9
1,3,10
1,3,10
1,3,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
2,2,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
1,3,10
