2190,9510,9538,9538,9601,9623
3715,5548,5695,7601,9143,9143,9155
143,3830,4039,5956,8453,8701,9381,9497
446,736,2323,8999,9184,9399,9456,9457
503,3561,3738,5099,8733,8827,9636,9903
1145,1487,3994,7938,8311,8839,8926,9360
2311,4555,5066,7367,7432,7510,7511,8248
2859,4445,5028,6184,7865,7868,7870,7881
80,2274,3486,3641,4905,7541,8940,9322,9811
109,749,811,4100,5467,9554,9585,9659,9966
136,2929,4027,4987,6187,7715,7950,8033,8036
218,706,2377,6378,6936,7901,7904,7927,9653
318,866,2537,2779,7316,8497,8739,8962,9986
483,1389,2926,4832,6973,7082,8182,8781,9352
534,1448,1532,5281,7418,7725,7791,9101,9170
662,1511,3839,4472,6429,7680,8115,8563,8729
665,1169,2902,5204,6058,7822,8236,8509,9435
694,810,1653,4655,7628,7637,8971,8976,8976
735,1399,3513,4001,5410,6646,9252,9326,9718
762,1000,2741,4375,4951,8751,8842,9133,9445
997,3580,3662,4570,4999,7204,7225,8450,9313
1192,3074,3515,4312,5034,5075,9258,9266,9274
1194,3284,4813,4962,5267,6897,7455,7532,8596
1390,1882,3424,5048,6266,6386,6676,9201,9727
1483,2675,3246,5258,5372,6655,7444,8600,9267
2388,2640,2723,4189,6084,6425,8005,8372,9174
2429,2994,3622,6565,6566,6567,6573,6641,8043
2473,2962,3693,4590,7030,7041,7059,7085,8067
2780,4075,4134,5172,5436,6412,7282,7353,7356
2,4,1184,2263,2370,6143,9391,9464,9552,9627
2,10,1577,4202,5122,5820,6418,7671,9551,9627
2,1104,2103,2104,6568,6888,6943,6962,8619,8707
5,6,232,1680,5239,5500,7872,9627,9844,9995
7,299,1959,2914,4374,5633,8283,8704,8731,9096
8,149,3379,3598,3994,5051,5635,9032,9301,9853
8,657,658,2145,3096,6668,7940,9427,9602,9799
9,559,724,1862,3645,7856,7856,8610,9101,9778
11,12,1030,2665,4907,5677,7188,9177,9347,9986
11,316,953,4290,4926,5895,7333,8168,8250,9858
11,2048,3069,5552,6322,6330,6333,6343,6937,7055
13,2446,2545,2985,3223,4797,6920,7771,9574,9726
13,2817,3939,4249,4894,5377,5649,6603,7630,8829
16,325,563,2800,5220,5301,8480,8794,8881,9620
17,1063,1909,2813,2933,3527,9339,9431,9442,9526
17,2745,3139,3216,3727,5802,6305,7757,7822,9470
18,1674,2215,2223,4193,4314,7765,8768,9368,9462
20,3630,3942,4541,5173,5443,6158,6243,7422,7428
24,538,1414,3269,4699,6624,7352,7755,9141,9184
24,1325,1326,3663,3687,5600,6124,8706,9565,9980
25,272,1496,2088,3672,5098,8994,9111,9573,9671
26,27,3040,3748,3798,4684,7451,8476,9260,9490
26,180,1937,2811,4295,5954,6545,9179,9532,9541
