933956,30805872,97011532,132895377,203466188,238062805,275718818,502316207,676670776,718118896,761115980,800462651,837244359,874109125,906475661,942211162,999471868
1171726,32903029,74164642,98008738,135904010,166245382,318560957,651107990,676798343,719944146,762038324,801300052,837443610,874358311,906521788,943670839,999119553
1699735,33191009,98510228,136946734,167286602,205689566,276119895,546251747,679096910,721192127,763438149,803821363,839076834,875176430,907259251,943851377,998018830
1808167,34766526,74729650,98773186,170409862,206860927,239753941,624708877,681676885,723023000,766854824,804529645,840082538,876764680,908265467,945446634,997807391
3473207,35520212,100885112,137678677,171250467,207073362,240856987,548009927,682354317,724106182,767693703,804996246,841793188,878673129,908282266,945891085,997680009
3515588,35706734,101416943,139968077,171461438,242685176,279721987,468487353,682741591,725021441,769160582,805068646,842633863,880146724,908615229,946463308,996553706
3713140,36458585,75406719,105431638,140248625,176404636,245272055,653403078,683275735,725232954,769214168,806589167,843003864,880400182,910814328,947546615,996513035
4907975,37417654,76738541,177374235,210475446,247897715,280172873,394969861,684372103,726132979,770482901,807030523,843528012,880627933,911998017,947691623,996150703
32585,28203274,59541542,102151402,135620533,161688692,206866780,316130847,610048704,668232120,697393581,743693210,787022579,822204747,849654761,887497637,924300709,997981910
145124,35243506,72708527,100072750,143859711,179985029,209081964,358606643,398222949,681000955,722189411,752159259,790434853,826586888,870684170,909982681,945735881,999778146
240149,28051778,63080562,94049591,131125222,159976641,199179623,365754058,614763105,663424079,699291065,736060313,773429828,799225738,847715437,894071362,928209280,999559365
376488,22433613,50838850,78413912,120052045,147613208,184780677,486691030,569817720,655085913,696605191,734648341,771046940,812788808,851584647,886767232,927782136,999587899
744732,34933157,70302878,103081513,142172714,171670362,220816645,298891855,454311954,684999362,719035990,753894624,793782455,832787938,870300008,902382002,942482322,999695391
767717,27850262,79726671,123688544,156624669,200589892,230322826,285608821,463197945,681813568,717255768,749167819,776210589,816998450,860027164,896664134,931206943,998946884
782771,28422363,81116456,124495162,159850151,200613507,230547124,317917821,420665532,681847075,717258889,749456508,777619394,819794795,860273348,897291051,931460161,998137217
850072,31141377,62282499,108466851,137199017,162042819,200352415,349767738,531236247,671348235,714529954,751311273,794431324,823677708,853031776,886372603,920169390,999884838
857562,25027985,63325915,97398366,133936777,168729965,206867092,245550212,643020709,681880768,719527311,759227946,790255595,816183017,851583647,881553641,913721763,999625070
1389973,28545272,63520675,94984177,131980602,161228745,262957876,292155271,616091333,663459905,699464832,736371405,774326846,800615157,848070269,894522061,929099941,998697903
