3515588,21321156,51431346,66474002,90474346,105689989,122695146,139849319,365719195,814886830,832083351,854878088,874686421,892540692,916277047,928610960,946766320,962751533,999695391
3541762,24645889,52099462,68663631,90886233,105713566,123288299,154553718,345982160,815606617,832787938,856063320,875856698,893110118,917034995,929749092,947546615,962852265,998018830
3675177,25027985,53050685,68976860,91412887,106107641,123326454,141168620,346940668,817244796,833290514,856173858,875966549,893457723,917541095,930366294,947931450,962875179,995648316
4605674,26309440,53749691,70203291,92010259,106246105,123393443,154832074,328980209,817451041,835549168,859629308,877194877,893558667,917645460,930429301,948044557,962888240,994794527
5266664,29334965,55006028,71121466,93090588,106465321,124000693,142693499,307968128,820983878,838019373,860027164,879990978,893801640,918780235,932873428,948075069,963849561,994180366
5309202,30159630,55275958,73829022,93363942,108681894,124045197,157724355,290212101,824062643,838330967,861121080,880511620,894171080,919227915,933910736,949142870,964144212,993585226
6126476,31220629,55607039,74052728,94025400,110099893,124389109,144369255,293125144,825469812,838748435,861758147,881929987,894666238,920129973,935223944,949960376,965362827,991425757
6173071,32610632,56306054,74918289,94817424,112189433,127866171,144400555,275657574,825488427,838784967,864077362,882595117,895581129,920147655,937483984,950324066,967422203,988202576
8007350,32833870,56729448,74931113,94876990,113507224,129298196,144941241,255025626,826923074,840082538,864951460,882934883,895723599,921052112,939125532,952848530,968978067,987901179
9402596,35706734,57474229,75008814,95650565,114090138,129992801,159698891,233024699,827820907,840211733,865255578,883594982,896664134,921134144,939184913,953146412,970481179,987274515
140051138,169920105,187071030,200518587,225283277,393062675,552641250,568242839,582678118,604212115,632491509,647766837,670031612,685316688,701595581,723833392,742708600,774649723,791119118
141961490,170755082,187978501,203221554,273783039,307108823,554462676,570604585,584143952,610724560,635384055,648906671,670683552,687708766,702077080,725367855,743384488,776210589,793126636
143220735,171041492,189013247,230322826,252419898,273978156,555113138,571080668,584380002,612647175,638126175,652580795,672648468,689167285,703087198,728723924,751154368,777483544,795334693
146051945,174799162,191979770,213624872,260417757,277316126,517627544,571381003,587635026,618584489,639686175,654882396,675075323,691315694,709531907,730910671,756329745,780489298,798467442
154371424,169617983,185968204,200033728,224263423,390958213,552293588,568130590,582628669,602393965,632088329,647276748,669868815,683725626,700710104,721034027,742636025,774326846,790593628
154795493,170667686,187614584,201779468,273394691,307097765,553756854,569817720,583537604,609975881,634230583,647970451,670498069,686747289,701848215,724132042,743052828,775123746,791742001
157550434,170908798,188266721,205042723,230189049,330197215,554786762,571032565,584305614,611957477,637422145,650695532,671560121,687889609,703028860,725463392,747250156,776835439,795255626
157782462,171928353,189076533,210884613,252716066,275421934,544501401,571227925,585436544,614091605,638389273,653322354,673209218,690640852,705899004,728842171,753678711,778394857,796458233
158909675,172116363,189539972,211042349,231125185,293615398,545200883,571260203,585761339,614111129,639194420,653324052,673212387,690962035,707459131,729203270,754491270,779122870,796934144
159012175,172523021,190529649,211930284,231551101,275923712,545717558,571323785,587416320,618132418,639461368,654066798,675069237,691311407,707992505,730256039,754603441,780475861,798092343
32585,27401960,45449004,62664145,86732302,107963921,129798013,144073834,158952767,352737029,788782984,803702306,826656956,850021616,880542725,901475499,921410533,942618085,969016343,999249709
145124,27406893,45737343,62752450,87931526,108463386,130206943,144097522,160362431,332375800,788825722,804135774,827993581,850395619,880582030,902803836,923890622,946840257,969058307,998946884
240149,14323198,30881356,45714166,74164642,92394560,110835837,129699362,143282139,463428320,790475153,805104826,833909771,850792086,874358311,899184358,919902387,943134565,967049422,999246918
376488,21925477,33107318,49211917,75300099,99125915,124973262,144881450,159976641,333536992,795771042,824164004,847906977,867427054,884312411,906501636,919113808,938089242,959545350,998676294
744732,21936184,33541744,50838850,76428674,108659208,127943188,145640843,160380445,317794229,796262924,828551169,848070269,868476784,885151910,907489385,920169390,938572361,959961325,997003672
767717,27850262,46121892,64905031,88557423,109075965,130721016,144212209,184646280,299852337,789431488,804264928,828328790,852992211,880611752,903660869,923959058,947195393,969116728,997939085
782771,20516350,43795279,62282499,78134636,96774607,115736175,141264718,157519872,274686537,817094887,834883204,851583647,871422694,885253218,902270357,925859890,946294711,961105549,999246054
850072,15051954,31613326,46772882,75406719,93606509,111682375,143859711,163380344,427614048,790556843,805784794,834046514,851924969,874972081,899302129,921122004,943670839,968697654,999119553
857562,15479246,33322854,47523126,75446037,93989554,112797004,130051363,144656729,446515774,791215531,806208546,835268026,852002167,875002252,899335848,921723261,944670581,968901138,996553706
933956,20781284,46406411,62331309,78982182,96925483,116009708,142463205,158143781,275718818,817528247,835830366,852305380,871713920,885575923,902382002,927782136,946312482,961916465,997477864
1171726,22316793,34262089,51905371,78413912,109903399,128149775,146658516,181133481,286200124,799231781,829041416,848563177,869025561,887798872,907954588,920452885,940550164,960390399,996512811
1389973,16722628,42435931,60247300,76860631,90854418,110644415,129097535,147925515,358153711,800826949,820594550,843430404,861074111,882879747,911763736,922908476,943851377,963752115,999625070
1501759,19914740,46611117,64074976,84300617,105883238,122946628,142962097,164957293,343965169,791898270,814588674,838461755,853195339,875176430,901775778,923795485,941070308,962843445,999559365
1699240,22881949,35164696,53204621,79267040,112411658,128198109,146811230,162941465,286228763,799387821,829320981,849628955,870617064,890747039,908282266,921748122,940569460,962406066,996178854
1699735,28210300,54505175,68994749,92025880,113262680,135102300,156787989,176767863,338357443,787771684,805870532,821837598,846159314,868966887,886640583,908591718,941054779,956796482,999884838
1799970,17688229,42640518,60455981,77165911,94870042,111497694,130123967,166125230,330326959,804313106,821397249,843528012,863171775,883008352,912988566,923303263,944123498,964076497,997853391
1808167,15503549,34766526,50271896,76452223,95513585,113757403,131775376,144850126,429167429,791895379,808709712,835794800,853339812,875636975,900298265,922657449,946105035,969071420,996158620
