1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,11,22,50,56,62,67,73,79,84,90,100
1,5,17,28,39,56,62,67,73,79,84,89,100
1,5,17,28,39,56,62,67,73,79,84,89,100
1,5,17,28,39,56,62,67,73,79,84,89,100
1,6,11,17,51,57,62,68,74,79,84,90,100
1,6,12,28,39,57,62,68,74,79,84,90,100
1,6,12,28,39,57,62,68,74,79,84,90,100
1,6,12,28,39,57,62,68,74,79,84,90,100
1,6,12,28,39,57,62,68,74,79,84,90,100
1,6,12,28,39,57,62,68,74,79,84,90,100
1,6,12,28,39,57,62,68,74,79,84,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,6,17,28,39,51,62,68,74,79,85,90,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,11,17,28,33,56,62,67,73,79,84,89,100
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
1,17,34,39,45,51,56,62,68,74,79,84,90
2,6,12,18,46,57,62,68,74,80,85,90,100
2,6,12,18,46,57,62,68,74,80,85,90,100
2,6,12,18,46,57,62,68,74,80,85,90,100
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,18,46,57,63,68,74,80,85,90,99
2,6,12,29,46,51,57,68,74,80,85,90,100
2,6,12,29,46,51,57,68,74,80,85,90,100
2,6,12,29,46,51,57,68,74,80,85,90,100
2,6,12,29,46,51,57,68,74,80,85,90,100
5,11,17,22,33,56,62,67,74,79,84,90,100
5,11,17,22,33,56,62,67,74,79,84,90,100
5,11,17,22,33,56,62,67,74,79,84,90,100
5,11,17,22,33,56,62,67,74,79,84,90,100
5,11,17,22,33,56,62,67,74,79,84,90,100
5,11,17,22,33,56,62,67,74,79,84,90,100
5,11,17,22,33,56,62,67,74,79,84,90,100
6,11,22,28,33,50,56,67,74,79,84,90,100
6,11,22,28,33,50,56,67,74,79,84,90,100
6,11,22,28,33,50,56,67,74,79,84,90,100
6,11,22,28,33,50,56,67,74,79,84,90,100
6,11,22,28,33,50,56,67,74,79,84,90,100
6,11,22,28,33,50,56,67,74,79,84,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,28,39,45,51,62,74,80,85,90,100
6,17,23,34,39,45,51,62,68,80,85,90,100
6,17,23,34,39,45,51,62,68,80,85,90,100
6,17,23,34,39,45,51,62,68,80,85,90,100
11,17,22,33,39,45,50,56,74,79,84,90,100
11,17,22,33,39,45,50,56,74,79,84,90,100
11,17,22,33,39,45,50,56,74,79,84,90,100
1,1,16,23,31,31,32,32,35,38,39,40,40,40
1,1,24,34,45,48,51,55,59,64,70,71,79,98
1,1,30,35,43,47,51,55,59,64,64,71,79,100
1,12,21,35,40,45,50,54,59,64,69,71,81,98
1,12,22,28,40,46,50,54,59,64,70,73,83,98
1,12,22,32,40,45,50,54,59,64,70,72,81,98
1,12,28,33,35,40,46,50,59,64,70,78,89,95
1,12,28,33,35,40,46,54,59,64,70,78,83,97
1,14,28,34,35,40,46,50,59,64,70,78,89,92
1,14,30,34,39,44,49,53,57,60,66,73,84,96
1,16,23,28,43,47,50,55,59,64,64,71,79,100
1,16,23,34,35,48,51,55,59,64,64,71,79,100
1,17,24,31,34,38,52,55,59,64,70,78,79,98
1,17,24,35,40,45,50,54,58,60,65,72,81,98
1,17,25,31,40,45,50,54,58,64,65,71,79,100
1,17,25,32,35,40,45,54,58,64,70,78,84,97
1,22,28,34,38,43,47,52,56,60,66,73,83,97
1,22,28,34,38,43,47,52,56,60,66,73,83,97
1,22,28,34,38,43,48,52,55,60,66,73,83,97
